Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130305-KKH3.03-300sec-2"
Duration Time,300
Ambient Temperature,"89.2"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"522682"
Raw Accumulated Counts,"580346"
Valid Count Last Packet,"1765"
Raw Count Last Packet,"1945"
Live Time,281.929993
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,759
Channel#,Intensity
0,"1"
1,"1"
2,"1"
3,"0"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"1"
19,"1"
20,"0"
21,"2"
22,"2"
23,"4"
24,"6"
25,"8"
26,"19"
27,"17"
28,"44"
29,"42"
30,"54"
31,"73"
32,"73"
33,"83"
34,"97"
35,"112"
36,"109"
37,"117"
38,"126"
39,"93"
40,"117"
41,"119"
42,"92"
43,"100"
44,"119"
45,"130"
46,"121"
47,"111"
48,"117"
49,"133"
50,"124"
51,"117"
52,"128"
53,"140"
54,"140"
55,"134"
56,"125"
57,"147"
58,"127"
59,"155"
60,"191"
61,"144"
62,"137"
63,"164"
64,"184"
65,"131"
66,"165"
67,"150"
68,"155"
69,"174"
70,"140"
71,"152"
72,"168"
73,"133"
74,"152"
75,"153"
76,"163"
77,"139"
78,"118"
79,"130"
80,"126"
81,"131"
82,"141"
83,"122"
84,"144"
85,"127"
86,"152"
87,"126"
88,"129"
89,"126"
90,"123"
91,"113"
92,"112"
93,"143"
94,"118"
95,"116"
96,"104"
97,"124"
98,"94"
99,"112"
100,"115"
101,"110"
102,"95"
103,"99"
104,"109"
105,"92"
106,"73"
107,"90"
108,"104"
109,"105"
110,"97"
111,"93"
112,"82"
113,"106"
114,"97"
115,"92"
116,"98"
117,"90"
118,"97"
119,"89"
120,"82"
121,"91"
122,"84"
123,"89"
124,"81"
125,"68"
126,"96"
127,"71"
128,"79"
129,"99"
130,"64"
131,"88"
132,"80"
133,"81"
134,"85"
135,"88"
136,"83"
137,"72"
138,"76"
139,"77"
140,"93"
141,"89"
142,"83"
143,"71"
144,"83"
145,"90"
146,"83"
147,"83"
148,"82"
149,"84"
150,"86"
151,"87"
152,"78"
153,"87"
154,"70"
155,"87"
156,"59"
157,"69"
158,"77"
159,"104"
160,"96"
161,"111"
162,"148"
163,"143"
164,"152"
165,"177"
166,"152"
167,"145"
168,"125"
169,"126"
170,"108"
171,"90"
172,"87"
173,"83"
174,"91"
175,"82"
176,"75"
177,"72"
178,"82"
179,"94"
180,"88"
181,"74"
182,"87"
183,"85"
184,"71"
185,"71"
186,"80"
187,"58"
188,"60"
189,"49"
190,"58"
191,"52"
192,"64"
193,"58"
194,"63"
195,"78"
196,"80"
197,"74"
198,"76"
199,"92"
200,"62"
201,"78"
202,"62"
203,"53"
204,"55"
205,"44"
206,"62"
207,"39"
208,"35"
209,"53"
210,"44"
211,"52"
212,"43"
213,"44"
214,"41"
215,"47"
216,"36"
217,"42"
218,"52"
219,"88"
220,"75"
221,"100"
222,"92"
223,"100"
224,"113"
225,"133"
226,"139"
227,"140"
228,"157"
229,"159"
230,"151"
231,"169"
232,"147"
233,"165"
234,"138"
235,"139"
236,"125"
237,"106"
238,"72"
239,"79"
240,"77"
241,"82"
242,"44"
243,"50"
244,"59"
245,"63"
246,"52"
247,"55"
248,"50"
249,"52"
250,"39"
251,"40"
252,"43"
253,"40"
254,"49"
255,"49"
256,"40"
257,"38"
258,"43"
259,"37"
260,"32"
261,"51"
262,"50"
263,"47"
264,"54"
265,"76"
266,"47"
267,"52"
268,"51"
269,"57"
270,"56"
271,"54"
272,"58"
273,"47"
274,"54"
275,"41"
276,"37"
277,"41"
278,"44"
279,"37"
280,"48"
281,"35"
282,"37"
283,"40"
284,"39"
285,"41"
286,"50"
287,"50"
288,"37"
289,"39"
290,"44"
291,"39"
292,"40"
293,"60"
294,"49"
295,"49"
296,"64"
297,"48"
298,"59"
299,"83"
300,"80"
301,"75"
302,"73"
303,"111"
304,"107"
305,"184"
306,"219"
307,"378"
308,"591"
309,"1070"
310,"1705"
311,"2797"
312,"4322"
313,"6658"
314,"9474"
315,"12596"
316,"16324"
317,"19844"
318,"22609"
319,"24733"
320,"25745"
321,"24961"
322,"23413"
323,"20740"
324,"17244"
325,"13856"
326,"10448"
327,"7675"
328,"5302"
329,"3638"
330,"2507"
331,"1605"
332,"1211"
333,"907"
334,"616"
335,"525"
336,"451"
337,"401"
338,"428"
339,"402"
340,"451"
341,"497"
342,"611"
343,"761"
344,"1022"
345,"1277"
346,"1712"
347,"2206"
348,"2893"
349,"3479"
350,"4044"
351,"4498"
352,"4842"
353,"4884"
354,"4756"
355,"4219"
356,"3749"
357,"3213"
358,"2439"
359,"1987"
360,"1474"
361,"1038"
362,"698"
363,"524"
364,"314"
365,"235"
366,"170"
367,"125"
368,"114"
369,"97"
370,"90"
371,"100"
372,"75"
373,"89"
374,"89"
375,"75"
376,"69"
377,"71"
378,"67"
379,"68"
380,"74"
381,"60"
382,"51"
383,"58"
384,"57"
385,"56"
386,"50"
387,"42"
388,"40"
389,"34"
390,"43"
391,"35"
392,"33"
393,"25"
394,"22"
395,"26"
396,"25"
397,"18"
398,"18"
399,"23"
400,"17"
401,"17"
402,"13"
403,"18"
404,"12"
405,"14"
406,"15"
407,"12"
408,"12"
409,"14"
410,"20"
411,"10"
412,"11"
413,"9"
414,"9"
415,"17"
416,"15"
417,"18"
418,"26"
419,"11"
420,"16"
421,"12"
422,"5"
423,"12"
424,"12"
425,"11"
426,"7"
427,"17"
428,"9"
429,"5"
430,"12"
431,"14"
432,"8"
433,"13"
434,"12"
435,"10"
436,"13"
437,"13"
438,"13"
439,"4"
440,"9"
441,"10"
442,"13"
443,"7"
444,"10"
445,"9"
446,"7"
447,"2"
448,"4"
449,"10"
450,"7"
451,"7"
452,"9"
453,"6"
454,"5"
455,"9"
456,"6"
457,"6"
458,"7"
459,"16"
460,"9"
461,"6"
462,"9"
463,"7"
464,"8"
465,"11"
466,"8"
467,"5"
468,"5"
469,"6"
470,"7"
