Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130305-brickn679-300sec-9"
Duration Time,300
Ambient Temperature,"104.2"
Detector Temperature,"-37.5"
Valid Accumulated Counts,"387786"
Raw Accumulated Counts,"440891"
Valid Count Last Packet,"1347"
Raw Count Last Packet,"1533"
Live Time,286.347931
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,766
Channel#,Intensity
0,"1"
1,"0"
2,"0"
3,"0"
4,"1"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"1"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"1"
20,"0"
21,"1"
22,"3"
23,"10"
24,"10"
25,"21"
26,"24"
27,"44"
28,"54"
29,"64"
30,"74"
31,"99"
32,"135"
33,"139"
34,"143"
35,"137"
36,"173"
37,"167"
38,"168"
39,"147"
40,"151"
41,"173"
42,"169"
43,"174"
44,"170"
45,"160"
46,"169"
47,"165"
48,"144"
49,"173"
50,"160"
51,"170"
52,"163"
53,"199"
54,"199"
55,"200"
56,"189"
57,"197"
58,"204"
59,"229"
60,"189"
61,"201"
62,"206"
63,"213"
64,"231"
65,"198"
66,"198"
67,"210"
68,"216"
69,"225"
70,"200"
71,"219"
72,"238"
73,"167"
74,"210"
75,"180"
76,"199"
77,"195"
78,"177"
79,"198"
80,"157"
81,"182"
82,"184"
83,"192"
84,"184"
85,"211"
86,"159"
87,"172"
88,"164"
89,"165"
90,"193"
91,"174"
92,"160"
93,"152"
94,"154"
95,"149"
96,"160"
97,"164"
98,"132"
99,"157"
100,"178"
101,"157"
102,"158"
103,"154"
104,"147"
105,"141"
106,"151"
107,"138"
108,"123"
109,"135"
110,"138"
111,"123"
112,"134"
113,"125"
114,"139"
115,"139"
116,"157"
117,"129"
118,"125"
119,"118"
120,"136"
121,"118"
122,"127"
123,"115"
124,"115"
125,"109"
126,"133"
127,"125"
128,"124"
129,"123"
130,"134"
131,"98"
132,"129"
133,"101"
134,"104"
135,"124"
136,"121"
137,"113"
138,"114"
139,"122"
140,"116"
141,"116"
142,"99"
143,"103"
144,"100"
145,"109"
146,"104"
147,"126"
148,"117"
149,"126"
150,"102"
151,"110"
152,"78"
153,"113"
154,"87"
155,"111"
156,"101"
157,"104"
158,"104"
159,"134"
160,"96"
161,"108"
162,"118"
163,"129"
164,"123"
165,"157"
166,"161"
167,"148"
168,"142"
169,"135"
170,"121"
171,"116"
172,"101"
173,"89"
174,"95"
175,"81"
176,"109"
177,"98"
178,"75"
179,"83"
180,"79"
181,"87"
182,"78"
183,"101"
184,"74"
185,"79"
186,"80"
187,"72"
188,"80"
189,"67"
190,"73"
191,"64"
192,"52"
193,"59"
194,"53"
195,"65"
196,"65"
197,"49"
198,"55"
199,"67"
200,"57"
201,"58"
202,"56"
203,"55"
204,"54"
205,"59"
206,"43"
207,"45"
208,"57"
209,"52"
210,"45"
211,"33"
212,"42"
213,"37"
214,"38"
215,"35"
216,"43"
217,"47"
218,"59"
219,"68"
220,"54"
221,"77"
222,"107"
223,"104"
224,"118"
225,"127"
226,"121"
227,"120"
228,"123"
229,"123"
230,"113"
231,"109"
232,"83"
233,"82"
234,"61"
235,"74"
236,"46"
237,"56"
238,"62"
239,"38"
240,"33"
241,"30"
242,"38"
243,"44"
244,"52"
245,"41"
246,"54"
247,"45"
248,"41"
249,"53"
250,"34"
251,"30"
252,"41"
253,"33"
254,"28"
255,"32"
256,"32"
257,"22"
258,"27"
259,"35"
260,"26"
261,"21"
262,"35"
263,"32"
264,"21"
265,"16"
266,"29"
267,"26"
268,"33"
269,"22"
270,"33"
271,"35"
272,"26"
273,"26"
274,"33"
275,"21"
276,"24"
277,"20"
278,"21"
279,"17"
280,"21"
281,"19"
282,"21"
283,"26"
284,"22"
285,"28"
286,"26"
287,"39"
288,"39"
289,"53"
290,"75"
291,"82"
292,"83"
293,"94"
294,"114"
295,"111"
296,"117"
297,"115"
298,"91"
299,"85"
300,"73"
301,"61"
302,"57"
303,"50"
304,"53"
305,"50"
306,"79"
307,"100"
308,"174"
309,"294"
310,"494"
311,"798"
312,"1317"
313,"1775"
314,"2586"
315,"3549"
316,"4396"
317,"5636"
318,"6437"
319,"6885"
320,"7196"
321,"7167"
322,"6715"
323,"5820"
324,"4961"
325,"3935"
326,"3065"
327,"2267"
328,"1510"
329,"1071"
330,"678"
331,"466"
332,"296"
333,"201"
334,"139"
335,"99"
336,"73"
337,"58"
338,"62"
339,"59"
340,"67"
341,"82"
342,"105"
343,"177"
344,"212"
345,"319"
346,"415"
347,"530"
348,"672"
349,"878"
350,"972"
351,"1137"
352,"1231"
353,"1221"
354,"1246"
355,"1111"
356,"1006"
357,"867"
358,"715"
359,"509"
360,"414"
361,"264"
362,"180"
363,"127"
364,"84"
365,"75"
366,"51"
367,"48"
368,"45"
369,"46"
370,"43"
371,"49"
372,"58"
373,"57"
374,"71"
375,"54"
376,"42"
377,"52"
378,"35"
379,"31"
380,"26"
381,"13"
382,"21"
383,"16"
384,"9"
385,"11"
386,"12"
387,"14"
388,"4"
389,"9"
390,"10"
391,"4"
392,"11"
393,"11"
394,"11"
395,"13"
396,"7"
397,"12"
398,"23"
399,"20"
400,"16"
401,"27"
402,"30"
403,"22"
404,"17"
405,"23"
406,"20"
407,"16"
408,"15"
409,"18"
410,"24"
411,"18"
412,"11"
413,"25"
414,"20"
415,"25"
416,"26"
417,"23"
418,"38"
419,"15"
420,"15"
421,"14"
422,"16"
423,"25"
424,"32"
425,"19"
426,"19"
427,"26"
428,"38"
429,"33"
430,"40"
431,"36"
432,"36"
433,"39"
434,"31"
435,"30"
436,"31"
437,"23"
438,"23"
439,"18"
440,"16"
441,"18"
442,"14"
443,"9"
444,"7"
445,"9"
446,"4"
447,"14"
448,"10"
449,"9"
450,"8"
451,"10"
452,"7"
453,"8"
454,"6"
455,"8"
456,"10"
457,"6"
458,"15"
459,"12"
460,"11"
461,"17"
462,"11"
463,"12"
464,"20"
465,"16"
466,"14"
467,"10"
468,"14"
469,"6"
470,"13"
471,"14"
472,"10"
473,"15"
474,"10"
475,"9"
476,"13"
477,"12"
478,"21"
479,"21"
480,"17"
481,"20"
482,"18"
483,"15"
484,"11"
485,"11"
486,"17"
487,"15"
488,"12"
489,"17"
490,"10"
491,"13"
492,"11"
493,"14"
494,"10"
495,"10"
496,"9"
497,"7"
498,"8"
499,"7"
500,"2"
501,"7"
502,"9"
503,"8"
504,"7"
505,"2"
506,"12"
507,"8"
508,"7"
509,"8"
510,"6"
511,"3"
512,"6"
513,"12"
514,"12"
515,"12"
516,"8"
517,"11"
518,"10"
519,"9"
520,"11"
521,"9"
522,"16"
523,"11"
524,"22"
525,"16"
526,"15"
527,"11"
528,"21"
529,"11"
530,"21"
531,"13"
532,"13"
533,"15"
534,"9"
535,"6"
536,"9"
537,"7"
538,"7"
539,"6"
540,"9"
541,"7"
542,"4"
543,"7"
544,"10"
545,"1"
546,"5"
547,"5"
548,"5"
549,"5"
550,"5"
551,"3"
552,"5"
553,"4"
554,"3"
555,"8"
556,"7"
557,"6"
558,"13"
559,"6"
560,"6"
561,"7"
562,"7"
563,"5"
564,"9"
565,"12"
566,"12"
567,"4"
568,"5"
569,"9"
570,"14"
571,"10"
572,"9"
573,"6"
574,"7"
575,"5"
576,"7"
577,"5"
578,"10"
579,"6"
580,"9"
581,"3"
582,"5"
583,"11"
584,"5"
585,"7"
586,"4"
587,"10"
588,"7"
589,"6"
590,"9"
591,"5"
592,"6"
593,"6"
594,"9"
595,"10"
596,"7"
597,"4"
598,"8"
599,"9"
600,"5"
601,"4"
602,"3"
603,"12"
604,"4"
605,"5"
606,"5"
607,"7"
608,"3"
609,"7"
610,"10"
611,"4"
612,"8"
613,"9"
614,"5"
615,"13"
616,"8"
617,"5"
618,"5"
619,"6"
620,"4"
621,"13"
622,"10"
623,"8"
624,"16"
625,"14"
626,"16"
627,"16"
628,"17"
629,"21"
630,"20"
631,"20"
632,"13"
633,"18"
634,"13"
635,"16"
636,"14"
637,"19"
638,"16"
639,"20"
640,"16"
641,"21"
642,"12"
643,"15"
644,"15"
645,"10"
646,"17"
647,"22"
648,"16"
649,"15"
650,"12"
651,"15"
652,"9"
653,"13"
654,"16"
655,"17"
656,"25"
657,"25"
658,"38"
659,"38"
660,"61"
661,"72"
662,"112"
663,"120"
664,"145"
665,"135"
666,"202"
667,"220"
668,"212"
669,"197"
670,"213"
671,"216"
672,"170"
673,"174"
674,"149"
675,"119"
676,"85"
677,"79"
678,"57"
679,"59"
680,"28"
681,"26"
682,"18"
683,"12"
684,"16"
685,"13"
686,"10"
687,"9"
688,"10"
689,"10"
690,"11"
691,"11"
692,"7"
693,"6"
694,"7"
695,"12"
696,"14"
697,"25"
698,"37"
699,"31"
700,"35"
701,"59"
702,"54"
703,"63"
704,"69"
705,"93"
706,"90"
707,"102"
708,"66"
709,"99"
710,"103"
711,"96"
712,"75"
713,"55"
714,"47"
715,"49"
716,"30"
717,"23"
718,"18"
719,"11"
720,"13"
721,"13"
722,"6"
723,"12"
724,"6"
725,"10"
726,"6"
727,"8"
728,"7"
729,"13"
730,"10"
731,"12"
732,"9"
733,"12"
734,"16"
735,"24"
736,"11"
737,"21"
738,"19"
739,"45"
740,"32"
741,"55"
742,"71"
743,"66"
744,"85"
745,"96"
746,"99"
747,"104"
748,"96"
749,"105"
750,"90"
751,"92"
752,"84"
753,"49"
754,"70"
755,"47"
756,"42"
757,"37"
758,"32"
759,"20"
760,"18"
761,"22"
762,"11"
763,"12"
764,"11"
765,"14"
766,"15"
767,"7"
768,"15"
769,"17"
770,"16"
771,"19"
772,"18"
773,"19"
774,"30"
775,"40"
776,"56"
777,"58"
778,"93"
779,"90"
780,"137"
781,"154"
782,"156"
783,"199"
784,"220"
785,"237"
786,"263"
787,"244"
788,"250"
789,"270"
790,"247"
791,"236"
792,"212"
793,"204"
794,"155"
795,"144"
796,"114"
797,"92"
798,"66"
799,"58"
800,"53"
801,"32"
802,"38"
803,"21"
804,"25"
805,"24"
806,"23"
807,"17"
808,"22"
809,"18"
810,"17"
811,"18"
812,"21"
813,"16"
814,"24"
815,"23"
816,"20"
817,"18"
818,"18"
819,"17"
820,"23"
821,"27"
822,"34"
823,"31"
824,"39"
825,"47"
826,"34"
827,"46"
828,"41"
829,"46"
830,"52"
831,"62"
832,"54"
833,"49"
834,"52"
835,"40"
836,"55"
837,"39"
838,"37"
839,"37"
840,"31"
841,"27"
842,"25"
843,"19"
844,"22"
845,"24"
846,"24"
847,"23"
848,"14"
849,"26"
850,"17"
851,"27"
852,"19"
853,"22"
854,"21"
855,"24"
856,"29"
857,"20"
858,"22"
859,"19"
860,"17"
861,"24"
862,"37"
863,"30"
864,"37"
865,"31"
866,"29"
867,"39"
868,"48"
869,"48"
870,"50"
871,"44"
872,"40"
873,"52"
874,"51"
875,"62"
876,"48"
877,"68"
878,"65"
879,"88"
880,"78"
881,"63"
882,"107"
883,"74"
884,"94"
885,"82"
886,"69"
887,"72"
888,"70"
889,"75"
890,"58"
891,"52"
892,"52"
893,"46"
894,"36"
895,"60"
896,"37"
897,"52"
898,"55"
899,"31"
900,"40"
901,"37"
902,"45"
903,"43"
904,"44"
905,"41"
906,"41"
907,"42"
908,"54"
909,"41"
910,"41"
911,"44"
912,"41"
913,"61"
914,"56"
915,"56"
916,"58"
917,"57"
918,"58"
919,"70"
920,"60"
921,"56"
922,"54"
923,"62"
924,"68"
925,"83"
926,"75"
927,"72"
928,"98"
929,"98"
930,"90"
931,"97"
932,"102"
933,"97"
934,"78"
935,"119"
936,"112"
937,"104"
938,"127"
939,"138"
940,"138"
941,"159"
942,"150"
943,"148"
944,"152"
945,"168"
946,"179"
947,"184"
948,"176"
949,"167"
950,"185"
951,"176"
952,"199"
953,"175"
954,"172"
955,"202"
956,"203"
957,"202"
958,"179"
959,"164"
960,"148"
961,"184"
962,"153"
963,"145"
964,"151"
965,"138"
966,"175"
967,"169"
968,"158"
969,"121"
970,"136"
971,"142"
972,"135"
973,"115"
974,"111"
975,"102"
976,"112"
977,"130"
978,"109"
979,"123"
980,"103"
981,"88"
982,"101"
983,"127"
984,"94"
985,"113"
986,"109"
987,"99"
988,"90"
989,"97"
990,"115"
991,"97"
992,"106"
993,"107"
994,"103"
995,"128"
996,"112"
997,"129"
998,"110"
999,"128"
1000,"132"
1001,"178"
1002,"154"
1003,"182"
1004,"184"
1005,"219"
1006,"218"
1007,"213"
1008,"223"
1009,"216"
1010,"225"
1011,"213"
1012,"209"
1013,"192"
1014,"182"
1015,"198"
1016,"189"
1017,"195"
1018,"159"
1019,"144"
1020,"149"
1021,"136"
1022,"119"
1023,"114"
1024,"103"
1025,"115"
1026,"124"
1027,"101"
1028,"119"
1029,"98"
1030,"97"
1031,"117"
1032,"115"
1033,"124"
1034,"92"
1035,"117"
1036,"108"
1037,"100"
1038,"119"
1039,"158"
1040,"150"
1041,"144"
1042,"121"
1043,"159"
1044,"142"
1045,"151"
1046,"149"
1047,"162"
1048,"164"
1049,"135"
1050,"155"
1051,"172"
1052,"172"
1053,"167"
1054,"166"
1055,"179"
1056,"171"
1057,"177"
1058,"193"
1059,"163"
1060,"164"
1061,"192"
1062,"198"
1063,"196"
1064,"169"
1065,"189"
1066,"207"
1067,"204"
1068,"205"
1069,"196"
1070,"204"
1071,"194"
1072,"209"
1073,"198"
1074,"191"
1075,"207"
1076,"205"
1077,"188"
1078,"171"
1079,"181"
1080,"185"
1081,"195"
1082,"184"
1083,"186"
1084,"173"
