Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130212-KransvleiCH013-300sec-1"
Duration Time,300
Ambient Temperature,"99.0"
Detector Temperature,"-40.5"
Valid Accumulated Counts,"535258"
Raw Accumulated Counts,"597553"
Valid Count Last Packet,"1844"
Raw Count Last Packet,"2065"
Live Time,281.443909
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,779
Channel#,Intensity
0,"1"
1,"0"
2,"1"
3,"1"
4,"1"
5,"1"
6,"0"
7,"1"
8,"1"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"2"
17,"0"
18,"0"
19,"1"
20,"1"
21,"2"
22,"1"
23,"4"
24,"12"
25,"14"
26,"24"
27,"41"
28,"30"
29,"45"
30,"67"
31,"78"
32,"85"
33,"111"
34,"121"
35,"126"
36,"127"
37,"125"
38,"108"
39,"138"
40,"122"
41,"131"
42,"123"
43,"129"
44,"122"
45,"119"
46,"146"
47,"120"
48,"136"
49,"136"
50,"133"
51,"159"
52,"151"
53,"153"
54,"161"
55,"153"
56,"160"
57,"175"
58,"144"
59,"154"
60,"171"
61,"175"
62,"177"
63,"166"
64,"170"
65,"166"
66,"169"
67,"160"
68,"158"
69,"166"
70,"171"
71,"169"
72,"146"
73,"158"
74,"161"
75,"169"
76,"153"
77,"145"
78,"148"
79,"136"
80,"131"
81,"159"
82,"125"
83,"157"
84,"145"
85,"118"
86,"139"
87,"150"
88,"129"
89,"137"
90,"131"
91,"134"
92,"129"
93,"136"
94,"122"
95,"113"
96,"134"
97,"136"
98,"123"
99,"118"
100,"125"
101,"118"
102,"118"
103,"120"
104,"101"
105,"93"
106,"102"
107,"107"
108,"109"
109,"104"
110,"107"
111,"97"
112,"90"
113,"101"
114,"108"
115,"110"
116,"106"
117,"118"
118,"98"
119,"97"
120,"101"
121,"114"
122,"101"
123,"82"
124,"98"
125,"90"
126,"98"
127,"99"
128,"98"
129,"105"
130,"119"
131,"101"
132,"89"
133,"83"
134,"89"
135,"86"
136,"91"
137,"111"
138,"100"
139,"88"
140,"73"
141,"79"
142,"73"
143,"87"
144,"94"
145,"94"
146,"94"
147,"93"
148,"96"
149,"83"
150,"87"
151,"86"
152,"87"
153,"79"
154,"100"
155,"86"
156,"80"
157,"94"
158,"86"
159,"105"
160,"124"
161,"122"
162,"136"
163,"152"
164,"174"
165,"165"
166,"175"
167,"163"
168,"173"
169,"147"
170,"135"
171,"118"
172,"108"
173,"87"
174,"78"
175,"92"
176,"76"
177,"76"
178,"86"
179,"79"
180,"82"
181,"99"
182,"80"
183,"66"
184,"74"
185,"73"
186,"69"
187,"65"
188,"72"
189,"46"
190,"55"
191,"59"
192,"63"
193,"56"
194,"66"
195,"54"
196,"73"
197,"86"
198,"82"
199,"68"
200,"75"
201,"86"
202,"66"
203,"52"
204,"70"
205,"54"
206,"59"
207,"37"
208,"46"
209,"60"
210,"42"
211,"42"
212,"48"
213,"42"
214,"47"
215,"58"
216,"51"
217,"49"
218,"76"
219,"75"
220,"96"
221,"97"
222,"145"
223,"145"
224,"187"
225,"177"
226,"181"
227,"204"
228,"214"
229,"195"
230,"170"
231,"209"
232,"168"
233,"122"
234,"148"
235,"121"
236,"96"
237,"86"
238,"90"
239,"80"
240,"74"
241,"64"
242,"66"
243,"82"
244,"74"
245,"72"
246,"77"
247,"65"
248,"67"
249,"73"
250,"55"
251,"67"
252,"60"
253,"60"
254,"46"
255,"46"
256,"50"
257,"46"
258,"37"
259,"57"
260,"52"
261,"54"
262,"41"
263,"55"
264,"56"
265,"51"
266,"61"
267,"53"
268,"70"
269,"54"
270,"41"
271,"57"
272,"55"
273,"52"
274,"58"
275,"60"
276,"50"
277,"41"
278,"41"
279,"35"
280,"44"
281,"36"
282,"36"
283,"42"
284,"38"
285,"27"
286,"46"
287,"55"
288,"37"
289,"48"
290,"47"
291,"40"
292,"50"
293,"46"
294,"55"
295,"47"
296,"58"
297,"47"
298,"76"
299,"65"
300,"66"
301,"65"
302,"91"
303,"95"
304,"130"
305,"163"
306,"266"
307,"348"
308,"576"
309,"1004"
310,"1631"
311,"2707"
312,"4122"
313,"6403"
314,"9158"
315,"12280"
316,"15832"
317,"18974"
318,"21909"
319,"24146"
320,"24857"
321,"24092"
322,"22662"
323,"19776"
324,"16580"
325,"13409"
326,"10135"
327,"7527"
328,"5142"
329,"3572"
330,"2344"
331,"1655"
332,"1174"
333,"763"
334,"613"
335,"481"
336,"405"
337,"341"
338,"399"
339,"395"
340,"446"
341,"491"
342,"589"
343,"712"
344,"905"
345,"1229"
346,"1631"
347,"2121"
348,"2648"
349,"3103"
350,"3612"
351,"4115"
352,"4394"
353,"4403"
354,"4220"
355,"3848"
356,"3432"
357,"2796"
358,"2263"
359,"1766"
360,"1307"
361,"940"
362,"604"
363,"405"
364,"266"
365,"188"
366,"152"
367,"129"
368,"110"
369,"71"
370,"91"
371,"89"
372,"78"
373,"76"
374,"81"
375,"87"
376,"102"
377,"73"
378,"66"
379,"65"
380,"65"
381,"51"
382,"51"
383,"65"
384,"50"
385,"49"
386,"42"
387,"44"
388,"41"
389,"27"
390,"38"
391,"32"
392,"23"
393,"22"
394,"25"
395,"18"
396,"18"
397,"20"
398,"17"
399,"11"
400,"22"
401,"15"
402,"15"
403,"13"
404,"14"
405,"10"
406,"11"
407,"13"
408,"12"
409,"17"
410,"17"
411,"15"
412,"24"
