Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130212-KransvleiCH013-300sec-10"
Duration Time,300
Ambient Temperature,"103.2"
Detector Temperature,"-38.5"
Valid Accumulated Counts,"589448"
Raw Accumulated Counts,"660663"
Valid Count Last Packet,"1980"
Raw Count Last Packet,"2205"
Live Time,279.531189
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,780
Channel#,Intensity
0,"0"
1,"0"
2,"0"
3,"0"
4,"0"
5,"0"
6,"0"
7,"1"
8,"0"
9,"0"
10,"1"
11,"0"
12,"0"
13,"0"
14,"0"
15,"1"
16,"0"
17,"0"
18,"0"
19,"0"
20,"1"
21,"1"
22,"4"
23,"3"
24,"14"
25,"28"
26,"22"
27,"36"
28,"38"
29,"58"
30,"73"
31,"75"
32,"108"
33,"114"
34,"117"
35,"122"
36,"152"
37,"164"
38,"146"
39,"147"
40,"132"
41,"124"
42,"153"
43,"159"
44,"144"
45,"164"
46,"156"
47,"133"
48,"150"
49,"136"
50,"159"
51,"143"
52,"162"
53,"164"
54,"203"
55,"178"
56,"166"
57,"174"
58,"209"
59,"168"
60,"171"
61,"179"
62,"193"
63,"170"
64,"189"
65,"188"
66,"175"
67,"168"
68,"182"
69,"206"
70,"175"
71,"186"
72,"166"
73,"185"
74,"189"
75,"177"
76,"177"
77,"167"
78,"154"
79,"153"
80,"182"
81,"171"
82,"142"
83,"150"
84,"178"
85,"147"
86,"171"
87,"150"
88,"146"
89,"164"
90,"158"
91,"118"
92,"140"
93,"171"
94,"146"
95,"125"
96,"110"
97,"127"
98,"122"
99,"126"
100,"134"
101,"118"
102,"132"
103,"103"
104,"142"
105,"121"
106,"116"
107,"116"
108,"101"
109,"107"
110,"126"
111,"125"
112,"121"
113,"113"
114,"120"
115,"117"
116,"112"
117,"114"
118,"135"
119,"87"
120,"106"
121,"111"
122,"101"
123,"104"
124,"111"
125,"104"
126,"99"
127,"115"
128,"92"
129,"97"
130,"94"
131,"93"
132,"125"
133,"105"
134,"108"
135,"130"
136,"100"
137,"107"
138,"89"
139,"109"
140,"96"
141,"110"
142,"103"
143,"106"
144,"99"
145,"104"
146,"95"
147,"114"
148,"100"
149,"85"
150,"109"
151,"105"
152,"88"
153,"72"
154,"91"
155,"93"
156,"92"
157,"88"
158,"99"
159,"110"
160,"134"
161,"154"
162,"170"
163,"164"
164,"177"
165,"203"
166,"229"
167,"197"
168,"182"
169,"143"
170,"152"
171,"127"
172,"107"
173,"103"
174,"81"
175,"83"
176,"91"
177,"100"
178,"99"
179,"109"
180,"89"
181,"79"
182,"94"
183,"68"
184,"71"
185,"77"
186,"61"
187,"72"
188,"65"
189,"79"
190,"65"
191,"69"
192,"71"
193,"65"
194,"64"
195,"67"
196,"78"
197,"89"
198,"81"
199,"72"
200,"99"
201,"88"
202,"74"
203,"75"
204,"86"
205,"59"
206,"59"
207,"68"
208,"43"
209,"36"
210,"47"
211,"49"
212,"53"
213,"52"
214,"50"
215,"50"
216,"59"
217,"74"
218,"83"
219,"92"
220,"109"
221,"119"
222,"155"
223,"151"
224,"214"
225,"200"
226,"233"
227,"231"
228,"208"
229,"223"
230,"187"
231,"197"
232,"205"
233,"167"
234,"152"
235,"142"
236,"134"
237,"116"
238,"108"
239,"84"
240,"87"
241,"93"
242,"81"
243,"81"
244,"93"
245,"83"
246,"67"
247,"83"
248,"76"
249,"77"
250,"57"
251,"61"
252,"53"
253,"50"
254,"55"
255,"45"
256,"38"
257,"47"
258,"48"
259,"52"
260,"67"
261,"52"
262,"49"
263,"60"
264,"58"
265,"65"
266,"64"
267,"51"
268,"76"
269,"62"
270,"56"
271,"48"
272,"61"
273,"55"
274,"72"
275,"41"
276,"59"
277,"43"
278,"42"
279,"44"
280,"41"
281,"39"
282,"36"
283,"47"
284,"51"
285,"45"
286,"30"
287,"51"
288,"51"
289,"52"
290,"56"
291,"42"
292,"55"
293,"62"
294,"72"
295,"70"
296,"65"
297,"74"
298,"53"
299,"63"
300,"72"
301,"84"
302,"87"
303,"118"
304,"128"
305,"174"
306,"226"
307,"380"
308,"657"
309,"1075"
310,"1773"
311,"3001"
312,"4525"
313,"6819"
314,"9870"
315,"13369"
316,"17041"
317,"21031"
318,"24145"
319,"26119"
320,"27123"
321,"26669"
322,"25052"
323,"21867"
324,"18325"
325,"14536"
326,"11156"
327,"8213"
328,"5826"
329,"3861"
330,"2476"
331,"1673"
332,"995"
333,"650"
334,"438"
335,"345"
336,"247"
337,"199"
338,"216"
339,"235"
340,"194"
341,"296"
342,"400"
343,"536"
344,"761"
345,"1154"
346,"1477"
347,"1996"
348,"2661"
349,"3131"
350,"3824"
351,"4099"
352,"4477"
353,"4680"
354,"4389"
355,"4076"
356,"3523"
357,"2989"
358,"2392"
359,"1825"
360,"1378"
361,"969"
362,"708"
363,"412"
364,"275"
365,"196"
366,"127"
367,"94"
368,"67"
369,"70"
370,"38"
371,"45"
372,"68"
373,"42"
374,"62"
375,"56"
376,"56"
377,"53"
378,"35"
379,"30"
380,"23"
381,"24"
382,"20"
383,"9"
384,"9"
385,"12"
386,"10"
387,"10"
388,"7"
389,"12"
390,"17"
391,"5"
392,"10"
393,"6"
394,"11"
395,"8"
396,"7"
397,"7"
398,"7"
399,"21"
400,"13"
401,"15"
402,"17"
403,"16"
404,"18"
405,"23"
406,"17"
407,"13"
408,"15"
409,"12"
410,"12"
411,"11"
412,"21"
413,"11"
414,"21"
415,"26"
416,"30"
417,"21"
418,"21"
419,"23"
420,"14"
421,"20"
422,"23"
423,"20"
424,"15"
425,"16"
426,"10"
427,"22"
428,"14"
429,"22"
430,"23"
431,"16"
432,"12"
433,"16"
434,"12"
435,"18"
436,"12"
437,"10"
438,"12"
439,"10"
440,"9"
441,"9"
442,"6"
443,"13"
444,"4"
445,"7"
446,"8"
447,"12"
448,"8"
449,"10"
450,"7"
451,"6"
452,"6"
453,"6"
454,"10"
455,"6"
456,"8"
457,"6"
458,"9"
459,"15"
460,"13"
461,"12"
462,"11"
463,"8"
464,"10"
465,"10"
466,"15"
467,"10"
468,"10"
469,"10"
470,"7"
471,"6"
472,"6"
473,"9"
474,"8"
475,"7"
476,"12"
477,"14"
478,"12"
479,"17"
480,"19"
481,"9"
482,"16"
483,"14"
484,"18"
485,"20"
486,"19"
487,"19"
488,"12"
489,"13"
490,"12"
491,"8"
492,"10"
493,"13"
494,"17"
495,"7"
496,"9"
497,"8"
498,"8"
499,"12"
500,"6"
501,"10"
502,"6"
503,"9"
504,"13"
505,"7"
506,"4"
507,"7"
508,"3"
509,"7"
510,"9"
511,"1"
512,"6"
513,"6"
514,"5"
515,"4"
516,"7"
517,"5"
518,"10"
519,"13"
520,"7"
521,"15"
522,"9"
523,"18"
524,"15"
525,"19"
526,"20"
527,"20"
528,"17"
529,"18"
530,"17"
531,"15"
532,"11"
533,"16"
534,"10"
535,"8"
536,"15"
537,"12"
538,"6"
539,"15"
540,"7"
541,"8"
542,"8"
543,"7"
544,"6"
545,"6"
546,"4"
547,"9"
548,"6"
549,"4"
550,"3"
551,"8"
552,"4"
553,"7"
554,"5"
555,"4"
556,"6"
557,"7"
558,"9"
559,"8"
560,"7"
561,"7"
562,"7"
563,"13"
564,"5"
565,"9"
566,"5"
567,"8"
568,"4"
569,"7"
570,"5"
571,"5"
572,"7"
573,"4"
574,"12"
575,"8"
576,"8"
577,"7"
578,"4"
579,"2"
580,"7"
581,"6"
582,"4"
583,"3"
584,"11"
585,"8"
586,"8"
587,"6"
588,"11"
589,"15"
590,"8"
591,"5"
592,"9"
593,"6"
594,"11"
595,"12"
596,"6"
597,"4"
598,"5"
599,"9"
600,"6"
601,"5"
602,"4"
603,"8"
604,"5"
605,"5"
606,"6"
607,"8"
608,"3"
609,"4"
610,"9"
611,"10"
612,"2"
613,"4"
614,"9"
615,"3"
616,"12"
617,"3"
618,"5"
619,"3"
620,"12"
621,"6"
622,"10"
623,"4"
624,"17"
625,"15"
626,"12"
627,"11"
628,"15"
629,"24"
630,"19"
631,"15"
632,"27"
633,"29"
634,"34"
635,"23"
636,"17"
637,"29"
638,"37"
639,"41"
640,"39"
641,"35"
642,"38"
643,"41"
644,"32"
645,"28"
646,"31"
647,"31"
648,"19"
649,"21"
650,"29"
651,"18"
652,"14"
653,"15"
654,"24"
655,"10"
656,"13"
657,"21"
658,"16"
659,"21"
660,"38"
661,"40"
662,"61"
663,"66"
664,"87"
665,"91"
666,"98"
667,"112"
668,"113"
669,"125"
670,"123"
671,"124"
672,"100"
673,"109"
674,"61"
675,"65"
676,"72"
677,"53"
678,"45"
679,"29"
680,"15"
681,"20"
682,"19"
683,"14"
684,"16"
685,"9"
686,"8"
687,"11"
688,"4"
689,"7"
690,"11"
691,"3"
692,"6"
693,"8"
694,"3"
695,"14"
696,"11"
697,"17"
698,"23"
699,"17"
700,"25"
701,"29"
702,"51"
703,"49"
704,"46"
705,"46"
706,"62"
707,"42"
708,"67"
709,"70"
710,"48"
711,"49"
712,"42"
713,"31"
714,"20"
715,"34"
716,"17"
717,"15"
718,"11"
719,"14"
720,"13"
721,"6"
722,"11"
723,"8"
724,"12"
725,"5"
726,"10"
727,"7"
728,"10"
729,"11"
730,"7"
731,"10"
732,"9"
733,"7"
734,"14"
735,"14"
736,"15"
737,"15"
738,"15"
739,"30"
740,"27"
741,"25"
742,"38"
743,"36"
744,"51"
745,"44"
746,"68"
747,"49"
748,"48"
749,"45"
750,"39"
751,"48"
752,"38"
753,"36"
754,"36"
755,"20"
756,"27"
757,"22"
758,"22"
759,"11"
760,"21"
761,"14"
762,"11"
763,"12"
764,"11"
765,"12"
766,"17"
767,"7"
768,"8"
769,"13"
770,"11"
771,"17"
772,"14"
773,"21"
774,"33"
775,"33"
776,"53"
777,"50"
778,"62"
779,"80"
780,"101"
781,"123"
782,"145"
783,"136"
784,"185"
785,"188"
786,"223"
787,"205"
788,"223"
789,"209"
790,"190"
791,"179"
792,"173"
793,"141"
794,"117"
795,"102"
796,"94"
797,"64"
798,"61"
799,"41"
800,"33"
801,"30"
802,"34"
803,"17"
804,"14"
805,"27"
806,"21"
807,"13"
808,"26"
809,"26"
810,"15"
811,"22"
812,"22"
813,"19"
814,"28"
815,"18"
816,"14"
817,"21"
818,"24"
819,"21"
820,"20"
821,"22"
822,"17"
823,"28"
824,"26"
825,"41"
826,"29"
827,"39"
828,"44"
829,"37"
830,"34"
831,"45"
832,"33"
833,"35"
834,"28"
835,"37"
836,"32"
837,"15"
838,"29"
839,"14"
840,"13"
841,"11"
842,"16"
843,"12"
844,"12"
845,"14"
846,"20"
847,"19"
848,"15"
849,"13"
850,"8"
851,"16"
852,"21"
853,"22"
854,"15"
855,"16"
856,"16"
857,"25"
858,"8"
859,"19"
860,"18"
861,"12"
862,"23"
863,"15"
864,"13"
865,"20"
866,"21"
867,"20"
868,"25"
869,"21"
870,"23"
871,"28"
872,"20"
873,"32"
874,"31"
875,"26"
876,"43"
877,"36"
878,"50"
879,"52"
880,"53"
881,"60"
882,"61"
883,"42"
884,"54"
885,"59"
886,"38"
887,"42"
888,"57"
889,"50"
890,"45"
891,"45"
892,"38"
893,"37"
894,"39"
895,"31"
896,"34"
897,"37"
898,"41"
899,"30"
900,"25"
901,"36"
902,"36"
903,"38"
904,"31"
905,"33"
906,"41"
907,"25"
908,"46"
909,"22"
910,"38"
911,"35"
912,"33"
913,"42"
914,"40"
915,"41"
916,"32"
917,"41"
918,"44"
919,"41"
920,"50"
921,"38"
922,"42"
923,"42"
924,"58"
925,"52"
926,"42"
927,"56"
928,"60"
929,"66"
930,"65"
931,"68"
932,"74"
933,"72"
934,"82"
935,"89"
936,"85"
937,"86"
938,"103"
939,"74"
940,"97"
941,"95"
942,"99"
943,"101"
944,"87"
945,"104"
946,"119"
947,"103"
948,"100"
949,"108"
950,"135"
951,"104"
952,"115"
953,"117"
954,"108"
955,"101"
956,"117"
957,"91"
958,"112"
959,"107"
960,"131"
961,"104"
962,"95"
963,"98"
964,"103"
965,"93"
966,"99"
967,"103"
968,"108"
969,"68"
970,"86"
971,"92"
972,"87"
973,"81"
974,"68"
975,"104"
976,"76"
977,"76"
978,"62"
979,"58"
980,"65"
981,"81"
982,"49"
983,"73"
984,"60"
985,"70"
986,"73"
987,"73"
988,"67"
989,"72"
990,"75"
991,"89"
992,"79"
993,"69"
994,"80"
995,"100"
996,"81"
997,"85"
998,"106"
999,"106"
1000,"108"
1001,"122"
1002,"158"
1003,"149"
1004,"158"
1005,"164"
1006,"170"
1007,"141"
1008,"197"
1009,"191"
1010,"203"
1011,"189"
1012,"150"
1013,"155"
1014,"155"
1015,"123"
1016,"135"
1017,"123"
1018,"127"
1019,"101"
1020,"100"
1021,"91"
1022,"89"
1023,"78"
1024,"77"
1025,"71"
1026,"86"
1027,"66"
1028,"70"
1029,"71"
1030,"82"
1031,"79"
1032,"92"
1033,"65"
1034,"91"
1035,"76"
1036,"85"
1037,"80"
1038,"81"
1039,"90"
1040,"97"
1041,"98"
1042,"76"
1043,"89"
1044,"99"
1045,"109"
1046,"100"
