Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130304-brickn679-300sec-6"
Duration Time,300
Ambient Temperature,"103.8"
Detector Temperature,"-38.5"
Valid Accumulated Counts,"388351"
Raw Accumulated Counts,"442768"
Valid Count Last Packet,"1261"
Raw Count Last Packet,"1487"
Live Time,286.303955
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,774
Channel#,Intensity
0,"1"
1,"0"
2,"2"
3,"1"
4,"1"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"2"
20,"2"
21,"2"
22,"5"
23,"6"
24,"13"
25,"19"
26,"25"
27,"40"
28,"46"
29,"62"
30,"88"
31,"112"
32,"108"
33,"147"
34,"150"
35,"163"
36,"150"
37,"172"
38,"173"
39,"163"
40,"153"
41,"171"
42,"161"
43,"163"
44,"181"
45,"179"
46,"172"
47,"152"
48,"162"
49,"189"
50,"148"
51,"188"
52,"197"
53,"196"
54,"206"
55,"179"
56,"204"
57,"195"
58,"190"
59,"237"
60,"210"
61,"215"
62,"211"
63,"210"
64,"204"
65,"220"
66,"202"
67,"211"
68,"217"
69,"214"
70,"186"
71,"193"
72,"218"
73,"223"
74,"192"
75,"189"
76,"176"
77,"186"
78,"192"
79,"167"
80,"181"
81,"190"
82,"158"
83,"190"
84,"182"
85,"165"
86,"189"
87,"182"
88,"198"
89,"167"
90,"179"
91,"169"
92,"149"
93,"161"
94,"138"
95,"179"
96,"163"
97,"158"
98,"167"
99,"147"
100,"137"
101,"147"
102,"139"
103,"146"
104,"133"
105,"155"
106,"144"
107,"141"
108,"137"
109,"129"
110,"144"
111,"146"
112,"135"
113,"116"
114,"132"
115,"141"
116,"147"
117,"132"
118,"126"
119,"132"
120,"116"
121,"128"
122,"134"
123,"133"
124,"111"
125,"116"
126,"113"
127,"131"
128,"107"
129,"112"
130,"127"
131,"109"
132,"106"
133,"110"
134,"120"
135,"132"
136,"117"
137,"121"
138,"113"
139,"109"
140,"119"
141,"110"
142,"111"
143,"137"
144,"92"
145,"105"
146,"114"
147,"110"
148,"114"
149,"105"
150,"107"
151,"87"
152,"93"
153,"98"
154,"107"
155,"96"
156,"97"
157,"104"
158,"107"
159,"108"
160,"131"
161,"138"
162,"129"
163,"131"
164,"154"
165,"148"
166,"148"
167,"140"
168,"122"
169,"132"
170,"98"
171,"99"
172,"98"
173,"89"
174,"77"
175,"83"
176,"70"
177,"88"
178,"83"
179,"78"
180,"84"
181,"87"
182,"79"
183,"86"
184,"76"
185,"95"
186,"77"
187,"72"
188,"61"
189,"68"
190,"60"
191,"63"
192,"66"
193,"57"
194,"55"
195,"58"
196,"54"
197,"68"
198,"47"
199,"76"
200,"62"
201,"54"
202,"52"
203,"58"
204,"50"
205,"42"
206,"39"
207,"54"
208,"47"
209,"48"
210,"36"
211,"33"
212,"43"
213,"42"
214,"54"
215,"40"
216,"45"
217,"58"
218,"66"
219,"64"
220,"77"
221,"93"
222,"107"
223,"95"
224,"132"
225,"118"
226,"115"
227,"123"
228,"118"
229,"98"
230,"99"
231,"109"
232,"85"
233,"71"
234,"73"
235,"59"
236,"58"
237,"58"
238,"48"
239,"45"
240,"39"
241,"34"
242,"34"
243,"49"
244,"45"
245,"64"
246,"37"
247,"30"
248,"48"
249,"46"
250,"41"
251,"36"
252,"28"
253,"31"
254,"26"
255,"35"
256,"27"
257,"31"
258,"18"
259,"28"
260,"24"
261,"33"
262,"30"
263,"27"
264,"31"
265,"23"
266,"27"
267,"32"
268,"23"
269,"26"
270,"31"
271,"22"
272,"26"
273,"23"
274,"22"
275,"25"
276,"23"
277,"31"
278,"18"
279,"18"
280,"31"
281,"19"
282,"18"
283,"21"
284,"19"
285,"30"
286,"25"
287,"44"
288,"45"
289,"52"
290,"72"
291,"72"
292,"102"
293,"93"
294,"118"
295,"115"
296,"119"
297,"92"
298,"99"
299,"76"
300,"83"
301,"68"
302,"54"
303,"55"
304,"47"
305,"64"
306,"85"
307,"131"
308,"165"
309,"285"
310,"500"
311,"758"
312,"1269"
313,"1901"
314,"2648"
315,"3573"
316,"4579"
317,"5560"
318,"6387"
319,"6838"
320,"7227"
321,"6967"
322,"6347"
323,"5839"
324,"4879"
325,"3846"
326,"3006"
327,"2230"
328,"1527"
329,"1009"
330,"733"
331,"422"
332,"316"
333,"210"
334,"134"
335,"106"
336,"64"
337,"49"
338,"43"
339,"71"
340,"68"
341,"92"
342,"122"
343,"165"
344,"219"
345,"301"
346,"407"
347,"515"
348,"745"
349,"898"
350,"1003"
351,"1139"
