Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130208-KransvleiCH008-300sec-3"
Duration Time,300
Ambient Temperature,"98.9"
Detector Temperature,"-40.5"
Valid Accumulated Counts,"608382"
Raw Accumulated Counts,"679125"
Valid Count Last Packet,"2019"
Raw Count Last Packet,"2251"
Live Time,278.936768
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,776
Channel#,Intensity
0,"1"
1,"0"
2,"0"
3,"0"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"1"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"1"
20,"2"
21,"3"
22,"3"
23,"6"
24,"7"
25,"16"
26,"20"
27,"20"
28,"49"
29,"57"
30,"54"
31,"85"
32,"85"
33,"96"
34,"116"
35,"110"
36,"113"
37,"131"
38,"113"
39,"119"
40,"142"
41,"112"
42,"137"
43,"115"
44,"137"
45,"133"
46,"140"
47,"120"
48,"154"
49,"131"
50,"139"
51,"130"
52,"136"
53,"147"
54,"155"
55,"161"
56,"142"
57,"164"
58,"165"
59,"164"
60,"175"
61,"194"
62,"181"
63,"176"
64,"169"
65,"167"
66,"154"
67,"170"
68,"155"
69,"160"
70,"171"
71,"164"
72,"132"
73,"152"
74,"148"
75,"143"
76,"164"
77,"131"
78,"135"
79,"152"
80,"132"
81,"128"
82,"132"
83,"147"
84,"124"
85,"141"
86,"140"
87,"141"
88,"150"
89,"117"
90,"133"
91,"116"
92,"121"
93,"134"
94,"124"
95,"126"
96,"129"
97,"119"
98,"124"
99,"113"
100,"100"
101,"112"
102,"119"
103,"111"
104,"120"
105,"89"
106,"105"
107,"105"
108,"114"
109,"114"
110,"130"
111,"112"
112,"108"
113,"116"
114,"113"
115,"94"
116,"102"
117,"118"
118,"103"
119,"85"
120,"99"
121,"94"
122,"106"
123,"97"
124,"92"
125,"86"
126,"98"
127,"88"
128,"98"
129,"81"
130,"98"
131,"90"
132,"89"
133,"80"
134,"97"
135,"92"
136,"96"
137,"101"
138,"91"
139,"68"
140,"87"
141,"90"
142,"90"
143,"79"
144,"86"
145,"90"
146,"77"
147,"72"
148,"83"
149,"98"
150,"101"
151,"82"
152,"87"
153,"83"
154,"83"
155,"79"
156,"86"
157,"81"
158,"71"
159,"80"
160,"75"
161,"82"
162,"83"
163,"85"
164,"60"
165,"71"
166,"79"
167,"59"
168,"73"
169,"59"
170,"62"
171,"84"
172,"67"
173,"56"
174,"68"
175,"61"
176,"55"
177,"64"
178,"55"
179,"61"
180,"70"
181,"68"
182,"78"
183,"56"
184,"73"
185,"64"
186,"70"
187,"54"
188,"71"
189,"54"
190,"58"
191,"71"
192,"60"
193,"73"
194,"83"
195,"75"
196,"76"
197,"86"
198,"89"
199,"77"
200,"104"
201,"71"
202,"72"
203,"67"
204,"74"
205,"72"
206,"56"
207,"58"
208,"44"
209,"59"
210,"45"
211,"51"
212,"50"
213,"54"
214,"61"
215,"49"
216,"50"
217,"60"
218,"69"
219,"93"
220,"102"
221,"120"
222,"138"
223,"157"
224,"177"
225,"196"
226,"232"
227,"205"
228,"205"
229,"213"
230,"213"
231,"202"
232,"184"
233,"165"
234,"167"
235,"155"
236,"154"
237,"115"
238,"102"
239,"85"
240,"81"
241,"65"
242,"87"
243,"89"
244,"78"
245,"85"
246,"86"
247,"76"
248,"75"
249,"82"
250,"64"
251,"78"
252,"62"
253,"56"
254,"47"
255,"56"
256,"31"
257,"38"
258,"40"
259,"48"
260,"47"
261,"63"
262,"59"
263,"62"
264,"55"
265,"54"
266,"72"
267,"73"
268,"85"
269,"86"
270,"90"
271,"83"
272,"89"
273,"82"
274,"76"
275,"62"
276,"62"
277,"74"
278,"65"
279,"50"
280,"49"
281,"43"
282,"45"
283,"39"
284,"48"
285,"41"
286,"48"
287,"49"
288,"42"
289,"34"
290,"39"
291,"40"
292,"62"
293,"50"
294,"60"
295,"72"
296,"61"
297,"74"
298,"64"
299,"74"
300,"80"
301,"93"
302,"109"
303,"103"
304,"151"
305,"186"
306,"270"
307,"419"
308,"770"
309,"1197"
310,"2129"
311,"3313"
312,"5177"
313,"7876"
314,"11380"
315,"15285"
316,"19330"
317,"23789"
318,"27261"
319,"29573"
320,"30479"
321,"30142"
322,"27650"
323,"24704"
324,"20536"
325,"16564"
326,"12409"
327,"9284"
328,"6497"
329,"4378"
330,"2975"
331,"1980"
332,"1374"
333,"988"
334,"744"
335,"622"
336,"511"
337,"476"
338,"441"
339,"503"
340,"517"
341,"648"
342,"696"
343,"910"
344,"1168"
345,"1566"
346,"1974"
347,"2613"
