Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130208-KransvleiCH008-300sec-10"
Duration Time,300
Ambient Temperature,"101.4"
Detector Temperature,"-39.5"
Valid Accumulated Counts,"558705"
Raw Accumulated Counts,"624231"
Valid Count Last Packet,"1892"
Raw Count Last Packet,"2108"
Live Time,280.614105
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,777
Channel#,Intensity
0,"0"
1,"1"
2,"0"
3,"0"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"1"
18,"0"
19,"3"
20,"2"
21,"3"
22,"2"
23,"7"
24,"11"
25,"16"
26,"27"
27,"29"
28,"50"
29,"62"
30,"77"
31,"67"
32,"113"
33,"105"
34,"117"
35,"132"
36,"129"
37,"132"
38,"128"
39,"161"
40,"136"
41,"130"
42,"141"
43,"137"
44,"132"
45,"129"
46,"150"
47,"134"
48,"140"
49,"140"
50,"138"
51,"140"
52,"144"
53,"149"
54,"154"
55,"168"
56,"156"
57,"151"
58,"176"
59,"168"
60,"174"
61,"158"
62,"166"
63,"168"
64,"156"
65,"185"
66,"180"
67,"145"
68,"188"
69,"180"
70,"164"
71,"173"
72,"182"
73,"159"
74,"189"
75,"154"
76,"172"
77,"171"
78,"162"
79,"160"
80,"155"
81,"154"
82,"140"
83,"157"
84,"168"
85,"131"
86,"150"
87,"143"
88,"159"
89,"144"
90,"125"
91,"151"
92,"133"
93,"126"
94,"116"
95,"106"
96,"126"
97,"120"
98,"112"
99,"130"
100,"123"
101,"126"
102,"107"
103,"132"
104,"126"
105,"105"
106,"134"
107,"113"
108,"111"
109,"120"
110,"114"
111,"115"
112,"118"
113,"114"
114,"104"
115,"132"
116,"110"
117,"96"
118,"116"
119,"110"
120,"108"
121,"106"
122,"97"
123,"110"
124,"107"
125,"94"
126,"85"
127,"82"
128,"112"
129,"97"
130,"76"
131,"104"
132,"86"
133,"109"
134,"78"
135,"100"
136,"102"
137,"86"
138,"99"
139,"81"
140,"102"
141,"102"
142,"107"
143,"88"
144,"88"
145,"93"
146,"100"
147,"82"
148,"96"
149,"104"
150,"88"
151,"86"
152,"89"
153,"89"
154,"77"
155,"75"
156,"98"
157,"89"
158,"86"
159,"80"
