Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130215-brick679-300sec-1"
351,"1283"
352,"1329"
353,"1254"
354,"1195"
355,"1107"
356,"971"
357,"853"
358,"702"
359,"496"
360,"403"
361,"305"
362,"202"
363,"151"
364,"108"
365,"87"
366,"54"
367,"62"
368,"59"
369,"46"
370,"72"
371,"67"
372,"70"
373,"50"
374,"62"
375,"64"
376,"69"
377,"63"
378,"52"
379,"42"
380,"41"
381,"33"
382,"29"
383,"27"
384,"22"
385,"32"
386,"17"
387,"15"
388,"13"
389,"16"
390,"16"
391,"19"
392,"15"
393,"17"
394,"23"
395,"16"
396,"22"
397,"21"
398,"11"
399,"20"
400,"18"
401,"28"
402,"25"
403,"20"
404,"21"
405,"17"
406,"35"
407,"15"
408,"20"
409,"25"
410,"18"
411,"12"
412,"14"
413,"19"
414,"24"
415,"19"
416,"13"
417,"23"
418,"31"
419,"16"
420,"20"
421,"33"
422,"31"
423,"16"
424,"28"
425,"29"
426,"33"
427,"27"
428,"29"
429,"36"
430,"39"
431,"40"
432,"47"
433,"44"
434,"43"
435,"40"
436,"34"
437,"19"
438,"20"
439,"22"
440,"14"
441,"9"
442,"12"
443,"13"
444,"7"
445,"13"
446,"10"
447,"10"
448,"7"
449,"10"
450,"7"
451,"7"
452,"4"
453,"13"
454,"9"
455,"11"
456,"10"
457,"9"
458,"14"
459,"10"
460,"12"
461,"14"
462,"14"
463,"23"
464,"16"
465,"14"
466,"12"
467,"16"
468,"16"
469,"15"
470,"11"
471,"15"
472,"10"
473,"11"
474,"10"
475,"9"
476,"9"
477,"19"
478,"20"
479,"18"
480,"12"
481,"19"
482,"21"
483,"18"
484,"13"
485,"14"
486,"17"
487,"13"
488,"13"
489,"19"
490,"14"
491,"20"
492,"13"
493,"16"
494,"16"
495,"10"
496,"8"
497,"10"
498,"9"
499,"7"
500,"13"
501,"9"
502,"11"
503,"9"
504,"5"
505,"6"
506,"9"
507,"9"
508,"6"
509,"9"
510,"5"
511,"8"
512,"10"
513,"7"
514,"6"
515,"10"
516,"8"
517,"7"
518,"8"
519,"19"
520,"13"
521,"10"
522,"11"
523,"22"
524,"15"
525,"19"
526,"23"
527,"13"
528,"14"
529,"15"
530,"12"
531,"14"
532,"13"
533,"10"
534,"18"
535,"9"
536,"13"
537,"7"
538,"9"
539,"8"
540,"6"
541,"4"
542,"5"
543,"6"
544,"5"
545,"3"
546,"8"
547,"2"
548,"7"
549,"7"
550,"4"
551,"7"
552,"7"
553,"5"
554,"7"
555,"7"
556,"3"
557,"6"
558,"2"
559,"3"
560,"5"
561,"4"
562,"7"
563,"4"
564,"6"
565,"8"
566,"5"
567,"6"
568,"9"
569,"9"
570,"4"
571,"8"
572,"8"
573,"4"
574,"5"
575,"7"
576,"14"
577,"9"
578,"8"
579,"6"
580,"4"
581,"2"
582,"6"
583,"6"
584,"7"
585,"5"
586,"7"
587,"8"
588,"9"
589,"5"
590,"6"
591,"9"
592,"5"
593,"2"
594,"7"
595,"6"
596,"3"
597,"12"
598,"7"
599,"4"
600,"6"
601,"4"
602,"7"
603,"6"
604,"7"
605,"5"
606,"5"
607,"7"
608,"10"
609,"8"
610,"10"
611,"10"
612,"5"
613,"8"
614,"4"
615,"9"
616,"6"
617,"4"
618,"8"
619,"10"
620,"10"
621,"8"
622,"4"
623,"9"
624,"12"
625,"13"
626,"12"
627,"16"
628,"16"
629,"14"
630,"21"
631,"18"
632,"17"
633,"23"
634,"14"
635,"13"
636,"14"
637,"18"
638,"13"
639,"11"
640,"18"
641,"17"
642,"17"
643,"18"
644,"21"
645,"15"
646,"11"
647,"16"
648,"18"
649,"11"
650,"14"
651,"16"
652,"15"
653,"20"
654,"12"
655,"25"
656,"20"
657,"21"
658,"37"
659,"48"
660,"72"
661,"80"
662,"112"
663,"112"
664,"128"
665,"160"
666,"183"
667,"226"
668,"211"
669,"213"
670,"203"
671,"210"
672,"169"
673,"170"
674,"128"
675,"121"
676,"91"
677,"85"
678,"71"
679,"56"
680,"28"
681,"26"
682,"19"
683,"20"
684,"20"
685,"22"
686,"11"
687,"11"
688,"14"
689,"8"
690,"10"
691,"12"
692,"13"
693,"18"
694,"14"
695,"17"
696,"19"
697,"31"
698,"23"
699,"32"
700,"49"
701,"49"
702,"68"
703,"74"
704,"113"
705,"105"
706,"98"
707,"104"
708,"99"
709,"89"
710,"78"
711,"82"
712,"75"
713,"66"
714,"50"
715,"49"
716,"31"
717,"22"
718,"26"
719,"16"
720,"16"
721,"19"
722,"9"
723,"12"
724,"9"
725,"11"
726,"7"
727,"8"
728,"15"
729,"13"
730,"13"
731,"9"
732,"19"
733,"8"
734,"33"
735,"19"
736,"34"
737,"24"
738,"34"
739,"52"
740,"51"
741,"69"
742,"83"
743,"89"
744,"91"
745,"77"
746,"96"
747,"104"
748,"95"
749,"91"
750,"88"
751,"84"
752,"80"
753,"70"
754,"38"
755,"46"
756,"55"
757,"42"
758,"26"
759,"29"
760,"37"
761,"11"
762,"19"
763,"18"
764,"15"
765,"14"
766,"20"
767,"21"
768,"18"
769,"22"
770,"17"
771,"16"
772,"36"
773,"31"
774,"35"
775,"42"
776,"49"
777,"60"
778,"91"
779,"95"
780,"150"
781,"156"
782,"183"
783,"206"
784,"225"
785,"268"
786,"258"
787,"315"
788,"275"
789,"267"
790,"266"
791,"235"
792,"219"
793,"183"
794,"155"
795,"135"
796,"103"
797,"69"
798,"68"
799,"55"
800,"45"
801,"42"
802,"34"
803,"24"
804,"25"
805,"27"
806,"27"
807,"22"
808,"16"
809,"25"
810,"35"
811,"20"
812,"30"
813,"18"
814,"18"
815,"17"
816,"26"
817,"23"
818,"20"
819,"21"
820,"26"
821,"39"
822,"39"
823,"32"
824,"37"
825,"41"
826,"45"
827,"50"
828,"40"
829,"59"
830,"46"
831,"61"
832,"39"
833,"45"
834,"56"
835,"54"
836,"41"
837,"38"
838,"35"
839,"29"
840,"30"
841,"28"
842,"26"
843,"37"
844,"26"
845,"17"
846,"31"
847,"18"
848,"27"
849,"22"
850,"21"
851,"24"
852,"26"
853,"24"
854,"31"
855,"24"
856,"30"
857,"24"
858,"25"
859,"16"
860,"27"
861,"37"
862,"20"
863,"29"
864,"61"
865,"32"
866,"38"
867,"48"
868,"40"
869,"36"
870,"50"
871,"51"
872,"58"
873,"51"
874,"49"
875,"57"
876,"70"
877,"61"
878,"78"
879,"58"
880,"98"
881,"77"
882,"78"
883,"78"
884,"78"
885,"66"
886,"79"
887,"76"
888,"71"
889,"54"
890,"61"
891,"50"
892,"34"
893,"54"
894,"53"
895,"44"
896,"41"
897,"43"
898,"53"
899,"56"
900,"56"
901,"58"
902,"50"
903,"46"
904,"67"
905,"42"
906,"51"
907,"45"
908,"49"
909,"41"
910,"51"
911,"39"
912,"65"
913,"54"
914,"59"
915,"62"
916,"56"
917,"72"
918,"58"
919,"66"
920,"79"
921,"55"
922,"57"
923,"65"
924,"73"
925,"65"
926,"97"
927,"85"
928,"79"
929,"75"
930,"92"
931,"86"
932,"106"
933,"100"
934,"97"
935,"104"
936,"102"
937,"112"
938,"124"
939,"137"
940,"139"
941,"126"
942,"123"
943,"173"
944,"137"
945,"163"
946,"157"
947,"169"
948,"178"
949,"179"
950,"176"
951,"177"
952,"198"
953,"189"
954,"167"
955,"203"
956,"197"
957,"169"
958,"176"
959,"152"
960,"178"
961,"176"
962,"171"
963,"170"
964,"134"
965,"138"
966,"160"
967,"148"
968,"151"
969,"124"
970,"122"
971,"123"
972,"150"
973,"127"
974,"132"
975,"116"
976,"111"
977,"99"
978,"112"
979,"104"
980,"103"
981,"114"
982,"115"
983,"94"
984,"110"
985,"109"
986,"108"
987,"110"
988,"96"
989,"101"
990,"95"
991,"114"
992,"107"
993,"112"
994,"120"
995,"112"
996,"111"
997,"132"
998,"140"
999,"131"
1000,"151"
1001,"177"
1002,"165"
1003,"179"
1004,"178"
1005,"201"
1006,"196"
1007,"188"
1008,"226"
1009,"210"
1010,"234"
1011,"193"
1012,"209"
1013,"189"
1014,"177"
1015,"165"
1016,"146"
1017,"162"
1018,"152"
1019,"155"
1020,"129"
1021,"122"
1022,"112"
1023,"131"
1024,"117"
1025,"104"
1026,"102"
1027,"135"
1028,"117"
1029,"91"
1030,"125"
1031,"93"
1032,"115"
1033,"105"
1034,"120"
1035,"125"
1036,"112"
1037,"115"
1038,"113"
1039,"127"
1040,"144"
1041,"145"
1042,"147"
1043,"117"
1044,"121"
1045,"149"
1046,"163"
1047,"152"
1048,"135"
1049,"164"
1050,"149"
1051,"162"
1052,"170"
1053,"177"
1054,"186"
1055,"183"
1056,"191"
1057,"172"
1058,"184"
1059,"189"
1060,"181"
1061,"209"
1062,"203"
1063,"206"
1064,"205"
1065,"192"
1066,"199"
1067,"187"
1068,"159"
1069,"172"
1070,"177"
1071,"213"
1072,"175"
1073,"196"
1074,"213"
1075,"199"
1076,"188"
1077,"193"
1078,"169"
1079,"189"
1080,"199"
1081,"193"
1082,"182"
1083,"197"
1084,"179"
1085,"200"
1086,"184"
1087,"171"
1088,"190"
1089,"163"
1090,"176"
1091,"188"
1092,"178"
1093,"173"
1094,"206"
1095,"191"
1096,"191"
1097,"172"
1098,"172"
1099,"193"
1100,"175"
1101,"201"
1102,"170"
1103,"186"
1104,"167"
1105,"172"
1106,"180"
1107,"187"
1108,"180"
1109,"184"
1110,"172"
1111,"201"
1112,"177"
1113,"163"
1114,"170"
1115,"173"
1116,"151"
1117,"170"
1118,"158"
1119,"158"
1120,"161"
1121,"189"
1122,"158"
1123,"153"
1124,"187"
1125,"176"
1126,"193"
1127,"198"
1128,"213"
1129,"198"
1130,"248"
1131,"234"
1132,"261"
1133,"227"
1134,"220"
1135,"255"
1136,"268"
1137,"210"
1138,"233"
1139,"237"
1140,"217"
1141,"213"
1142,"238"
1143,"216"
1144,"211"
1145,"205"
1146,"196"
1147,"179"
1148,"195"
1149,"206"
1150,"209"
1151,"214"
1152,"220"
1153,"206"
1154,"227"
1155,"216"
1156,"188"
1157,"209"
1158,"226"
1159,"190"
1160,"202"
1161,"225"
1162,"215"
1163,"221"
1164,"181"
1165,"236"
1166,"181"
1167,"203"
1168,"204"
1169,"216"
1170,"202"
1171,"216"
1172,"184"
1173,"233"
1174,"189"
1175,"204"
1176,"202"
1177,"206"
1178,"215"
1179,"217"
1180,"198"
1181,"213"
1182,"219"
1183,"211"
1184,"207"
1185,"191"
1186,"236"
1187,"196"
1188,"242"
1189,"233"
1190,"225"
1191,"226"
1192,"211"
1193,"211"
1194,"236"
1195,"225"
1196,"219"
1197,"234"
1198,"218"
1199,"239"
1200,"228"
1201,"233"
1202,"218"
1203,"199"
1204,"232"
1205,"239"
1206,"223"
1207,"210"
1208,"226"
1209,"219"
1210,"253"
1211,"247"
1212,"241"
1213,"245"
1214,"258"
1215,"234"
1216,"236"
1217,"246"
1218,"231"
1219,"241"
1220,"239"
1221,"230"
1222,"264"
1223,"244"
1224,"243"
1225,"263"
1226,"245"
1227,"238"
1228,"255"
1229,"251"
1230,"230"
1231,"263"
1232,"248"
1233,"257"
1234,"267"
1235,"242"
1236,"241"
1237,"261"
1238,"247"
1239,"280"
1240,"233"
1241,"295"
1242,"260"
1243,"247"
1244,"271"
1245,"288"
1246,"277"
1247,"273"
1248,"279"
1249,"291"
1250,"263"
1251,"302"
1252,"289"
1253,"275"
1254,"295"
1255,"300"
1256,"288"
1257,"304"
1258,"298"
1259,"289"
1260,"338"
1261,"329"
1262,"315"
1263,"312"
1264,"298"
1265,"311"
1266,"285"
1267,"309"
1268,"291"
1269,"320"
1270,"315"
1271,"338"
1272,"325"
1273,"269"
1274,"252"
1275,"313"
1276,"276"
1277,"291"
1278,"291"
1279,"294"
1280,"293"
1281,"285"
1282,"270"
1283,"263"
1284,"305"
1285,"304"
1286,"290"
1287,"303"
1288,"297"
1289,"335"
1290,"299"
1291,"330"
1292,"280"
1293,"304"
1294,"328"
1295,"316"
1296,"288"
1297,"308"
1298,"270"
1299,"303"
1300,"296"
1301,"328"
1302,"318"
1303,"345"
1304,"329"
1305,"319"
1306,"304"
1307,"319"
1308,"332"
1309,"334"
1310,"340"
1311,"339"
1312,"326"
1313,"303"
1314,"346"
1315,"322"
1316,"351"
1317,"334"
1318,"363"
1319,"349"
1320,"341"
1321,"311"
1322,"351"
1323,"365"
1324,"363"
1325,"329"
1326,"327"
1327,"328"
1328,"319"
1329,"324"
1330,"305"
1331,"339"
1332,"366"
1333,"331"
1334,"327"
1335,"343"
1336,"341"
1337,"376"
1338,"356"
1339,"346"
1340,"364"
1341,"366"
1342,"338"
1343,"363"
1344,"328"
1345,"317"
1346,"330"
1347,"347"
1348,"348"
1349,"362"
1350,"348"
1351,"346"
1352,"335"
1353,"342"
1354,"332"
1355,"373"
1356,"351"
1357,"345"
1358,"380"
1359,"357"
1360,"326"
1361,"326"
1362,"362"
1363,"345"
1364,"355"
1365,"378"
1366,"355"
1367,"362"
1368,"377"
1369,"384"
1370,"381"
1371,"377"
1372,"369"
1373,"384"
1374,"384"
1375,"375"
1376,"387"
1377,"344"
1378,"387"
1379,"351"
1380,"358"
1381,"365"
1382,"397"
1383,"340"
1384,"376"
1385,"375"
1386,"357"
1387,"352"
1388,"350"
1389,"385"
1390,"358"
1391,"346"
1392,"338"
1393,"383"
1394,"340"
1395,"388"
1396,"362"
1397,"359"
1398,"370"
1399,"405"
1400,"373"
1401,"391"
1402,"367"
1403,"402"
1404,"368"
1405,"384"
1406,"360"
1407,"357"
1408,"385"
1409,"367"
1410,"369"
1411,"410"
1412,"393"
1413,"382"
1414,"374"
1415,"378"
1416,"363"
1417,"346"
1418,"383"
1419,"400"
1420,"394"
1421,"366"
1422,"402"
1423,"347"
1424,"391"
1425,"400"
1426,"404"
1427,"385"
1428,"381"
1429,"400"
1430,"400"
1431,"364"
1432,"382"
1433,"377"
1434,"362"
1435,"356"
1436,"380"
1437,"430"
1438,"389"
1439,"372"
1440,"374"
1441,"371"
1442,"373"
1443,"364"
1444,"403"
1445,"384"
1446,"399"
1447,"375"
1448,"377"
1449,"373"
1450,"375"
1451,"384"
1452,"386"
1453,"398"
1454,"411"
1455,"360"
1456,"410"
1457,"391"
1458,"386"
1459,"408"
1460,"402"
1461,"398"
1462,"450"
1463,"390"
1464,"386"
1465,"385"
1466,"393"
1467,"402"
1468,"417"
1469,"380"
1470,"407"
1471,"388"
1472,"391"
1473,"398"
1474,"367"
1475,"405"
1476,"394"
1477,"379"
1478,"412"
1479,"384"
1480,"406"
1481,"409"
1482,"384"
1483,"416"
1484,"390"
1485,"391"
1486,"385"
1487,"402"
1488,"358"
1489,"391"
1490,"395"
1491,"362"
1492,"383"
1493,"416"
1494,"382"
1495,"394"
1496,"365"
1497,"407"
1498,"431"
1499,"365"
1500,"404"
1501,"373"
1502,"381"
1503,"415"
1504,"375"
1505,"409"
1506,"405"
1507,"395"
1508,"401"
1509,"409"
1510,"383"
1511,"398"
1512,"403"
1513,"391"
1514,"400"
1515,"422"
1516,"378"
1517,"389"
1518,"402"
1519,"401"
1520,"377"
1521,"394"
1522,"383"
1523,"399"
1524,"390"
1525,"374"
1526,"387"
1527,"371"
1528,"376"
1529,"350"
1530,"399"
1531,"387"
1532,"366"
1533,"366"
1534,"388"
1535,"423"
1536,"398"
1537,"333"
1538,"413"
1539,"393"
1540,"387"
1541,"414"
1542,"372"
1543,"391"
1544,"366"
1545,"381"
1546,"387"
1547,"365"
1548,"382"
1549,"392"
1550,"370"
1551,"359"
1552,"402"
1553,"365"
1554,"412"
1555,"396"
1556,"390"
1557,"363"
1558,"358"
1559,"376"
1560,"400"
1561,"374"
1562,"375"
1563,"381"
1564,"365"
1565,"404"
1566,"371"
1567,"387"
1568,"391"
1569,"385"
1570,"377"
1571,"361"
1572,"381"
1573,"364"
1574,"363"
1575,"376"
1576,"368"
1577,"394"
1578,"384"
1579,"375"
1580,"371"
1581,"354"
1582,"349"
1583,"359"
1584,"386"
1585,"376"
1586,"374"
1587,"365"
1588,"387"
1589,"335"
1590,"371"
1591,"369"
1592,"377"
1593,"417"
1594,"400"
1595,"389"
1596,"361"
1597,"391"
1598,"328"
1599,"385"
1600,"387"
1601,"358"
1602,"359"
1603,"388"
1604,"367"
1605,"366"
1606,"400"
1607,"370"
1608,"409"
1609,"370"
1610,"361"
1611,"372"
1612,"360"
1613,"365"
1614,"344"
1615,"348"
1616,"336"
1617,"355"
1618,"325"
1619,"352"
1620,"348"
1621,"343"
1622,"343"
1623,"373"
1624,"368"
1625,"321"
1626,"334"
1627,"340"
1628,"322"
1629,"330"
1630,"365"
1631,"324"
1632,"349"
1633,"335"
1634,"336"
1635,"346"
1636,"314"
1637,"333"
1638,"361"
1639,"328"
1640,"321"
1641,"296"
1642,"302"
1643,"295"
1644,"327"
1645,"305"
1646,"321"
1647,"303"
1648,"326"
1649,"321"
1650,"285"
1651,"273"
1652,"330"
1653,"301"
1654,"288"
1655,"278"
1656,"307"
1657,"300"
1658,"269"
1659,"288"
1660,"312"
1661,"295"
1662,"282"
1663,"279"
1664,"252"
1665,"309"
1666,"305"
1667,"287"
1668,"282"
1669,"280"
1670,"288"
1671,"281"
1672,"289"
1673,"272"
1674,"303"
1675,"278"
1676,"280"
1677,"289"
1678,"263"
1679,"279"
1680,"270"
1681,"279"
1682,"279"
1683,"245"
1684,"273"
1685,"288"
1686,"309"
1687,"253"
1688,"256"
1689,"251"
1690,"255"
1691,"265"
1692,"271"
1693,"298"
1694,"229"
1695,"257"
1696,"252"
1697,"252"
1698,"230"
1699,"230"
1700,"260"
1701,"215"
1702,"246"
1703,"249"
1704,"219"
1705,"251"
1706,"242"
1707,"209"
1708,"239"
1709,"233"
1710,"250"
1711,"212"
1712,"239"
1713,"233"
1714,"230"
1715,"241"
1716,"224"
1717,"235"
1718,"231"
1719,"209"
1720,"227"
1721,"227"
1722,"240"
1723,"209"
1724,"198"
1725,"203"
1726,"197"
1727,"207"
1728,"209"
1729,"199"
1730,"210"
1731,"219"
1732,"188"
1733,"214"
1734,"217"
1735,"204"
1736,"170"
1737,"183"
1738,"170"
1739,"178"
1740,"175"
1741,"192"
1742,"195"
1743,"188"
1744,"178"
1745,"175"
1746,"186"
1747,"166"
1748,"167"
1749,"161"
1750,"150"
1751,"147"
1752,"164"
1753,"188"
1754,"178"
1755,"153"
1756,"148"
1757,"142"
1758,"163"
1759,"135"
1760,"141"
1761,"179"
1762,"161"
1763,"147"
1764,"141"
1765,"162"
1766,"158"
1767,"124"
1768,"137"
1769,"133"
1770,"115"
1771,"134"
1772,"143"
1773,"136"
1774,"147"
1775,"132"
1776,"145"
1777,"136"
1778,"129"
1779,"114"
1780,"160"
1781,"120"
1782,"134"
1783,"126"
1784,"121"
1785,"114"
1786,"116"
1787,"134"
1788,"103"
1789,"129"
1790,"133"
1791,"104"
1792,"115"
1793,"116"
1794,"105"
1795,"103"
1796,"99"
1797,"90"
1798,"105"
1799,"98"
1800,"101"
1801,"109"
1802,"102"
1803,"106"
1804,"75"
1805,"101"
1806,"111"
1807,"111"
1808,"99"
1809,"107"
1810,"88"
1811,"98"
1812,"95"
1813,"106"
1814,"85"
1815,"102"
1816,"92"
1817,"81"
1818,"81"
1819,"92"
1820,"89"
1821,"97"
1822,"106"
1823,"78"
1824,"89"
1825,"84"
1826,"97"
1827,"77"
1828,"79"
1829,"72"
1830,"85"
1831,"72"
1832,"94"
1833,"72"
1834,"63"
1835,"80"
1836,"57"
1837,"77"
1838,"83"
1839,"69"
1840,"72"
1841,"80"
1842,"67"
1843,"76"
1844,"66"
1845,"76"
1846,"81"
1847,"72"
1848,"61"
1849,"64"
1850,"59"
1851,"59"
1852,"71"
1853,"70"
1854,"62"
1855,"81"
1856,"69"
1857,"65"
1858,"63"
1859,"75"
1860,"65"
1861,"59"
1862,"76"
1863,"77"
1864,"60"
1865,"59"
1866,"69"
1867,"57"
1868,"69"
1869,"72"
1870,"56"
1871,"58"
1872,"63"
1873,"55"
1874,"58"
1875,"65"
1876,"55"
1877,"58"
1878,"62"
1879,"51"
1880,"42"
1881,"57"
1882,"44"
1883,"54"
1884,"49"
1885,"72"
1886,"55"
1887,"59"
1888,"54"
1889,"65"
1890,"55"
1891,"47"
1892,"51"
1893,"48"
1894,"54"
1895,"47"
1896,"48"
1897,"52"
1898,"53"
1899,"48"
1900,"52"
1901,"37"
1902,"46"
1903,"54"
1904,"40"
1905,"44"
1906,"35"
1907,"30"
1908,"40"
1909,"45"
1910,"40"
1911,"40"
1912,"31"
1913,"36"
1914,"45"
1915,"44"
1916,"38"
1917,"36"
1918,"44"
1919,"28"
1920,"37"
1921,"39"
1922,"26"
1923,"32"
1924,"35"
1925,"32"
1926,"36"
1927,"45"
1928,"33"
1929,"30"
1930,"35"
1931,"28"
1932,"36"
1933,"35"
1934,"20"
1935,"36"
1936,"35"
1937,"26"
1938,"38"
1939,"29"
1940,"37"
1941,"21"
1942,"29"
1943,"26"
1944,"17"
1945,"27"
1946,"23"
1947,"28"
1948,"21"
1949,"22"
1950,"22"
1951,"28"
1952,"21"
1953,"28"
1954,"14"
1955,"19"
1956,"26"
1957,"26"
1958,"23"
1959,"26"
1960,"19"
1961,"10"
1962,"17"
1963,"19"
1964,"18"
1965,"19"
1966,"20"
1967,"14"
1968,"10"
1969,"20"
1970,"12"
1971,"16"
1972,"20"
1973,"13"
1974,"16"
1975,"8"
1976,"15"
1977,"18"
1978,"13"
1979,"15"
1980,"7"
1981,"6"
1982,"13"
1983,"11"
1984,"7"
1985,"9"
1986,"11"
1987,"4"
1988,"7"
1989,"6"
1990,"12"
1991,"5"
1992,"7"
1993,"8"
1994,"7"
1995,"10"
1996,"3"
1997,"8"
1998,"4"
1999,"1"
2000,"7"
2001,"4"
2002,"3"
2003,"5"
2004,"5"
2005,"5"
2006,"5"
2007,"7"
2008,"2"
2009,"5"
2010,"2"
2011,"1"
2012,"6"
2013,"3"
2014,"1"
2015,"3"
2016,"2"
2017,"1"
2018,"3"
2019,"1"
2020,"2"
2021,"2"
2022,"1"
2023,"2"
2024,"0"
2025,"0"
2026,"2"
2027,"2"
2028,"2"
2029,"1"
2030,"1"
2031,"1"
2032,"1"
2033,"3"
2034,"4"
2035,"1"
2036,"0"
2037,"0"
2038,"2"
2039,"1"
2040,"0"
2041,"0"
2042,"2"
2043,"0"
2044,"1"
2045,"1"
2046,"1"
2047,"1"


