Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130214-KKH1.04-300sec-7"
Duration Time,300
Ambient Temperature,"102.2"
Detector Temperature,"-39.0"
Valid Accumulated Counts,"526652"
Raw Accumulated Counts,"585373"
Valid Count Last Packet,"1767"
Raw Count Last Packet,"1941"
Live Time,281.782990
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,784
Channel#,Intensity
0,"1"
1,"1"
2,"0"
3,"0"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"1"
14,"0"
15,"0"
16,"0"
17,"0"
18,"1"
19,"1"
20,"2"
21,"2"
22,"2"
23,"4"
24,"7"
25,"8"
26,"22"
27,"26"
28,"36"
29,"49"
30,"62"
31,"73"
32,"69"
33,"104"
34,"96"
35,"86"
36,"93"
37,"108"
38,"111"
39,"119"
40,"105"
41,"119"
42,"110"
43,"118"
44,"108"
45,"124"
46,"110"
47,"113"
48,"117"
49,"122"
50,"120"
51,"118"
52,"116"
53,"134"
54,"138"
55,"140"
56,"139"
57,"140"
58,"155"
59,"163"
60,"184"
61,"156"
62,"162"
63,"181"
64,"164"
65,"165"
66,"154"
67,"163"
68,"170"
69,"141"
70,"171"
71,"150"
72,"145"
73,"156"
74,"156"
75,"157"
76,"158"
77,"129"
78,"128"
79,"159"
80,"114"
81,"151"
82,"133"
83,"117"
84,"132"
85,"128"
86,"127"
87,"137"
88,"117"
89,"117"
90,"121"
91,"127"
92,"112"
93,"95"
94,"121"
95,"113"
96,"113"
97,"111"
98,"108"
99,"117"
100,"110"
101,"103"
102,"93"
103,"106"
104,"110"
105,"99"
106,"98"
107,"112"
108,"109"
109,"104"
110,"97"
111,"104"
112,"93"
113,"77"
114,"76"
115,"94"
116,"92"
117,"93"
118,"87"
119,"89"
120,"106"
121,"86"
122,"106"
123,"80"
124,"91"
125,"104"
126,"83"
127,"86"
128,"104"
129,"76"
130,"89"
131,"94"
132,"80"
133,"86"
134,"105"
135,"85"
136,"71"
137,"83"
138,"97"
139,"62"
140,"78"
141,"88"
142,"100"
143,"77"
144,"82"
145,"82"
146,"90"
147,"82"
148,"77"
149,"76"
150,"69"
151,"87"
152,"80"
153,"71"
154,"68"
155,"86"
156,"75"
157,"81"
158,"90"
159,"99"
160,"105"
161,"149"
162,"156"
163,"152"
164,"189"
165,"174"
166,"186"
167,"163"
168,"161"
169,"182"
170,"119"
171,"113"
172,"109"
173,"87"
174,"86"
175,"93"
176,"84"
177,"76"
178,"74"
179,"68"
180,"67"
181,"67"
182,"92"
183,"76"
184,"79"
185,"70"
186,"73"
187,"72"
188,"62"
189,"53"
190,"69"
191,"56"
192,"58"
193,"58"
194,"62"
195,"48"
196,"65"
197,"62"
198,"62"
199,"64"
200,"73"
201,"55"
202,"67"
203,"59"
204,"69"
205,"56"
206,"60"
207,"49"
208,"46"
209,"56"
210,"36"
211,"33"
212,"50"
213,"37"
214,"38"
215,"46"
216,"47"
217,"45"
218,"44"
219,"66"
220,"80"
221,"87"
222,"92"
223,"98"
224,"106"
225,"104"
226,"115"
227,"131"
228,"139"
229,"141"
230,"153"
231,"148"
232,"147"
233,"136"
234,"131"
235,"138"
236,"123"
237,"113"
238,"96"
239,"75"
240,"83"
241,"72"
242,"75"
243,"79"
244,"64"
245,"58"
246,"65"
247,"66"
248,"54"
249,"44"
250,"53"
251,"44"
252,"50"
253,"42"
254,"38"
