Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130214-KKH1.03-300sec-6"
Duration Time,300
Ambient Temperature,"95.0"
Detector Temperature,"-40.5"
Valid Accumulated Counts,"609712"
Raw Accumulated Counts,"677441"
Valid Count Last Packet,"1990"
Raw Count Last Packet,"2206"
Live Time,278.959564
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,781
Channel#,Intensity
0,"0"
1,"0"
2,"0"
3,"1"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"1"
10,"1"
11,"1"
12,"0"
13,"0"
14,"0"
15,"0"
16,"1"
17,"0"
18,"0"
19,"1"
20,"1"
21,"1"
22,"1"
23,"2"
24,"9"
25,"10"
26,"18"
27,"26"
28,"33"
29,"43"
30,"61"
31,"72"
32,"60"
33,"87"
34,"84"
35,"108"
36,"99"
37,"106"
38,"96"
39,"115"
40,"116"
41,"92"
42,"101"
43,"112"
44,"97"
45,"102"
46,"89"
47,"108"
48,"114"
49,"123"
50,"115"
51,"123"
52,"131"
53,"122"
54,"153"
55,"139"
56,"136"
57,"145"
58,"146"
59,"154"
60,"137"
61,"171"
62,"150"
63,"161"
64,"155"
65,"149"
66,"149"
67,"153"
68,"158"
69,"147"
70,"149"
71,"178"
72,"154"
73,"160"
74,"156"
75,"152"
76,"139"
77,"152"
78,"137"
79,"130"
80,"115"
81,"135"
82,"125"
83,"139"
84,"118"
85,"121"
86,"108"
87,"111"
88,"130"
89,"107"
90,"115"
91,"116"
92,"121"
93,"94"
94,"116"
95,"93"
96,"112"
97,"127"
98,"113"
99,"119"
100,"117"
101,"113"
102,"101"
103,"116"
104,"88"
105,"97"
106,"111"
107,"120"
108,"86"
109,"95"
110,"105"
111,"106"
112,"80"
113,"82"
114,"89"
115,"94"
116,"100"
117,"84"
118,"79"
119,"88"
120,"92"
121,"68"
122,"103"
123,"87"
124,"76"
125,"90"
126,"90"
127,"98"
128,"85"
129,"77"
130,"85"
131,"84"
132,"88"
133,"85"
134,"85"
135,"89"
136,"77"
137,"81"
138,"76"
139,"54"
140,"67"
141,"92"
142,"76"
143,"74"
144,"78"
145,"72"
146,"75"
147,"89"
148,"96"
149,"95"
150,"80"
151,"78"
152,"74"
153,"77"
154,"79"
155,"72"
156,"76"
157,"76"
158,"94"
159,"86"
160,"119"
161,"110"
162,"122"
163,"130"
164,"152"
165,"165"
166,"172"
167,"172"
168,"174"
169,"158"
