Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130214-brickn679-300sec-7"
Duration Time,300
Ambient Temperature,"104.0"
Detector Temperature,"-38.5"
Valid Accumulated Counts,"384702"
Raw Accumulated Counts,"437115"
Valid Count Last Packet,"1281"
Raw Count Last Packet,"1464"
Live Time,286.456787
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,784
Channel#,Intensity
0,"0"
1,"0"
2,"1"
3,"0"
4,"0"
5,"0"
6,"3"
7,"2"
8,"0"
9,"1"
10,"0"
11,"1"
12,"0"
13,"0"
14,"1"
15,"0"
16,"0"
17,"0"
18,"1"
19,"2"
20,"2"
21,"3"
22,"3"
23,"4"
24,"7"
25,"16"
26,"23"
27,"42"
28,"56"
29,"75"
30,"84"
31,"101"
32,"115"
33,"134"
34,"141"
35,"157"
36,"167"
37,"189"
38,"155"
39,"163"
40,"171"
41,"159"
42,"164"
43,"190"
44,"165"
45,"167"
46,"179"
47,"156"
48,"199"
49,"170"
50,"165"
51,"177"
52,"186"
53,"184"
54,"189"
55,"211"
56,"204"
57,"198"
58,"204"
59,"216"
60,"213"
61,"195"
62,"190"
63,"200"
64,"182"
65,"200"
66,"203"
67,"205"
68,"182"
69,"209"
70,"208"
71,"192"
72,"189"
73,"206"
74,"194"
75,"216"
76,"195"
77,"175"
78,"197"
79,"163"
80,"167"
81,"192"
82,"172"
83,"174"
84,"194"
85,"159"
86,"193"
87,"161"
88,"188"
89,"192"
90,"181"
91,"157"
92,"169"
93,"159"
94,"143"
95,"183"
96,"137"
97,"151"
98,"157"
99,"133"
100,"167"
101,"140"
102,"139"
103,"149"
104,"153"
105,"127"
106,"135"
107,"137"
108,"158"
109,"132"
110,"140"
111,"150"
112,"129"
113,"130"
114,"151"
115,"137"
116,"110"
117,"137"
118,"137"
119,"121"
120,"123"
121,"139"
122,"118"
123,"116"
124,"135"
125,"122"
126,"121"
127,"124"
128,"122"
129,"115"
130,"136"
131,"111"
132,"129"
133,"112"
134,"134"
135,"113"
136,"123"
137,"123"
138,"132"
139,"98"
140,"126"
141,"102"
142,"104"
143,"92"
144,"103"
145,"114"
146,"91"
147,"107"
148,"101"
149,"126"
150,"95"
151,"115"
152,"90"
153,"86"
154,"96"
155,"100"
156,"97"
157,"119"
158,"94"
159,"104"
160,"106"
161,"127"
162,"110"
163,"118"
164,"157"
165,"166"
166,"151"
167,"136"
168,"140"
169,"117"
170,"110"
171,"94"
172,"108"
173,"91"
174,"85"
175,"74"
176,"73"
177,"79"
178,"71"
179,"95"
180,"71"
181,"87"
182,"84"
183,"83"
184,"81"
185,"80"
186,"82"
187,"74"
188,"71"
189,"57"
190,"81"
191,"50"
192,"58"
193,"65"
194,"51"
195,"65"
196,"69"
197,"60"
198,"40"
199,"42"
200,"87"
201,"44"
202,"57"
203,"40"
204,"46"
205,"67"
206,"53"
207,"41"
208,"41"
209,"42"
210,"44"
211,"42"
212,"46"
213,"32"
214,"45"
215,"47"
216,"44"
217,"57"
218,"55"
219,"63"
220,"71"
221,"83"
222,"104"
223,"99"
224,"110"
225,"145"
226,"126"
227,"105"
228,"111"
229,"108"
230,"86"
231,"107"
232,"93"
233,"86"
234,"76"
235,"72"
236,"59"
237,"53"
238,"44"
239,"34"
240,"43"
241,"40"
242,"37"
243,"38"
244,"45"
245,"47"
246,"34"
247,"53"
248,"33"
249,"54"
250,"35"
251,"42"
252,"31"
253,"24"
254,"26"
255,"28"
256,"40"
257,"25"
258,"28"
259,"21"
260,"24"
261,"31"
262,"26"
263,"26"
264,"24"
265,"27"
266,"17"
267,"34"
268,"34"
269,"19"
270,"32"
271,"36"
272,"25"
273,"25"
274,"30"
275,"28"
276,"22"
277,"25"
278,"22"
279,"13"
280,"26"
281,"22"
282,"13"
283,"24"
284,"28"
285,"28"
286,"21"
287,"33"
288,"55"
289,"49"
290,"72"
291,"60"
292,"83"
293,"89"
