Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130307-brickn679-300sec-3"
Duration Time,300
Ambient Temperature,"92.8"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"394620"
Raw Accumulated Counts,"449084"
Valid Count Last Packet,"1320"
Raw Count Last Packet,"1530"
Live Time,286.100922
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,-1
Channel#,Intensity
0,"0"
1,"0"
2,"1"
3,"0"
4,"1"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"1"
15,"0"
16,"1"
17,"0"
18,"2"
19,"0"
20,"1"
21,"4"
22,"6"
23,"7"
24,"12"
25,"14"
26,"30"
27,"31"
28,"49"
29,"48"
30,"87"
31,"110"
32,"113"
33,"131"
34,"137"
35,"143"
36,"145"
37,"167"
38,"172"
39,"176"
40,"169"
41,"177"
42,"168"
43,"181"
44,"179"
45,"188"
46,"177"
47,"168"
48,"163"
49,"181"
50,"186"
51,"202"
52,"206"
53,"189"
54,"227"
55,"204"
56,"228"
57,"210"
58,"197"
59,"226"
60,"208"
61,"228"
62,"217"
63,"208"
64,"191"
65,"198"
66,"207"
67,"217"
68,"238"
69,"206"
70,"216"
71,"224"
72,"214"
73,"197"
74,"201"
75,"194"
76,"183"
77,"195"
78,"209"
79,"176"
80,"191"
81,"153"
82,"157"
83,"183"
84,"174"
85,"166"
86,"188"
87,"168"
88,"181"
89,"183"
90,"196"
91,"160"
92,"148"
93,"160"
94,"133"
95,"158"
96,"170"
97,"151"
98,"147"
99,"174"
100,"150"
101,"152"
102,"144"
103,"146"
104,"163"
105,"147"
106,"154"
107,"134"
108,"149"
109,"146"
110,"149"
111,"122"
112,"132"
113,"160"
114,"138"
115,"146"
116,"121"
117,"124"
118,"112"
119,"165"
120,"133"
121,"119"
122,"108"
123,"149"
124,"128"
125,"133"
126,"132"
127,"127"
128,"148"
129,"118"
130,"121"
131,"130"
132,"144"
133,"124"
134,"116"
135,"114"
136,"124"
137,"126"
138,"117"
139,"120"
140,"106"
141,"104"
142,"111"
143,"108"
144,"107"
145,"106"
146,"113"
147,"105"
148,"111"
149,"125"
150,"119"
151,"114"
152,"85"
153,"98"
154,"82"
155,"90"
156,"95"
157,"97"
158,"103"
159,"119"
160,"108"
161,"111"
162,"120"
163,"136"
164,"154"
165,"150"
166,"125"
167,"127"
168,"116"
169,"111"
170,"113"
171,"99"
172,"98"
173,"99"
174,"88"
175,"82"
176,"92"
177,"80"
178,"82"
179,"82"
180,"102"
181,"88"
182,"114"
183,"80"
184,"84"
185,"92"
186,"83"
187,"61"
188,"50"
189,"77"
190,"56"
191,"59"
192,"65"
193,"45"
194,"58"
195,"52"
196,"77"
197,"62"
198,"66"
199,"69"
200,"68"
201,"55"
202,"55"
203,"67"
204,"46"
205,"54"
206,"48"
207,"55"
208,"54"
209,"47"
210,"44"
211,"43"
212,"52"
213,"52"
214,"51"
215,"38"
216,"55"
217,"47"
218,"63"
219,"46"
220,"61"
221,"104"
222,"88"
223,"100"
224,"113"
225,"119"
226,"126"
227,"106"
228,"120"
229,"96"
230,"90"
231,"85"
232,"72"
233,"75"
234,"72"
235,"70"
236,"74"
237,"69"
238,"41"
239,"50"
240,"37"
241,"44"
242,"52"
243,"36"
244,"39"
245,"41"
246,"50"
247,"51"
248,"45"
249,"44"
250,"46"
251,"37"
252,"26"
253,"32"
254,"40"
255,"39"
256,"35"
257,"16"
258,"16"
259,"26"
260,"36"
261,"30"
262,"34"
263,"28"
264,"33"
265,"23"
266,"40"
267,"29"
268,"32"
269,"24"
270,"21"
271,"25"
272,"30"
273,"26"
274,"35"
275,"21"
276,"20"
277,"29"
278,"20"
279,"28"
280,"19"
281,"27"
282,"14"
283,"20"
284,"14"
285,"26"
286,"37"
287,"38"
288,"42"
289,"53"
290,"59"
291,"91"
292,"95"
293,"90"
294,"121"
295,"113"
296,"107"
297,"98"
298,"84"
299,"86"
300,"80"
301,"59"
302,"52"
303,"66"
304,"54"
305,"73"
306,"72"
307,"96"
308,"192"
309,"306"
310,"493"
311,"778"
312,"1276"
313,"1887"
314,"2713"
315,"3634"
316,"4570"
317,"5566"
318,"6313"
319,"6870"
320,"7099"
321,"7012"
322,"6356"
323,"5597"
324,"4664"
325,"3824"
326,"2990"
327,"2128"
328,"1527"
329,"1114"
330,"780"
331,"545"
332,"373"
333,"258"
334,"204"
335,"171"
336,"134"
337,"128"
338,"121"
339,"127"
340,"135"
341,"156"
342,"176"
343,"203"
344,"279"
345,"394"
346,"496"
347,"608"
348,"756"
349,"909"
350,"1125"
351,"1189"
352,"1278"
353,"1297"
354,"1251"
355,"1101"
356,"992"
357,"856"
358,"635"
359,"494"
360,"354"
361,"284"
362,"185"
363,"130"
364,"105"
365,"71"
366,"54"
367,"54"
368,"57"
369,"59"
370,"56"
371,"66"
372,"67"
373,"73"
374,"77"
375,"61"
376,"62"
377,"59"
378,"58"
379,"53"
380,"42"
381,"35"
382,"29"
383,"29"
384,"21"
385,"17"
386,"24"
387,"18"
388,"22"
389,"14"
390,"16"
391,"24"
392,"16"
393,"18"
394,"17"
395,"20"
396,"17"
397,"20"
398,"23"
399,"42"
400,"27"
401,"37"
402,"26"
403,"33"
404,"30"
405,"27"
406,"26"
407,"16"
408,"15"
409,"22"
410,"23"
411,"17"
412,"25"
413,"15"
414,"19"
415,"22"
416,"18"
417,"19"
418,"13"
419,"13"
