Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130318-KKH4.12-300sec-9"
Duration Time,300
Ambient Temperature,"103.4"
Detector Temperature,"-38.5"
Valid Accumulated Counts,"604653"
Raw Accumulated Counts,"670447"
Valid Count Last Packet,"2035"
Raw Count Last Packet,"2267"
Live Time,279.148682
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,774
Channel#,Intensity
0,"0"
1,"1"
2,"1"
3,"0"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"1"
19,"2"
20,"0"
21,"2"
22,"1"
23,"4"
24,"6"
25,"8"
26,"11"
27,"17"
28,"34"
29,"44"
30,"46"
31,"59"
32,"67"
33,"84"
34,"92"
35,"95"
36,"91"
37,"97"
38,"61"
39,"95"
40,"88"
41,"102"
42,"100"
43,"104"
44,"98"
45,"103"
46,"85"
47,"106"
48,"115"
49,"123"
50,"114"
51,"104"
52,"122"
53,"117"
54,"128"
55,"132"
56,"118"
57,"135"
58,"121"
59,"150"
60,"129"
61,"139"
62,"147"
63,"145"
64,"139"
65,"150"
66,"158"
67,"137"
68,"172"
69,"159"
70,"134"
71,"148"
72,"141"
73,"128"
74,"146"
75,"121"
76,"145"
77,"114"
78,"160"
79,"123"
80,"116"
81,"103"
82,"127"
83,"117"
84,"125"
85,"114"
86,"119"
87,"105"
88,"126"
89,"108"
90,"126"
91,"111"
92,"104"
93,"106"
94,"91"
95,"109"
96,"99"
97,"100"
98,"82"
99,"91"
100,"97"
101,"87"
102,"85"
103,"96"
104,"90"
105,"93"
106,"87"
107,"77"
108,"77"
109,"60"
110,"72"
111,"102"
112,"81"
113,"71"
114,"71"
115,"89"
116,"72"
117,"86"
118,"73"
119,"85"
120,"73"
121,"88"
122,"72"
123,"66"
124,"74"
125,"62"
126,"81"
127,"77"
128,"58"
129,"81"
130,"67"
131,"67"
132,"69"
133,"66"
134,"86"
135,"76"
136,"70"
137,"67"
138,"70"
139,"63"
140,"67"
141,"65"
142,"67"
143,"57"
144,"73"
145,"73"
146,"61"
147,"68"
148,"77"
149,"78"
150,"62"
151,"73"
152,"49"
153,"82"
154,"65"
155,"55"
156,"76"
157,"58"
158,"62"
159,"69"
160,"72"
161,"69"
162,"74"
163,"94"
164,"92"
165,"87"
166,"89"
167,"107"
168,"85"
169,"74"
170,"80"
171,"80"
172,"75"
173,"48"
174,"52"
175,"58"
176,"79"
177,"70"
178,"66"
179,"81"
180,"51"
181,"61"
182,"80"
183,"77"
184,"93"
185,"86"
186,"84"
187,"66"
188,"55"
189,"77"
190,"62"
191,"52"
192,"60"
193,"52"
194,"57"
195,"71"
196,"77"
197,"65"
198,"71"
199,"73"
200,"78"
201,"74"
202,"56"
203,"66"
204,"58"
205,"48"
206,"54"
207,"44"
208,"38"
209,"51"
210,"48"
211,"46"
212,"40"
213,"43"
214,"33"
215,"37"
216,"42"
217,"47"
218,"58"
219,"52"
220,"67"
221,"75"
222,"85"
223,"95"
224,"83"
225,"140"
