Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130213-KKH1.01-300sec-6"
Duration Time,300
Ambient Temperature,"95.0"
Detector Temperature,"-40.5"
Valid Accumulated Counts,"408217"
Raw Accumulated Counts,"454629"
Valid Count Last Packet,"1387"
Raw Count Last Packet,"1533"
Live Time,285.807098
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,779
Channel#,Intensity
0,"1"
1,"1"
2,"1"
3,"0"
4,"0"
5,"2"
6,"1"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"1"
14,"0"
15,"0"
16,"0"
17,"1"
18,"0"
19,"1"
20,"0"
21,"3"
22,"1"
23,"6"
24,"9"
25,"12"
26,"16"
27,"29"
28,"32"
29,"41"
30,"53"
31,"78"
32,"73"
33,"112"
34,"114"
35,"101"
36,"128"
37,"111"
38,"116"
39,"125"
40,"127"
41,"126"
42,"110"
43,"120"
44,"119"
45,"121"
46,"121"
47,"123"
48,"118"
49,"141"
50,"145"
51,"144"
52,"137"
53,"142"
54,"141"
55,"164"
56,"150"
57,"160"
58,"167"
59,"135"
60,"135"
61,"171"
62,"177"
63,"167"
64,"170"
65,"156"
66,"172"
67,"165"
68,"179"
69,"152"
70,"153"
71,"182"
72,"152"
73,"162"
74,"156"
75,"149"
76,"128"
77,"133"
78,"142"
79,"133"
80,"119"
81,"154"
82,"115"
83,"141"
84,"119"
85,"145"
86,"137"
87,"127"
88,"108"
89,"131"
90,"142"
91,"114"
92,"138"
93,"134"
94,"135"
95,"117"
96,"122"
97,"110"
98,"113"
99,"111"
100,"104"
101,"118"
102,"138"
103,"104"
104,"92"
105,"118"
106,"138"
107,"99"
108,"107"
109,"98"
110,"110"
111,"96"
112,"104"
113,"107"
114,"104"
115,"105"
116,"104"
117,"111"
118,"95"
119,"100"
120,"82"
121,"101"
122,"101"
123,"66"
124,"75"
125,"94"
126,"88"
127,"90"
128,"91"
129,"85"
130,"85"
131,"106"
132,"88"
133,"101"
134,"91"
135,"76"
136,"79"
137,"84"
138,"73"
139,"83"
140,"97"
141,"78"
142,"74"
143,"74"
144,"70"
145,"78"
146,"81"
147,"77"
148,"92"
149,"73"
150,"91"
151,"71"
152,"99"
153,"72"
154,"75"
155,"78"
156,"88"
157,"100"
158,"79"
159,"118"
160,"116"
161,"133"
162,"133"
163,"171"
164,"208"
165,"205"
166,"216"
167,"190"
168,"186"
169,"170"
