Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130213-KKH1.02-300sec-3"
Duration Time,300
Ambient Temperature,"100.2"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"403495"
Raw Accumulated Counts,"449540"
Valid Count Last Packet,"1385"
Raw Count Last Packet,"1558"
Live Time,285.964966
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,780
Channel#,Intensity
0,"0"
1,"1"
2,"0"
3,"1"
4,"0"
5,"1"
6,"1"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"1"
14,"0"
15,"0"
16,"1"
17,"0"
18,"1"
19,"0"
20,"2"
21,"0"
22,"6"
23,"3"
24,"15"
25,"11"
26,"18"
27,"20"
28,"38"
29,"39"
30,"63"
31,"87"
32,"79"
33,"113"
34,"107"
35,"121"
36,"113"
37,"118"
38,"125"
39,"140"
40,"102"
41,"129"
42,"133"
43,"110"
44,"118"
45,"126"
46,"135"
47,"145"
48,"120"
49,"121"
50,"137"
51,"135"
52,"152"
53,"138"
54,"163"
55,"153"
56,"176"
57,"156"
58,"168"
59,"149"
60,"184"
61,"145"
62,"158"
63,"168"
64,"153"
65,"168"
66,"184"
67,"152"
68,"151"
69,"163"
70,"143"
71,"149"
72,"160"
73,"175"
74,"151"
75,"153"
76,"158"
77,"138"
78,"150"
79,"130"
80,"156"
81,"141"
82,"145"
83,"151"
84,"133"
85,"153"
86,"155"
87,"125"
88,"129"
89,"129"
90,"133"
91,"119"
92,"139"
93,"133"
94,"153"
95,"137"
96,"143"
97,"115"
98,"121"
99,"123"
100,"135"
101,"123"
102,"116"
103,"104"
104,"119"
105,"102"
106,"118"
107,"110"
108,"109"
109,"92"
110,"84"
111,"90"
112,"95"
113,"106"
114,"101"
115,"112"
116,"92"
117,"102"
118,"106"
119,"106"
120,"101"
121,"109"
122,"96"
123,"102"
124,"94"
125,"96"
126,"107"
127,"102"
128,"111"
129,"92"
130,"91"
131,"90"
132,"102"
133,"95"
134,"70"
135,"91"
136,"81"
137,"95"
138,"76"
139,"97"
140,"84"
141,"88"
142,"91"
143,"80"
144,"85"
145,"71"
146,"74"
147,"83"
148,"93"
149,"90"
150,"81"
151,"96"
152,"78"
153,"92"
154,"85"
155,"78"
156,"81"
157,"76"
158,"90"
159,"86"
160,"87"
161,"98"
162,"111"
163,"129"
164,"129"
165,"139"
166,"163"
167,"133"
168,"139"
169,"102"
170,"103"
171,"86"
172,"97"
173,"86"
174,"71"
175,"90"
176,"75"
177,"77"
178,"66"
179,"84"
180,"75"
181,"69"
182,"72"
183,"70"
184,"73"
185,"69"
186,"73"
187,"63"
188,"55"
189,"68"
190,"54"
191,"46"
192,"43"
193,"47"
194,"48"
195,"57"
196,"55"
197,"58"
198,"50"
199,"57"
200,"68"
201,"56"
202,"49"
203,"51"
204,"47"
205,"48"
206,"49"
207,"41"
208,"45"
209,"36"
210,"39"
211,"37"
212,"32"
213,"45"
214,"28"
215,"45"
216,"43"
217,"53"
218,"56"
219,"72"
220,"69"
221,"77"
222,"91"
223,"111"
224,"103"
225,"107"
226,"105"
227,"123"
228,"110"
229,"116"
230,"104"
231,"116"
232,"125"
233,"77"
234,"97"
235,"102"
236,"96"
237,"72"
238,"69"
239,"65"
240,"43"
241,"48"
242,"53"
243,"55"
244,"63"
245,"45"
246,"53"
247,"58"
248,"56"
249,"58"
250,"48"
251,"46"
252,"42"
253,"42"
254,"33"
255,"29"
256,"44"
257,"40"
258,"34"
259,"45"
260,"41"
261,"45"
262,"32"
263,"31"
264,"37"
265,"42"
266,"45"
267,"41"
268,"37"
269,"34"
270,"33"
271,"40"
272,"36"
273,"30"
274,"35"
275,"37"
276,"37"
277,"30"
278,"24"
279,"27"
280,"25"
281,"28"
282,"19"
283,"22"
284,"35"
285,"26"
286,"20"
287,"28"
288,"29"
289,"51"
290,"37"
291,"34"
292,"37"
293,"36"
294,"47"
295,"38"
296,"52"
297,"57"
298,"61"
299,"44"
300,"40"
301,"51"
302,"33"
303,"51"
304,"91"
305,"93"
306,"149"
307,"207"
308,"358"
309,"571"
310,"985"
311,"1665"
312,"2609"
313,"3898"
314,"5521"
315,"7589"
316,"9800"
317,"11846"
318,"13328"
319,"14994"
320,"15271"
321,"14757"
322,"13680"
323,"12170"
324,"10137"
325,"8209"
326,"6134"
327,"4457"
328,"3168"
329,"2140"
330,"1509"
331,"990"
332,"672"
333,"505"
334,"358"
335,"294"
336,"262"
337,"248"
338,"248"
339,"219"
340,"267"
341,"282"
342,"369"
343,"438"
344,"549"
345,"825"
346,"1030"
347,"1400"
348,"1636"
349,"2053"
350,"2300"
351,"2594"
352,"2778"
353,"2754"
354,"2659"
355,"2454"
356,"2079"
357,"1736"
358,"1451"
359,"1083"
360,"851"
361,"557"
362,"455"
363,"257"
364,"195"
365,"129"
366,"94"
367,"73"
368,"65"
369,"78"
370,"72"
371,"62"
372,"54"
373,"66"
374,"62"
375,"76"
376,"67"
377,"48"
378,"59"
379,"38"
380,"45"
381,"41"
382,"35"
383,"39"
384,"31"
385,"24"
386,"25"
387,"36"
388,"25"
389,"21"
390,"22"
391,"21"
392,"15"
393,"25"
394,"20"
395,"7"
396,"13"
397,"12"
398,"13"
399,"17"
400,"11"
401,"10"
402,"15"
403,"10"
404,"14"
405,"14"
406,"14"
407,"9"
408,"17"
409,"18"
410,"19"
411,"20"
412,"18"
413,"14"
414,"23"
415,"18"
416,"26"
417,"19"
418,"24"
419,"25"
420,"26"
421,"15"
422,"24"
423,"18"
424,"17"
425,"8"
426,"16"
427,"20"
428,"21"
429,"29"
430,"23"
431,"27"
432,"31"
433,"23"
434,"22"
435,"13"
436,"14"
437,"17"
438,"17"
439,"12"
440,"8"
441,"9"
442,"12"
443,"3"
444,"6"
445,"6"
446,"6"
447,"8"
448,"3"
449,"8"
450,"8"
451,"4"
452,"7"
453,"12"
454,"9"
455,"4"
456,"5"
457,"7"
458,"7"
459,"9"
460,"8"
461,"10"
462,"12"
463,"8"
464,"3"
465,"6"
466,"7"
467,"9"
468,"7"
469,"5"
470,"11"
471,"10"
472,"8"
473,"7"
474,"7"
475,"8"
476,"11"
477,"17"
