Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130213-brickn679-300sec-6"
Duration Time,300
Ambient Temperature,"103.8"
Detector Temperature,"-38.5"
Valid Accumulated Counts,"393260"
Raw Accumulated Counts,"447839"
Valid Count Last Packet,"1332"
Raw Count Last Packet,"1541"
Live Time,286.144104
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,781
Channel#,Intensity
0,"0"
1,"1"
2,"1"
3,"0"
4,"0"
5,"1"
6,"1"
7,"1"
8,"0"
9,"0"
10,"0"
11,"1"
12,"0"
13,"0"
14,"0"
15,"0"
16,"2"
17,"0"
18,"3"
19,"2"
20,"2"
21,"4"
22,"9"
23,"6"
24,"13"
25,"17"
26,"39"
27,"30"
28,"52"
29,"77"
30,"87"
31,"108"
32,"104"
33,"134"
34,"147"
35,"158"
36,"166"
37,"175"
38,"149"
39,"169"
40,"174"
41,"157"
42,"181"
43,"159"
44,"201"
45,"172"
46,"185"
47,"148"
48,"167"
49,"178"
50,"187"
51,"181"
52,"187"
53,"208"
54,"166"
55,"186"
56,"202"
57,"210"
58,"217"
59,"206"
60,"188"
61,"200"
62,"206"
63,"210"
64,"176"
65,"222"
66,"190"
67,"226"
68,"196"
69,"209"
70,"195"
71,"185"
72,"205"
73,"184"
74,"194"
75,"192"
76,"192"
77,"196"
78,"189"
79,"192"
80,"194"
81,"149"
82,"167"
83,"171"
84,"202"
85,"181"
86,"179"
87,"192"
88,"179"
89,"157"
90,"178"
91,"168"
92,"165"
93,"177"
94,"165"
95,"139"
96,"159"
97,"171"
98,"157"
99,"157"
100,"150"
101,"143"
102,"151"
103,"155"
104,"151"
105,"148"
106,"159"
107,"130"
108,"152"
109,"146"
110,"144"
111,"159"
112,"137"
113,"129"
114,"149"
115,"137"
116,"139"
117,"148"
118,"119"
119,"146"
120,"132"
121,"135"
122,"162"
123,"127"
124,"131"
125,"114"
126,"132"
127,"127"
128,"125"
129,"143"
130,"134"
131,"123"
132,"119"
133,"114"
134,"126"
135,"110"
136,"127"
137,"124"
138,"117"
139,"115"
140,"118"
141,"103"
142,"112"
143,"121"
144,"109"
145,"106"
146,"96"
147,"111"
148,"110"
149,"116"
150,"90"
151,"104"
152,"107"
153,"117"
154,"102"
155,"109"
156,"94"
157,"100"
158,"96"
159,"89"
160,"114"
161,"156"
162,"136"
163,"137"
164,"133"
165,"141"
166,"128"
167,"146"
168,"153"
169,"143"
170,"110"
171,"103"
172,"124"
173,"83"
174,"87"
175,"90"
176,"80"
177,"84"
178,"90"
179,"103"
180,"77"
181,"80"
182,"81"
183,"108"
184,"94"
185,"78"
186,"68"
187,"91"
188,"69"
189,"59"
190,"70"
191,"71"
192,"64"
193,"60"
194,"68"
195,"61"
196,"59"
197,"63"
198,"69"
199,"60"
200,"58"
201,"58"
202,"49"
203,"50"
204,"45"
205,"44"
206,"38"
207,"42"
208,"43"
209,"51"
210,"40"
211,"40"
212,"39"
213,"31"
214,"37"
215,"58"
216,"45"
217,"46"
218,"66"
219,"54"
220,"56"
221,"76"
222,"91"
223,"114"
224,"107"
225,"129"
226,"113"
227,"138"
228,"107"
229,"113"
230,"111"
231,"80"
232,"83"
233,"63"
234,"70"
235,"64"
236,"53"
237,"61"
238,"40"
239,"53"
240,"43"
241,"41"
242,"40"
243,"51"
244,"39"
245,"52"
246,"47"
247,"41"
248,"43"
249,"51"
250,"44"
251,"41"
252,"46"
253,"30"
254,"35"
255,"28"
256,"30"
257,"42"
258,"18"
259,"31"
260,"26"
261,"21"
262,"25"
263,"19"
264,"34"
265,"27"
266,"30"
267,"25"
268,"26"
269,"30"
270,"32"
271,"28"
272,"29"
273,"20"
274,"21"
275,"39"
276,"26"
277,"19"
278,"27"
279,"22"
280,"22"
281,"18"
282,"21"
283,"12"
284,"21"
285,"35"
286,"27"
287,"36"
288,"44"
289,"62"
290,"56"
291,"69"
292,"91"
293,"91"
294,"102"
295,"128"
296,"119"
297,"109"
298,"99"
299,"65"
300,"66"
301,"74"
302,"69"
303,"38"
304,"56"
305,"71"
306,"86"
307,"97"
308,"191"
309,"285"
310,"454"
311,"775"
312,"1267"
313,"1835"
314,"2579"
315,"3652"
316,"4618"
317,"5451"
318,"6500"
319,"7038"
320,"7175"
321,"7047"
322,"6520"
323,"5817"
324,"4890"
325,"3948"
326,"2940"
327,"2111"
328,"1525"
329,"1021"
330,"733"
331,"462"
332,"301"
333,"204"
334,"122"
335,"95"
336,"82"
337,"57"
338,"51"
339,"53"
340,"77"
341,"84"
342,"117"
343,"149"
344,"227"
345,"329"
346,"434"
347,"570"
348,"727"
349,"899"
350,"1107"
351,"1146"
