Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130125-brickn679-500sec-3"
Duration Time,500
Ambient Temperature,"104.1"
Detector Temperature,"-38.0"
Valid Accumulated Counts,"655491"
Raw Accumulated Counts,"745942"
Valid Count Last Packet,"1333"
Raw Count Last Packet,"1509"
Live Time,476.912109
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,770
Channel#,Intensity
0,"1"
1,"1"
2,"2"
3,"2"
4,"2"
5,"0"
6,"2"
7,"0"
8,"2"
9,"1"
10,"0"
11,"2"
12,"0"
13,"0"
14,"2"
15,"0"
16,"1"
17,"0"
18,"2"
19,"5"
20,"2"
21,"7"
22,"11"
23,"7"
24,"12"
25,"37"
26,"51"
27,"71"
28,"85"
29,"118"
30,"144"
31,"174"
32,"212"
33,"247"
34,"231"
35,"287"
36,"292"
37,"265"
38,"271"
39,"290"
40,"266"
41,"295"
42,"273"
43,"299"
44,"278"
45,"313"
46,"306"
47,"274"
48,"288"
49,"304"
50,"322"
51,"327"
52,"348"
53,"345"
54,"318"
55,"345"
56,"331"
57,"350"
58,"332"
59,"350"
60,"341"
61,"381"
62,"360"
63,"398"
64,"334"
65,"379"
66,"347"
67,"350"
68,"381"
69,"367"
70,"358"
71,"335"
72,"358"
73,"335"
74,"330"
75,"329"
76,"347"
77,"295"
78,"308"
79,"320"
80,"290"
81,"284"
82,"304"
83,"311"
84,"278"
85,"300"
86,"299"
87,"291"
88,"322"
89,"280"
90,"297"
91,"283"
92,"287"
93,"285"
94,"281"
95,"271"
96,"269"
97,"275"
98,"237"
99,"257"
100,"258"
101,"248"
102,"235"
103,"256"
104,"260"
105,"257"
106,"233"
107,"219"
108,"236"
109,"241"
110,"211"
111,"247"
112,"226"
113,"233"
114,"199"
115,"218"
116,"221"
117,"232"
118,"199"
119,"227"
120,"216"
121,"234"
122,"225"
123,"226"
124,"209"
125,"214"
126,"243"
127,"195"
128,"187"
129,"224"
130,"191"
131,"185"
132,"204"
133,"179"
134,"182"
135,"203"
136,"202"
137,"200"
138,"195"
139,"214"
140,"197"
141,"181"
142,"181"
143,"167"
144,"166"
145,"186"
146,"174"
147,"190"
148,"157"
149,"191"
150,"165"
151,"170"
152,"185"
153,"165"
154,"177"
155,"175"
156,"158"
157,"174"
158,"192"
159,"182"
160,"167"
161,"195"
162,"221"
163,"240"
164,"241"
165,"260"
166,"254"
167,"218"
168,"240"
169,"213"
170,"175"
171,"193"
172,"148"
173,"161"
174,"149"
175,"144"
176,"139"
177,"141"
178,"158"
179,"127"
180,"162"
181,"176"
182,"155"
183,"146"
184,"112"
185,"138"
186,"164"
187,"130"
188,"120"
189,"126"
190,"100"
191,"115"
192,"106"
193,"113"
194,"86"
195,"95"
196,"107"
197,"119"
198,"102"
199,"102"
200,"124"
201,"92"
202,"107"
203,"93"
204,"81"
205,"101"
206,"90"
207,"82"
208,"79"
209,"57"
210,"66"
211,"80"
212,"69"
213,"61"
214,"64"
215,"70"
216,"81"
217,"71"
218,"90"
219,"91"
220,"103"
221,"143"
222,"138"
223,"175"
224,"196"
225,"192"
226,"216"
227,"209"
228,"198"
229,"187"
230,"179"
231,"155"
232,"139"
233,"134"
234,"105"
235,"97"
236,"97"
237,"93"
238,"94"
239,"62"
240,"85"
241,"75"
242,"68"
243,"85"
244,"87"
245,"63"
246,"85"
247,"76"
248,"77"
249,"77"
250,"82"
251,"55"
252,"36"
253,"35"
254,"52"
255,"48"
256,"47"
257,"51"
258,"42"
259,"47"
260,"51"
261,"54"
262,"46"
263,"49"
264,"34"
265,"41"
266,"57"
267,"65"
268,"52"
269,"54"
270,"53"
271,"53"
272,"47"
273,"52"
274,"43"
275,"46"
276,"41"
277,"32"
278,"47"
279,"42"
280,"26"
281,"45"
282,"35"
283,"39"
284,"46"
285,"39"
286,"53"
287,"62"
288,"79"
289,"97"
290,"115"
291,"132"
292,"161"
293,"168"
294,"183"
295,"190"
296,"206"
297,"166"
298,"176"
299,"158"
300,"137"
301,"115"
302,"103"
303,"87"
304,"101"
305,"89"
306,"122"
307,"199"
308,"311"
309,"509"
310,"841"
311,"1380"
312,"1988"
313,"3093"
314,"4359"
315,"6052"
316,"7550"
317,"9275"
318,"10668"
319,"11795"
320,"12021"
321,"11687"
322,"10973"
323,"9765"
324,"8310"
325,"6713"
326,"5050"
327,"3829"
328,"2705"
329,"1809"
330,"1203"
331,"799"
332,"514"
333,"336"
334,"243"
335,"156"
336,"133"
337,"99"
338,"102"
339,"103"
340,"138"
341,"144"
342,"195"
343,"255"
344,"353"
345,"480"
346,"682"
347,"932"
348,"1194"
349,"1402"
350,"1719"
351,"1907"
352,"1987"
353,"2089"
354,"2040"
355,"1876"
356,"1667"
357,"1402"
358,"1145"
359,"928"
360,"676"
361,"440"
362,"309"
363,"237"
364,"148"
365,"81"
366,"85"
367,"67"
368,"84"
369,"76"
370,"86"
371,"89"
372,"122"
373,"101"
374,"118"
375,"88"
376,"93"
377,"91"
378,"80"
379,"59"
380,"46"
381,"47"
382,"34"
383,"24"
384,"18"
385,"21"
386,"12"
387,"13"
388,"14"
389,"11"
390,"8"
391,"10"
392,"12"
393,"19"
394,"16"
395,"31"
396,"13"
397,"25"
398,"35"
399,"28"
400,"33"
401,"34"
402,"34"
403,"35"
404,"33"
405,"42"
406,"34"
407,"33"
408,"31"
409,"33"
410,"28"
411,"29"
412,"38"
413,"34"
414,"30"
415,"34"
416,"33"
417,"39"
418,"35"
419,"45"
420,"37"
421,"38"
422,"43"
423,"41"
424,"40"
425,"41"
426,"48"
427,"48"
428,"66"
429,"66"
430,"77"
431,"67"
432,"84"
433,"73"
434,"64"
435,"52"
436,"53"
437,"36"
438,"38"
439,"30"
440,"24"
441,"16"
442,"24"
443,"23"
444,"12"
445,"20"
446,"23"
447,"21"
448,"16"
449,"13"
450,"16"
451,"17"
452,"10"
453,"11"
454,"21"
455,"19"
456,"17"
457,"18"
458,"24"
459,"23"
460,"25"
461,"26"
462,"30"
463,"37"
464,"29"
465,"18"
466,"16"
467,"20"
468,"19"
469,"12"
470,"23"
471,"19"
472,"19"
473,"20"
474,"26"
475,"30"
476,"19"
477,"35"
478,"35"
479,"23"
480,"37"
481,"37"
482,"43"
483,"26"
484,"33"
485,"40"
486,"38"
487,"38"
488,"20"
489,"31"
490,"30"
491,"19"
492,"18"
493,"17"
494,"21"
495,"18"
496,"25"
497,"19"
498,"16"
499,"13"
500,"13"
501,"17"
502,"15"
503,"11"
504,"10"
505,"14"
506,"11"
507,"14"
508,"14"
509,"3"
510,"11"
511,"12"
512,"12"
513,"14"
514,"12"
515,"21"
516,"18"
517,"12"
518,"19"
519,"11"
520,"19"
521,"15"
522,"30"
523,"21"
524,"30"
525,"23"
526,"28"
527,"30"
528,"36"
529,"25"
530,"28"
531,"29"
532,"30"
533,"23"
534,"15"
535,"12"
536,"19"
537,"19"
538,"8"
539,"11"
540,"10"
541,"8"
542,"10"
543,"8"
544,"7"
545,"6"
546,"8"
547,"8"
548,"7"
549,"10"
550,"12"
551,"7"
552,"8"
553,"10"
554,"3"
555,"3"
556,"9"
557,"11"
558,"12"
559,"13"
560,"10"
561,"14"
562,"5"
563,"8"
564,"13"
565,"13"
566,"12"
567,"17"
568,"13"
569,"12"
570,"13"
571,"10"
572,"14"
573,"11"
574,"9"
575,"9"
576,"9"
577,"7"
578,"9"
579,"7"
580,"12"
581,"8"
582,"19"
583,"12"
584,"15"
585,"11"
586,"13"
587,"13"
588,"16"
589,"10"
590,"13"
591,"10"
592,"16"
593,"8"
594,"11"
595,"6"
596,"13"
597,"10"
598,"15"
599,"11"
600,"12"
601,"14"
602,"11"
603,"6"
604,"14"
605,"8"
606,"12"
607,"5"
608,"6"
609,"12"
610,"13"
611,"10"
612,"14"
613,"11"
614,"12"
615,"9"
616,"8"
617,"15"
618,"14"
619,"14"
620,"13"
621,"8"
622,"20"
623,"28"
624,"20"
625,"17"
626,"22"
627,"34"
628,"15"
629,"15"
630,"31"
631,"30"
632,"23"
633,"20"
634,"37"
635,"29"
636,"24"
637,"32"
638,"30"
639,"28"
640,"20"
641,"17"
642,"31"
643,"18"
644,"20"
645,"34"
646,"21"
647,"28"
648,"19"
649,"33"
650,"22"
651,"29"
652,"23"
653,"18"
654,"22"
655,"34"
656,"42"
657,"53"
658,"54"
659,"71"
660,"103"
661,"123"
662,"153"
663,"200"
664,"240"
665,"295"
666,"299"
667,"338"
668,"374"
669,"384"
670,"349"
671,"354"
672,"309"
673,"276"
674,"228"
675,"169"
676,"186"
677,"137"
678,"86"
679,"66"
680,"64"
681,"40"
682,"43"
683,"32"
684,"26"
685,"12"
686,"11"
687,"21"
688,"11"
689,"22"
690,"17"
691,"15"
692,"21"
693,"22"
694,"16"
695,"21"
696,"36"
697,"36"
698,"49"
699,"72"
700,"88"
701,"89"
702,"110"
703,"142"
704,"120"
705,"151"
706,"165"
707,"192"
708,"160"
709,"153"
710,"133"
711,"139"
712,"117"
713,"109"
714,"96"
715,"61"
716,"48"
717,"47"
718,"37"
719,"35"
720,"22"
721,"12"
722,"18"
