Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130125-brickn679-300sec-5"
Duration Time,300
Ambient Temperature,"97.6"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"397382"
Raw Accumulated Counts,"452823"
Valid Count Last Packet,"1352"
Raw Count Last Packet,"1554"
Live Time,285.989990
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,768
Channel#,Intensity
0,"2"
1,"0"
2,"0"
3,"1"
4,"0"
5,"0"
6,"1"
7,"1"
8,"0"
9,"1"
10,"1"
11,"1"
12,"0"
13,"0"
14,"0"
15,"0"
16,"1"
17,"0"
18,"1"
19,"2"
20,"0"
21,"1"
22,"8"
23,"8"
24,"15"
25,"20"
26,"28"
27,"34"
28,"57"
29,"75"
30,"89"
31,"98"
32,"114"
33,"141"
34,"157"
35,"153"
36,"190"
37,"166"
38,"165"
39,"169"
40,"177"
41,"174"
42,"184"
43,"179"
44,"194"
45,"167"
46,"195"
47,"182"
48,"182"
49,"188"
50,"180"
51,"209"
52,"204"
53,"204"
54,"220"
55,"214"
56,"231"
57,"231"
58,"204"
59,"231"
60,"229"
61,"234"
62,"209"
63,"203"
64,"235"
65,"211"
66,"215"
67,"211"
68,"191"
69,"196"
70,"221"
71,"188"
72,"216"
73,"204"
74,"223"
75,"205"
76,"200"
77,"205"
78,"220"
79,"217"
80,"198"
81,"172"
82,"175"
83,"160"
84,"193"
85,"193"
86,"191"
87,"188"
88,"173"
89,"167"
90,"169"
91,"155"
92,"162"
93,"191"
94,"143"
95,"149"
96,"168"
97,"174"
98,"149"
99,"147"
100,"140"
101,"167"
102,"150"
103,"155"
104,"141"
105,"160"
106,"135"
107,"141"
108,"135"
109,"152"
110,"137"
111,"149"
112,"145"
113,"125"
114,"124"
115,"139"
116,"135"
117,"141"
118,"130"
119,"128"
120,"140"
121,"129"
122,"132"
123,"136"
124,"125"
125,"126"
126,"129"
127,"117"
128,"129"
129,"144"
130,"120"
131,"120"
132,"118"
133,"124"
134,"124"
135,"140"
136,"112"
137,"122"
138,"97"
139,"124"
140,"113"
141,"122"
142,"108"
143,"122"
144,"100"
145,"127"
146,"117"
147,"118"
148,"125"
149,"121"
150,"106"
151,"110"
152,"109"
153,"106"
154,"111"
155,"103"
156,"115"
157,"98"
158,"97"
159,"106"
160,"119"
161,"137"
162,"131"
163,"158"
164,"147"
165,"145"
166,"175"
167,"130"
168,"111"
169,"146"
170,"108"
171,"111"
172,"80"
173,"102"
174,"99"
175,"99"
176,"88"
177,"85"
178,"95"
179,"104"
180,"91"
181,"93"
182,"91"
183,"75"
184,"85"
185,"76"
186,"95"
187,"82"
188,"76"
189,"76"
190,"77"
191,"75"
192,"57"
193,"63"
194,"56"
195,"59"
196,"60"
197,"53"
198,"50"
199,"72"
200,"70"
201,"62"
202,"63"
203,"65"
204,"56"
205,"57"
206,"41"
207,"41"
208,"49"
209,"50"
210,"45"
211,"56"
212,"30"
213,"39"
214,"55"
215,"44"
216,"57"
217,"48"
218,"51"
219,"61"
220,"60"
221,"83"
222,"104"
223,"111"
224,"91"
225,"122"
226,"112"
227,"119"
228,"122"
229,"122"
230,"104"
231,"83"
232,"88"
233,"74"
234,"79"
235,"61"
236,"60"
237,"59"
238,"48"
239,"35"
240,"55"
241,"48"
242,"41"
243,"47"
244,"41"
245,"53"
246,"51"
247,"41"
248,"44"
249,"37"
250,"49"
251,"45"
252,"43"
253,"40"
254,"42"
255,"34"
256,"26"
257,"34"
258,"26"
259,"31"
260,"35"
261,"32"
262,"30"
263,"27"
264,"32"
265,"30"
266,"31"
267,"31"
268,"35"
269,"32"
270,"30"
271,"29"
272,"36"
273,"33"
274,"35"
275,"31"
276,"27"
277,"21"
278,"20"
279,"23"
280,"22"
281,"21"
282,"24"
283,"18"
284,"22"
285,"31"
286,"38"
287,"35"
288,"56"
289,"44"
290,"81"
291,"81"
292,"96"
293,"84"
294,"105"
295,"118"
296,"121"
297,"111"
298,"98"
299,"80"
300,"75"
301,"69"
302,"57"
303,"48"
304,"36"
305,"78"
306,"87"
307,"116"
308,"210"
309,"310"
310,"535"
311,"826"
312,"1207"
313,"1846"
314,"2622"
315,"3556"
316,"4630"
317,"5490"
318,"6293"
319,"6814"
320,"7196"
321,"6828"
322,"6387"
323,"5697"
324,"4841"
325,"3845"
326,"3018"
327,"2293"
328,"1579"
329,"1046"
330,"730"
331,"521"
332,"336"
333,"288"
334,"224"
335,"153"
336,"126"
337,"121"
338,"102"
339,"109"
340,"125"
341,"126"
342,"162"
343,"218"
344,"306"
345,"348"
346,"493"
347,"601"
348,"750"
349,"899"
350,"1080"
351,"1293"
352,"1275"
353,"1331"
354,"1272"
355,"1199"
356,"959"
357,"801"
358,"670"
359,"531"
360,"404"
361,"289"
362,"185"
363,"133"
364,"96"
365,"68"
366,"55"
367,"55"
368,"47"
369,"52"
370,"51"
371,"54"
372,"60"
373,"58"
374,"60"
375,"74"
376,"52"
377,"54"
378,"54"
379,"54"
380,"38"
381,"27"
382,"28"
383,"20"
384,"21"
385,"24"
386,"17"
387,"25"
388,"17"
389,"20"
390,"19"
391,"12"
392,"14"
393,"12"
394,"21"
395,"12"
396,"5"
397,"8"
398,"18"
399,"24"
400,"18"
401,"9"
402,"17"
403,"23"
404,"22"
405,"20"
406,"24"
407,"29"
408,"28"
409,"19"
410,"21"
411,"22"
412,"23"
413,"19"
414,"17"
415,"20"
416,"23"
417,"25"
418,"23"
419,"24"
420,"24"
421,"23"
422,"25"
423,"25"
424,"26"
425,"33"
426,"24"
427,"35"
428,"32"
429,"35"
430,"46"
431,"44"
432,"43"
433,"40"
434,"29"
435,"32"
436,"28"
437,"24"
438,"23"
439,"21"
440,"8"
441,"12"
442,"7"
443,"9"
444,"13"
445,"12"
446,"4"
447,"10"
448,"12"
449,"9"
450,"10"
451,"7"
452,"8"
453,"12"
454,"11"
455,"6"
456,"7"
457,"9"
458,"15"
459,"13"
460,"20"
461,"16"
462,"10"
463,"10"
464,"19"
465,"10"
466,"11"
467,"8"
468,"10"
469,"14"
470,"9"
471,"7"
472,"8"
473,"19"
474,"12"
475,"15"
476,"23"
477,"18"
478,"18"
479,"24"
480,"21"
481,"18"
482,"21"
483,"24"
484,"18"
485,"23"
486,"27"
487,"21"
488,"21"
489,"20"
490,"12"
491,"22"
492,"21"
493,"12"
494,"18"
495,"6"
496,"17"
497,"12"
498,"10"
499,"7"
500,"9"
501,"9"
502,"11"
503,"11"
504,"6"
505,"10"
506,"9"
507,"7"
508,"5"
509,"8"
510,"12"
511,"7"
512,"10"
513,"13"
514,"7"
515,"12"
516,"9"
517,"5"
518,"8"
519,"10"
520,"9"
521,"13"
522,"17"
523,"12"
524,"20"
525,"19"
526,"13"
527,"9"
528,"19"
529,"26"
530,"16"
531,"12"
532,"16"
533,"7"
534,"10"
535,"8"
536,"12"
537,"11"
538,"11"
539,"5"
540,"7"
541,"12"
542,"5"
543,"6"
544,"7"
545,"5"
546,"6"
547,"6"
548,"7"
549,"4"
550,"8"
551,"8"
552,"2"
553,"4"
554,"3"
555,"5"
556,"4"
557,"11"
558,"2"
559,"11"
560,"12"
561,"4"
562,"8"
563,"4"
564,"4"
565,"9"
566,"7"
567,"5"
568,"7"
569,"9"
570,"6"
571,"5"
572,"9"
573,"8"
574,"5"
575,"8"
576,"6"
577,"6"
578,"8"
579,"3"
580,"8"
581,"11"
582,"9"
583,"11"
584,"8"
585,"6"
586,"9"
587,"8"
588,"6"
589,"11"
590,"11"
591,"2"
592,"8"
593,"10"
594,"5"
595,"5"
596,"9"
597,"9"
598,"4"
599,"6"
600,"5"
601,"5"
602,"3"
603,"4"
604,"6"
605,"4"
606,"9"
607,"13"
608,"5"
609,"8"
610,"5"
611,"10"
612,"4"
613,"7"
614,"7"
615,"7"
616,"9"
617,"4"
618,"11"
619,"7"
620,"12"
621,"1"
622,"9"
623,"12"
624,"19"
625,"12"
626,"15"
627,"19"
628,"11"
629,"27"
630,"19"
631,"24"
632,"22"
633,"16"
634,"12"
635,"15"
636,"17"
637,"20"
638,"21"
639,"14"
640,"14"
641,"16"
642,"14"
643,"15"
644,"12"
645,"18"
646,"15"
647,"15"
648,"15"
649,"22"
650,"15"
651,"14"
652,"19"
653,"15"
654,"23"
655,"17"
656,"27"
657,"32"
658,"31"
659,"49"
660,"55"
661,"78"
662,"101"
663,"131"
664,"147"
665,"150"
666,"198"
667,"193"
668,"230"
669,"200"
670,"197"
671,"221"
672,"177"
673,"174"
674,"147"
675,"124"
676,"90"
677,"72"
678,"69"
679,"51"
680,"48"
681,"30"
682,"26"
683,"17"
684,"15"
685,"10"
686,"13"
687,"4"
688,"10"
689,"6"
690,"18"
691,"11"
692,"12"
693,"20"
694,"17"
695,"16"
696,"16"
697,"25"
698,"42"
699,"38"
700,"60"
701,"57"
702,"63"
703,"81"
704,"94"
705,"102"
706,"116"
707,"100"
708,"94"
709,"105"
710,"98"
711,"78"
712,"61"
713,"55"
714,"48"
715,"33"
716,"34"
717,"24"
718,"32"
719,"14"
720,"15"
721,"22"
722,"9"
723,"9"
724,"7"
725,"13"
726,"8"
727,"8"
728,"10"
729,"11"
730,"14"
731,"14"
732,"24"
733,"11"
734,"16"
735,"22"
736,"19"
737,"26"
738,"33"
739,"39"
740,"48"
741,"74"
742,"69"
743,"79"
744,"81"
745,"101"
746,"92"
747,"101"
748,"80"
749,"99"
750,"95"
751,"83"
752,"63"
753,"51"
754,"41"
755,"44"
756,"37"
757,"36"
758,"28"
759,"21"
760,"23"
761,"15"
762,"25"
763,"20"
764,"14"
765,"22"
766,"9"
767,"14"
768,"21"
769,"17"
770,"14"
771,"19"
772,"17"
773,"25"
774,"34"
775,"34"
776,"44"
777,"69"
778,"78"
779,"107"
780,"129"
781,"158"
782,"171"
783,"170"
784,"228"
785,"261"
786,"248"
787,"260"
788,"282"
789,"259"
790,"246"
791,"254"
792,"215"
793,"182"
794,"158"
795,"119"
796,"86"
797,"93"
798,"80"
799,"65"
800,"39"
801,"44"
802,"24"
803,"22"
804,"15"
805,"26"
806,"32"
807,"25"
808,"24"
809,"40"
810,"27"
811,"10"
812,"30"
813,"26"
814,"20"
815,"25"
816,"20"
817,"23"
818,"25"
819,"23"
820,"21"
821,"30"
822,"37"
823,"41"
824,"42"
825,"35"
826,"44"
827,"33"
828,"46"
829,"56"
830,"51"
831,"54"
832,"37"
833,"47"
834,"46"
835,"38"
836,"47"
837,"42"
838,"40"
839,"33"
840,"29"
841,"33"
842,"30"
843,"21"
844,"27"
845,"24"
846,"18"
847,"23"
848,"25"
849,"24"
850,"27"
851,"17"
852,"25"
853,"24"
854,"19"
855,"23"
856,"29"
857,"15"
858,"32"
859,"33"
860,"24"
861,"30"
862,"22"
863,"43"
864,"37"
865,"37"
866,"44"
867,"41"
868,"42"
869,"45"
870,"53"
871,"47"
872,"67"
873,"56"
874,"47"
875,"61"
876,"85"
877,"71"
878,"51"
879,"84"
880,"77"
881,"83"
882,"61"
883,"87"
884,"59"
885,"72"
886,"75"
887,"67"
888,"50"
889,"49"
890,"55"
891,"49"
892,"49"
893,"57"
894,"40"
895,"45"
896,"42"
897,"39"
898,"52"
899,"44"
900,"70"
901,"36"
902,"41"
903,"42"
904,"48"
905,"42"
906,"47"
907,"49"
908,"57"
909,"43"
910,"43"
911,"57"
912,"49"
913,"39"
914,"46"
915,"65"
916,"69"
917,"60"
918,"54"
919,"47"
920,"72"
921,"64"
922,"73"
923,"66"
924,"74"
925,"70"
926,"84"
927,"100"
928,"83"
929,"82"
930,"80"
931,"105"
932,"96"
933,"96"
934,"121"
935,"122"
936,"124"
937,"101"
938,"121"
939,"131"
940,"147"
941,"147"
942,"130"
943,"150"
944,"129"
945,"153"
946,"154"
947,"188"
948,"178"
949,"173"
950,"161"
951,"195"
952,"148"
953,"167"
954,"188"
955,"182"
956,"166"
957,"191"
958,"168"
959,"166"
960,"197"
961,"169"
962,"177"
963,"183"
964,"176"
965,"135"
966,"151"
967,"136"
968,"154"
969,"124"
970,"138"
971,"125"
972,"125"
973,"130"
974,"131"
975,"132"
976,"113"
977,"122"
978,"116"
979,"110"
980,"80"
981,"107"
982,"83"
983,"105"
984,"103"
985,"96"
986,"82"
987,"112"
988,"96"
989,"100"
990,"98"
991,"110"
992,"98"
993,"96"
994,"134"
995,"107"
996,"123"
997,"126"
998,"121"
999,"150"
1000,"151"
1001,"171"
1002,"173"
1003,"174"
1004,"198"
1005,"205"
1006,"222"
1007,"198"
1008,"195"
1009,"222"
1010,"230"
1011,"212"
1012,"207"
1013,"187"
1014,"172"
1015,"169"
1016,"153"
1017,"168"
1018,"155"
1019,"128"
1020,"136"
1021,"118"
1022,"119"
1023,"147"
1024,"118"
1025,"116"
1026,"100"
1027,"92"
1028,"118"
1029,"125"
1030,"127"
1031,"106"
1032,"119"
1033,"117"
1034,"125"
1035,"130"
1036,"107"
1037,"120"
1038,"120"
1039,"124"
1040,"121"
1041,"127"
1042,"140"
1043,"122"
1044,"122"
1045,"161"
1046,"126"
1047,"143"
1048,"137"
1049,"174"
1050,"155"
1051,"152"
1052,"161"
1053,"187"
1054,"168"
1055,"152"
1056,"159"
1057,"161"
1058,"178"
1059,"170"
1060,"173"
1061,"169"
1062,"171"
1063,"191"
1064,"202"
1065,"173"
1066,"201"
1067,"167"
1068,"193"
1069,"212"
1070,"198"
1071,"214"
1072,"181"
1073,"210"
1074,"211"
1075,"201"
1076,"197"
1077,"206"
1078,"191"
1079,"209"
1080,"197"
1081,"164"
1082,"180"
1083,"199"
1084,"164"
1085,"167"
1086,"181"
1087,"180"
1088,"184"
1089,"159"
1090,"160"
1091,"154"
1092,"167"
1093,"156"
1094,"173"
1095,"183"
1096,"170"
1097,"162"
1098,"192"
1099,"173"
1100,"162"
1101,"169"
1102,"190"
1103,"156"
1104,"174"
1105,"176"
1106,"157"
1107,"175"
1108,"193"
1109,"182"
1110,"173"
1111,"163"
1112,"166"
1113,"180"
1114,"178"
1115,"182"
1116,"161"
1117,"165"
1118,"189"
1119,"177"
1120,"163"
1121,"182"
1122,"179"
1123,"160"
1124,"180"
1125,"162"
1126,"185"
1127,"192"
1128,"226"
1129,"179"
1130,"215"
1131,"219"
1132,"220"
1133,"240"
1134,"260"
1135,"229"
1136,"240"
1137,"248"
1138,"257"
1139,"234"
1140,"247"
1141,"220"
1142,"218"
1143,"178"
1144,"210"
1145,"199"
1146,"194"
1147,"198"
1148,"201"
1149,"182"
1150,"178"
1151,"199"
1152,"209"
1153,"208"
1154,"185"
1155,"174"
1156,"211"
1157,"213"
1158,"182"
1159,"187"
1160,"216"
1161,"205"
1162,"227"
1163,"204"
1164,"201"
1165,"176"
1166,"204"
1167,"192"
1168,"196"
1169,"211"
1170,"228"
1171,"198"
1172,"193"
1173,"188"
1174,"195"
1175,"214"
1176,"238"
1177,"176"
1178,"203"
1179,"225"
1180,"201"
1181,"215"
1182,"214"
1183,"241"
1184,"203"
1185,"200"
1186,"226"
1187,"235"
1188,"231"
1189,"212"
1190,"226"
1191,"237"
1192,"239"
1193,"219"
1194,"224"
1195,"201"
1196,"233"
1197,"215"
1198,"209"
1199,"229"
1200,"219"
1201,"235"
1202,"205"
1203,"234"
1204,"226"
1205,"214"
1206,"221"
1207,"248"
1208,"231"
1209,"237"
1210,"251"
1211,"244"
1212,"245"
1213,"236"
1214,"218"
1215,"269"
1216,"225"
1217,"241"
1218,"254"
1219,"248"
1220,"238"
1221,"267"
1222,"241"
1223,"225"
1224,"261"
1225,"248"
1226,"257"
1227,"264"
1228,"272"
1229,"254"
1230,"240"
1231,"261"
1232,"258"
1233,"259"
1234,"257"
1235,"257"
1236,"271"
1237,"259"
1238,"275"
1239,"266"
1240,"248"
1241,"292"
1242,"286"
1243,"268"
1244,"270"
1245,"298"
1246,"277"
1247,"291"
1248,"288"
1249,"292"
1250,"258"
1251,"296"
1252,"315"
1253,"311"
1254,"302"
1255,"326"
1256,"297"
1257,"340"
1258,"301"
1259,"311"
1260,"343"
1261,"325"
1262,"307"
1263,"315"
1264,"321"
1265,"324"
1266,"327"
1267,"317"
1268,"277"
1269,"355"
1270,"301"
1271,"339"
1272,"296"
1273,"290"
1274,"296"
1275,"315"
1276,"321"
1277,"321"
1278,"267"
1279,"301"
1280,"283"
1281,"325"
1282,"285"
1283,"316"
1284,"278"
1285,"307"
1286,"259"
1287,"336"
1288,"311"
1289,"313"
1290,"277"
1291,"295"
1292,"350"
1293,"331"
1294,"306"
1295,"319"
1296,"297"
1297,"305"
1298,"334"
1299,"314"
1300,"315"
1301,"309"
1302,"307"
1303,"339"
1304,"334"
1305,"309"
1306,"342"
1307,"319"
1308,"310"
1309,"337"
1310,"325"
1311,"333"
1312,"305"
1313,"326"
1314,"352"
1315,"335"
1316,"321"
1317,"342"
1318,"323"
1319,"327"
1320,"305"
1321,"365"
1322,"311"
1323,"322"
1324,"355"
1325,"293"
1326,"336"
1327,"300"
1328,"345"
1329,"329"
1330,"376"
1331,"319"
1332,"352"
1333,"325"
1334,"351"
1335,"327"
1336,"334"
1337,"358"
1338,"353"
1339,"343"
1340,"334"
1341,"345"
1342,"330"
1343,"317"
1344,"329"
1345,"341"
1346,"344"
1347,"340"
1348,"307"
1349,"373"
1350,"368"
1351,"329"
1352,"374"
1353,"374"
1354,"349"
1355,"336"
1356,"357"
1357,"307"
1358,"376"
1359,"378"
1360,"391"
1361,"354"
1362,"371"
1363,"362"
1364,"334"
1365,"355"
1366,"385"
1367,"371"
1368,"334"
1369,"367"
1370,"379"
1371,"386"
1372,"342"
1373,"368"
1374,"347"
1375,"331"
1376,"361"
1377,"363"
1378,"365"
1379,"374"
1380,"347"
1381,"352"
1382,"380"
1383,"377"
1384,"399"
1385,"345"
1386,"389"
1387,"347"
1388,"379"
1389,"404"
1390,"384"
1391,"360"
