Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130228-KKH2.08-300sec-6"
Duration Time,300
Ambient Temperature,"94.5"
Detector Temperature,"-40.5"
Valid Accumulated Counts,"473087"
Raw Accumulated Counts,"537864"
Valid Count Last Packet,"1609"
Raw Count Last Packet,"1853"
Live Time,283.386322
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,772
Channel#,Intensity
0,"1"
1,"1"
2,"2"
3,"3"
4,"0"
5,"0"
6,"1"
7,"0"
8,"0"
9,"0"
10,"0"
11,"1"
12,"1"
13,"0"
14,"0"
15,"0"
16,"2"
17,"0"
18,"0"
19,"1"
20,"0"
21,"1"
22,"5"
23,"6"
24,"8"
25,"19"
26,"25"
27,"35"
28,"51"
29,"53"
30,"99"
31,"119"
32,"134"
33,"171"
34,"150"
35,"149"
36,"161"
37,"148"
38,"167"
39,"169"
40,"161"
41,"175"
42,"151"
43,"199"
44,"170"
45,"184"
46,"151"
47,"192"
48,"191"
49,"182"
50,"198"
51,"183"
52,"182"
53,"171"
54,"227"
55,"209"
56,"231"
57,"213"
58,"216"
59,"218"
60,"230"
61,"223"
62,"211"
63,"210"
64,"216"
65,"194"
66,"237"
67,"212"
68,"207"
69,"200"
70,"186"
71,"232"
72,"216"
73,"221"
74,"195"
75,"188"
76,"186"
77,"199"
78,"200"
79,"187"
80,"183"
81,"174"
82,"176"
83,"162"
84,"189"
85,"202"
86,"178"
87,"165"
88,"178"
89,"180"
90,"148"
91,"167"
92,"169"
93,"162"
94,"140"
95,"173"
96,"171"
97,"147"
98,"140"
99,"165"
100,"170"
101,"147"
102,"136"
103,"160"
104,"150"
105,"147"
106,"154"
107,"134"
108,"151"
109,"152"
110,"137"
111,"147"
112,"165"
113,"143"
114,"106"
115,"137"
116,"131"
117,"148"
118,"152"
119,"146"
120,"130"
121,"148"
122,"143"
123,"135"
124,"122"
125,"125"
126,"127"
127,"126"
128,"124"
129,"118"
130,"116"
131,"137"
132,"157"
133,"143"
134,"134"
135,"109"
136,"122"
137,"125"
138,"134"
139,"125"
140,"97"
141,"116"
142,"111"
143,"124"
144,"118"
145,"134"
146,"112"
147,"134"
148,"116"
149,"111"
150,"116"
151,"101"
152,"109"
153,"109"
154,"90"
155,"111"
156,"95"
157,"121"
158,"106"
159,"123"
160,"125"
161,"140"
162,"155"
163,"171"
164,"177"
165,"182"
166,"175"
167,"168"
168,"177"
169,"142"
170,"149"
171,"115"
172,"100"
173,"96"
174,"108"
175,"110"
176,"96"
177,"92"
178,"133"
179,"125"
180,"148"
181,"125"
182,"150"
183,"152"
184,"148"
185,"134"
186,"135"
187,"130"
188,"132"
189,"101"
190,"82"
191,"103"
192,"84"
193,"75"
194,"86"
195,"90"
196,"67"
197,"72"
198,"71"
199,"85"
200,"79"
201,"75"
202,"77"
203,"73"
204,"74"
205,"63"
206,"64"
207,"50"
208,"48"
209,"54"
210,"51"
211,"44"
212,"52"
213,"54"
214,"59"
215,"60"
216,"68"
217,"83"
218,"100"
219,"116"
220,"167"
221,"203"
222,"221"
223,"258"
224,"229"
225,"240"
226,"234"
227,"209"
228,"194"
229,"177"
230,"169"
231,"132"
232,"107"
233,"116"
234,"94"
235,"109"
236,"95"
237,"100"
238,"107"
239,"109"
240,"119"
241,"121"
242,"140"
243,"150"
244,"145"
245,"148"
246,"132"
247,"126"
248,"112"
249,"106"
250,"80"
251,"70"
252,"60"
253,"59"
254,"63"
255,"57"
256,"54"
257,"57"
258,"58"
259,"47"
260,"60"
261,"48"
262,"42"
263,"34"
264,"40"
265,"38"
266,"36"
267,"32"
268,"27"
269,"39"
270,"25"
