Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130211-KransvleiCH010-300sec-5"
Duration Time,300
Ambient Temperature,"88.5"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"448209"
Raw Accumulated Counts,"512813"
Valid Count Last Packet,"1538"
Raw Count Last Packet,"1759"
Live Time,284.190369
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,774
Channel#,Intensity
0,"0"
1,"2"
2,"0"
3,"1"
4,"0"
5,"1"
6,"1"
7,"0"
8,"0"
9,"1"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"1"
19,"0"
20,"1"
21,"4"
22,"3"
23,"15"
24,"10"
25,"20"
26,"25"
27,"52"
28,"62"
29,"66"
30,"103"
31,"121"
32,"144"
33,"121"
34,"186"
35,"164"
36,"192"
37,"209"
38,"201"
39,"171"
40,"200"
41,"198"
42,"173"
43,"179"
44,"212"
45,"192"
46,"188"
47,"205"
48,"202"
49,"196"
50,"176"
51,"220"
52,"190"
53,"206"
54,"220"
55,"221"
56,"238"
57,"190"
58,"221"
59,"236"
60,"218"
61,"248"
62,"226"
63,"258"
64,"230"
65,"233"
66,"179"
67,"234"
68,"252"
69,"246"
70,"212"
71,"233"
72,"238"
73,"239"
74,"217"
75,"193"
76,"221"
77,"191"
78,"199"
79,"228"
80,"198"
81,"199"
82,"198"
83,"199"
84,"211"
85,"222"
86,"228"
87,"214"
88,"220"
89,"187"
90,"194"
91,"201"
92,"200"
93,"152"
94,"195"
95,"176"
96,"183"
97,"192"
98,"180"
99,"182"
100,"182"
101,"165"
102,"185"
103,"162"
104,"179"
105,"157"
106,"159"
107,"169"
108,"158"
109,"155"
110,"167"
111,"152"
112,"146"
113,"160"
114,"135"
115,"142"
116,"136"
117,"121"
118,"146"
119,"130"
120,"158"
121,"142"
122,"156"
123,"146"
124,"144"
125,"155"
126,"154"
127,"128"
128,"137"
129,"122"
130,"136"
131,"148"
132,"134"
133,"123"
134,"134"
135,"117"
136,"121"
137,"126"
138,"138"
139,"119"
140,"126"
141,"132"
142,"132"
143,"140"
144,"136"
145,"133"
146,"123"
147,"137"
148,"131"
149,"116"
150,"129"
151,"121"
152,"127"
153,"119"
154,"111"
155,"108"
156,"118"
157,"109"
158,"109"
159,"122"
160,"110"
161,"106"
162,"146"
163,"131"
164,"151"
165,"132"
166,"140"
167,"132"
168,"130"
169,"117"
170,"103"
171,"101"
172,"108"
173,"113"
174,"97"
175,"84"
176,"70"
177,"91"
178,"89"
