Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130211-KransvleiCH010-300sec-7"
Duration Time,300
Ambient Temperature,"91.4"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"522461"
Raw Accumulated Counts,"581594"
Valid Count Last Packet,"1812"
Raw Count Last Packet,"2009"
Live Time,281.908966
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,776
Channel#,Intensity
0,"0"
1,"1"
2,"1"
3,"0"
4,"2"
5,"0"
6,"1"
7,"1"
8,"0"
9,"0"
10,"0"
11,"1"
12,"0"
13,"0"
14,"0"
15,"1"
16,"0"
17,"2"
18,"0"
19,"0"
20,"1"
21,"0"
22,"1"
23,"3"
24,"11"
25,"11"
26,"23"
27,"27"
28,"31"
29,"51"
30,"58"
31,"68"
32,"68"
33,"103"
34,"102"
35,"111"
36,"98"
37,"111"
38,"107"
39,"130"
40,"119"
41,"127"
42,"122"
43,"130"
44,"137"
45,"112"
46,"161"
47,"127"
48,"112"
49,"117"
50,"130"
51,"154"
52,"144"
53,"135"
54,"141"
55,"140"
56,"153"
57,"152"
58,"162"
59,"151"
60,"150"
61,"149"
62,"170"
63,"161"
64,"184"
65,"170"
66,"154"
67,"142"
68,"172"
69,"162"
70,"149"
71,"157"
72,"155"
73,"152"
74,"187"
75,"159"
76,"154"
77,"140"
78,"140"
79,"155"
80,"145"
81,"138"
82,"118"
83,"126"
84,"132"
85,"121"
86,"98"
87,"121"
88,"104"
89,"131"
90,"150"
91,"100"
92,"124"
93,"119"
94,"107"
95,"108"
96,"130"
97,"103"
98,"130"
99,"126"
100,"109"
101,"116"
102,"118"
103,"115"
104,"90"
105,"99"
106,"103"
107,"88"
108,"89"
109,"89"
110,"100"
111,"84"
112,"79"
113,"101"
114,"79"
115,"107"
116,"77"
117,"86"
118,"87"
119,"103"
120,"109"
121,"89"
122,"83"
123,"90"
124,"81"
125,"96"
126,"90"
127,"90"
128,"73"
129,"95"
130,"80"
131,"84"
132,"88"
133,"97"
134,"93"
135,"85"
136,"103"
137,"86"
138,"91"
139,"81"
140,"72"
141,"89"
142,"87"
143,"88"
144,"78"
145,"87"
146,"76"
147,"83"
148,"92"
149,"86"
150,"77"
151,"81"
152,"95"
153,"92"
154,"72"
155,"74"
156,"65"
157,"92"
158,"81"
