Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130220-KKH1.13-300sec-8"
Duration Time,300
Ambient Temperature,"102.1"
Detector Temperature,"-39.0"
Valid Accumulated Counts,"601404"
Raw Accumulated Counts,"671242"
Valid Count Last Packet,"2061"
Raw Count Last Packet,"2294"
Live Time,279.169800
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,770
Channel#,Intensity
0,"0"
1,"0"
2,"1"
3,"0"
4,"0"
5,"0"
6,"1"
7,"0"
8,"0"
9,"1"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"1"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"0"
22,"2"
23,"3"
24,"13"
25,"17"
26,"28"
27,"23"
28,"44"
29,"53"
30,"54"
31,"75"
32,"95"
33,"93"
34,"87"
35,"123"
36,"117"
37,"102"
38,"115"
39,"109"
40,"108"
41,"126"
42,"117"
43,"120"
44,"138"
45,"122"
46,"128"
47,"113"
48,"154"
49,"131"
50,"130"
51,"128"
52,"151"
53,"144"
54,"154"
55,"158"
56,"155"
57,"152"
58,"169"
59,"169"
60,"194"
61,"194"
62,"165"
63,"161"
64,"158"
65,"176"
66,"186"
67,"167"
68,"157"
69,"159"
70,"159"
71,"175"
72,"152"
73,"155"
74,"146"
75,"139"
76,"130"
77,"142"
78,"140"
79,"151"
80,"126"
81,"139"
82,"126"
83,"147"
84,"146"
85,"145"
86,"128"
87,"133"
88,"132"
89,"121"
90,"141"
91,"146"
92,"108"
93,"131"
94,"121"
95,"124"
96,"121"
97,"118"
98,"113"
99,"116"
100,"118"
101,"113"
102,"117"
103,"110"
104,"130"
105,"129"
106,"107"
107,"103"
108,"96"
109,"110"
110,"106"
111,"116"
112,"115"
113,"104"
114,"113"
115,"91"
116,"101"
117,"93"
118,"108"
119,"102"
120,"106"
121,"68"
122,"91"
123,"86"
124,"104"
125,"95"
126,"73"
127,"113"
128,"96"
129,"100"
130,"100"
131,"93"
132,"72"
133,"95"
134,"100"
135,"96"
136,"104"
137,"85"
138,"103"
139,"81"
140,"92"
141,"85"
142,"91"
143,"99"
144,"87"
145,"83"
146,"88"
147,"65"
148,"75"
149,"96"
150,"72"
151,"85"
152,"69"
153,"79"
154,"81"
155,"85"
156,"97"
157,"94"
158,"84"
159,"99"
160,"101"
161,"113"
162,"133"
163,"149"
164,"147"
165,"163"
166,"150"
167,"162"
168,"143"
169,"144"
170,"122"
171,"109"
172,"121"
173,"84"
174,"80"
175,"78"
176,"82"
177,"103"
178,"84"
179,"76"
180,"85"
181,"84"
182,"69"
183,"88"
184,"70"
185,"69"
186,"69"
187,"53"
188,"68"
189,"67"
190,"63"
191,"69"
192,"49"
193,"70"
194,"57"
195,"79"
196,"82"
197,"94"
198,"84"
199,"94"
200,"75"
201,"93"
202,"66"
203,"80"
204,"64"
205,"70"
206,"62"
207,"55"
208,"51"
209,"41"
210,"44"
211,"41"
212,"49"
213,"53"
214,"50"
215,"55"
216,"64"
217,"71"
218,"58"
219,"91"
220,"92"
221,"127"
222,"139"
223,"154"
224,"173"
225,"216"
226,"204"
227,"212"
228,"231"
229,"200"
230,"183"
231,"209"
232,"195"
233,"185"
234,"168"
235,"169"
236,"128"
237,"116"
238,"98"
239,"87"
240,"78"
241,"77"
242,"84"
243,"84"
244,"85"
245,"58"
246,"76"
247,"71"
248,"75"
249,"93"
250,"90"
251,"55"
252,"54"
253,"56"
254,"60"
255,"51"
256,"47"
257,"55"
258,"38"
259,"46"
260,"45"
261,"62"
262,"59"
263,"56"
264,"63"
265,"66"
266,"62"
267,"76"
268,"66"
269,"65"
270,"68"
271,"64"
272,"63"
273,"57"
274,"62"
275,"59"
276,"60"
277,"56"
278,"45"
279,"50"
280,"41"
281,"48"
282,"49"
283,"41"
284,"38"
285,"50"
286,"46"
287,"47"
288,"50"
289,"47"
290,"49"
291,"52"
292,"53"
293,"54"
294,"51"
295,"57"
296,"62"
297,"79"
298,"69"
299,"84"
300,"75"
301,"90"
302,"95"
303,"111"
304,"157"
305,"195"
306,"287"
307,"453"
308,"742"
309,"1296"
310,"2121"
311,"3466"
312,"5309"
313,"7987"
314,"11412"
315,"15310"
316,"19701"
317,"24197"
318,"27636"
319,"30371"
320,"30972"
321,"30635"
322,"28020"
323,"24995"
324,"20696"
325,"16451"
326,"12775"
327,"9235"
328,"6613"
329,"4398"
330,"2853"
331,"1878"
332,"1221"
333,"786"
334,"533"
335,"399"
336,"331"
337,"290"
338,"299"
339,"283"
340,"359"
341,"466"
342,"489"
343,"714"
344,"1053"
345,"1418"
346,"1825"
347,"2422"
348,"3132"
349,"3929"
350,"4509"
351,"5063"
352,"5347"
353,"5446"
354,"5236"
355,"4829"
356,"4336"
357,"3542"
358,"2802"
359,"2169"
360,"1604"
361,"1091"
362,"798"
363,"514"
364,"376"
365,"215"
366,"136"
367,"112"
368,"75"
369,"58"
370,"64"
371,"76"
372,"57"
373,"66"
374,"73"
375,"53"
376,"56"
377,"42"
378,"45"
379,"39"
380,"54"
381,"47"
382,"36"
383,"28"
384,"28"
385,"23"
386,"23"
387,"18"
388,"27"
389,"16"
390,"17"
391,"17"
392,"21"
393,"15"
394,"10"
395,"19"
396,"17"
397,"15"
398,"13"
399,"14"
400,"15"
401,"11"
402,"16"
403,"14"
404,"17"
405,"20"
406,"19"
407,"10"
408,"12"
409,"12"
410,"10"
411,"16"
412,"17"
413,"12"
414,"23"
415,"19"
416,"22"
417,"26"
418,"18"
419,"13"
420,"15"
421,"20"
422,"15"
423,"13"
424,"15"
425,"17"
426,"21"
427,"9"
428,"18"
429,"16"
430,"15"
431,"16"
432,"28"
433,"13"
434,"12"
435,"16"
436,"11"
437,"8"
438,"12"
439,"13"
440,"9"
441,"8"
442,"9"
443,"4"
444,"9"
445,"9"
446,"7"
447,"9"
448,"6"
449,"9"
450,"3"
451,"2"
452,"6"
453,"6"
454,"12"
455,"6"
456,"5"
457,"3"
458,"11"
459,"8"
460,"6"
461,"6"
462,"10"
463,"12"
464,"2"
465,"12"
466,"10"
467,"6"
468,"6"
469,"8"
470,"9"
471,"9"
472,"8"
473,"5"
474,"11"
475,"11"
476,"14"
477,"10"
478,"12"
479,"9"
480,"11"
481,"16"
482,"15"
483,"12"
484,"19"
485,"15"
486,"22"
487,"19"
488,"12"
489,"7"
490,"6"
491,"9"
492,"16"
493,"10"
494,"11"
495,"12"
496,"5"
497,"10"
498,"8"
499,"9"
500,"14"
501,"5"
502,"13"
503,"8"
504,"3"
505,"4"
506,"8"
507,"12"
508,"2"
509,"5"
510,"4"
511,"6"
512,"4"
513,"4"
514,"2"
515,"7"
516,"5"
517,"5"
518,"7"
519,"6"
520,"12"
521,"11"
522,"14"
523,"13"
524,"23"
525,"9"
526,"16"
527,"20"
528,"15"
529,"18"
530,"17"
531,"14"
532,"8"
533,"12"
534,"12"
535,"5"
536,"8"
537,"12"
538,"7"
539,"3"
540,"6"
541,"4"
542,"10"
543,"5"
544,"9"
545,"6"
546,"2"
547,"4"
548,"7"
549,"6"
550,"7"
551,"4"
552,"7"
553,"12"
554,"2"
555,"9"
556,"7"
557,"6"
558,"5"
559,"8"
560,"7"
561,"8"
562,"5"
563,"9"
564,"6"
565,"6"
566,"4"
567,"5"
568,"8"
569,"5"
570,"14"
571,"4"
572,"8"
573,"7"
574,"5"
575,"4"
576,"3"
577,"11"
578,"10"
579,"10"
580,"5"
581,"7"
582,"5"
583,"16"
584,"7"
585,"5"
586,"15"
587,"10"
588,"4"
589,"17"
590,"12"
591,"13"
592,"20"
593,"24"
594,"21"
595,"18"
596,"21"
597,"20"
598,"20"
599,"15"
600,"11"
601,"9"
602,"18"
603,"20"
604,"5"
605,"6"
606,"8"
607,"4"
608,"10"
609,"6"
610,"4"
611,"3"
612,"8"
613,"7"
614,"4"
615,"3"
616,"6"
617,"3"
618,"2"
619,"7"
620,"4"
621,"6"
622,"3"
623,"9"
624,"9"
625,"7"
626,"10"
627,"13"
628,"14"
629,"16"
630,"8"
631,"18"
632,"17"
633,"27"
634,"16"
635,"30"
636,"27"
637,"31"
638,"26"
639,"34"
640,"36"
641,"32"
642,"44"
643,"24"
644,"29"
645,"29"
646,"29"
647,"23"
648,"30"
649,"24"
650,"22"
651,"14"
652,"11"
653,"7"
654,"11"
655,"7"
656,"16"
657,"10"
658,"11"
659,"9"
660,"22"
661,"27"
662,"32"
663,"32"
664,"47"
665,"47"
666,"47"
667,"64"
668,"73"
669,"74"
670,"82"
671,"42"
672,"75"
673,"59"
674,"51"
675,"42"
676,"39"
677,"26"
678,"29"
679,"23"
680,"14"
681,"11"
682,"20"
683,"13"
684,"10"
685,"9"
686,"6"
687,"5"
688,"7"
689,"7"
690,"8"
691,"7"
692,"4"
693,"6"
694,"6"
695,"9"
696,"11"
697,"6"
698,"9"
699,"11"
700,"13"
701,"19"
702,"18"
703,"22"
704,"20"
705,"22"
706,"23"
707,"19"
708,"24"
709,"29"
710,"22"
711,"16"
712,"22"
713,"23"
714,"17"
715,"15"
716,"14"
717,"8"
718,"11"
719,"8"
720,"5"
721,"7"
722,"5"
723,"4"
724,"7"
725,"4"
726,"4"
727,"2"
728,"6"
729,"2"
730,"10"
731,"6"
732,"10"
733,"6"
734,"10"
735,"9"
736,"8"
737,"4"
738,"9"
739,"14"
740,"13"
741,"14"
742,"17"
743,"17"
744,"14"
745,"17"
746,"27"
747,"24"
748,"20"
749,"25"
750,"20"
751,"19"
752,"24"
753,"16"
754,"19"
755,"10"
756,"15"
757,"18"
758,"17"
759,"9"
760,"14"
761,"5"
762,"8"
763,"10"
764,"9"
765,"10"
766,"8"
767,"11"
768,"10"
769,"6"
770,"10"
771,"16"
772,"13"
773,"8"
774,"19"
775,"29"
776,"33"
777,"40"
778,"62"
779,"56"
780,"76"
781,"93"
782,"131"
783,"113"
784,"146"
785,"164"
786,"167"
787,"194"
788,"171"
789,"171"
790,"171"
791,"161"
792,"134"
793,"120"
794,"95"
795,"77"
796,"56"
797,"39"
798,"34"
799,"27"
800,"22"
801,"21"
802,"19"
803,"20"
804,"13"
805,"14"
806,"16"
807,"12"
808,"9"
809,"8"
810,"18"
811,"16"
812,"14"
813,"12"
814,"13"
815,"9"
816,"18"
817,"11"
818,"9"
819,"16"
820,"13"
821,"15"
822,"20"
823,"14"
824,"17"
825,"16"
826,"20"
827,"24"
828,"20"
829,"26"
830,"19"
831,"29"
832,"21"
833,"27"
834,"17"
835,"22"
836,"21"
837,"12"
838,"15"
839,"14"
840,"11"
841,"20"
842,"17"
843,"15"
844,"12"
845,"16"
846,"12"
847,"11"
848,"10"
849,"15"
850,"10"
851,"10"
852,"9"
853,"18"
854,"11"
855,"13"
856,"15"
857,"15"
858,"7"
859,"18"
860,"14"
861,"28"
862,"15"
863,"13"
864,"16"
865,"21"
866,"15"
867,"26"
868,"31"
869,"33"
870,"27"
871,"20"
872,"32"
873,"34"
874,"31"
875,"35"
876,"35"
877,"39"
878,"42"
879,"46"
880,"47"
881,"55"
882,"44"
883,"49"
884,"48"
885,"36"
886,"47"
887,"48"
888,"41"
889,"35"
890,"40"
891,"30"
892,"34"
893,"28"
894,"26"
895,"24"
896,"24"
897,"20"
898,"24"
899,"26"
900,"22"
901,"18"
902,"26"
903,"27"
904,"21"
905,"31"
906,"23"
907,"27"
908,"29"
909,"23"
910,"25"
911,"34"
912,"19"
913,"26"
914,"29"
915,"36"
916,"30"
917,"15"
918,"34"
919,"27"
920,"27"
921,"34"
922,"18"
923,"21"
924,"29"
925,"41"
926,"33"
927,"30"
928,"36"
929,"33"
930,"54"
931,"38"
932,"43"
933,"43"
934,"49"
935,"45"
936,"41"
937,"42"
938,"49"
939,"77"
940,"54"
941,"69"
942,"52"
943,"63"
944,"65"
945,"72"
946,"59"
947,"82"
948,"66"
949,"77"
950,"93"
951,"81"
952,"81"
953,"81"
954,"82"
955,"94"
956,"89"
957,"84"
958,"80"
959,"84"
960,"76"
961,"85"
962,"82"
963,"59"
964,"82"
965,"77"
966,"93"
967,"73"
968,"79"
969,"63"
970,"79"
971,"69"
972,"67"
973,"79"
974,"65"
975,"55"
976,"69"
977,"76"
978,"53"
979,"62"
980,"59"
981,"48"
982,"65"
983,"57"
984,"57"
985,"51"
986,"61"
987,"65"
988,"59"
989,"55"
990,"61"
991,"45"
992,"61"
993,"57"
994,"64"
995,"76"
996,"70"
997,"74"
998,"91"
999,"86"
1000,"105"
1001,"128"
1002,"136"
1003,"112"
1004,"141"
1005,"143"
1006,"138"
1007,"153"
1008,"161"
1009,"154"
1010,"152"
1011,"162"
1012,"156"
1013,"136"
1014,"134"
1015,"141"
1016,"130"
1017,"125"
1018,"86"
1019,"86"
1020,"68"
1021,"66"
1022,"69"
1023,"85"
1024,"60"
1025,"66"
1026,"58"
1027,"60"
1028,"58"
1029,"62"
1030,"60"
1031,"57"
1032,"60"
1033,"56"
1034,"53"
1035,"54"
1036,"76"
1037,"80"
1038,"57"
1039,"68"
1040,"70"
1041,"61"
1042,"61"
1043,"62"
1044,"65"
1045,"65"
1046,"71"
1047,"89"
1048,"65"
1049,"77"
1050,"79"
1051,"62"
1052,"66"
1053,"64"
1054,"71"
1055,"89"
1056,"85"
1057,"85"
1058,"79"
1059,"85"
1060,"84"
1061,"80"
1062,"94"
1063,"68"
1064,"92"
1065,"84"
1066,"77"
1067,"96"
1068,"95"
1069,"112"
1070,"84"
1071,"89"
1072,"96"
1073,"92"
1074,"110"
1075,"109"
1076,"99"
1077,"100"
1078,"92"
1079,"90"
1080,"83"
1081,"110"
1082,"122"
1083,"104"
1084,"109"
1085,"93"
1086,"91"
1087,"84"
1088,"90"
1089,"93"
1090,"84"
1091,"92"
1092,"100"
1093,"97"
1094,"100"
1095,"98"
1096,"105"
1097,"109"
1098,"101"
1099,"86"
1100,"96"
1101,"99"
1102,"93"
1103,"98"
1104,"120"
1105,"99"
1106,"108"
1107,"94"
1108,"105"
1109,"113"
1110,"100"
1111,"113"
1112,"101"
1113,"96"
1114,"92"
1115,"89"
1116,"92"
1117,"97"
1118,"101"
1119,"94"
1120,"112"
1121,"88"
1122,"108"
1123,"88"
1124,"107"
1125,"113"
1126,"118"
1127,"114"
1128,"115"
1129,"104"
1130,"132"
1131,"135"
1132,"139"
1133,"155"
1134,"141"
1135,"140"
1136,"153"
1137,"155"
1138,"129"
1139,"137"
1140,"153"
1141,"143"
1142,"128"
1143,"105"
1144,"120"
1145,"113"
1146,"108"
1147,"103"
1148,"92"
1149,"107"
1150,"108"
1151,"110"
1152,"120"
1153,"102"
1154,"97"
1155,"108"
1156,"118"
1157,"116"
1158,"119"
1159,"100"
1160,"119"
1161,"104"
1162,"110"
1163,"114"
1164,"103"
1165,"113"
1166,"112"
1167,"109"
1168,"121"
1169,"123"
1170,"94"
1171,"91"
1172,"109"
1173,"117"
1174,"100"
1175,"100"
1176,"109"
1177,"105"
1178,"115"
1179,"97"
1180,"110"
1181,"109"
1182,"98"
1183,"94"
1184,"111"
1185,"118"
1186,"117"
1187,"112"
1188,"103"
1189,"106"
1190,"107"
1191,"98"
1192,"113"
1193,"103"
1194,"121"
1195,"124"
1196,"119"
1197,"107"
1198,"100"
1199,"124"
1200,"127"
1201,"106"
1202,"119"
1203,"131"
1204,"90"
1205,"125"
1206,"118"
1207,"109"
1208,"118"
1209,"126"
1210,"123"
1211,"143"
1212,"107"
1213,"113"
1214,"122"
1215,"147"
1216,"127"
1217,"112"
1218,"124"
1219,"128"
1220,"148"
1221,"133"
1222,"141"
1223,"129"
1224,"128"
1225,"126"
1226,"130"
1227,"127"
1228,"107"
1229,"138"
1230,"139"
1231,"123"
1232,"120"
1233,"129"
1234,"140"
1235,"139"
1236,"151"
1237,"129"
1238,"130"
1239,"145"
1240,"138"
1241,"141"
1242,"156"
1243,"128"
1244,"147"
1245,"157"
1246,"139"
1247,"140"
1248,"171"
1249,"160"
1250,"166"
1251,"187"
1252,"184"
1253,"180"
1254,"148"
1255,"158"
1256,"181"
1257,"169"
1258,"172"
1259,"197"
1260,"154"
1261,"204"
1262,"185"
1263,"162"
1264,"149"
1265,"179"
1266,"143"
1267,"174"
1268,"188"
1269,"182"
1270,"148"
1271,"176"
1272,"183"
1273,"160"
1274,"142"
1275,"166"
1276,"166"
1277,"170"
1278,"142"
1279,"177"
1280,"165"
1281,"149"
1282,"161"
1283,"145"
1284,"173"
1285,"165"
1286,"177"
1287,"170"
1288,"170"
1289,"185"
1290,"160"
1291,"143"
