Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130308-brickn679-300sec-3"
Duration Time,300
Ambient Temperature,"82.5"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"385578"
Raw Accumulated Counts,"438249"
Valid Count Last Packet,"1270"
Raw Count Last Packet,"1440"
Live Time,286.420074
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,766
Channel#,Intensity
0,"0"
1,"1"
2,"0"
3,"0"
4,"1"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"1"
18,"0"
19,"1"
20,"1"
21,"4"
22,"8"
23,"6"
24,"7"
25,"25"
26,"21"
27,"36"
28,"49"
29,"58"
30,"87"
31,"111"
32,"109"
33,"127"
34,"144"
35,"169"
36,"147"
37,"148"
38,"175"
39,"182"
40,"151"
41,"166"
42,"162"
43,"167"
44,"162"
45,"148"
46,"176"
47,"193"
48,"146"
49,"187"
50,"168"
51,"179"
52,"194"
53,"180"
54,"179"
55,"189"
56,"217"
57,"202"
58,"167"
59,"199"
60,"210"
61,"231"
62,"200"
63,"188"
64,"214"
65,"218"
66,"190"
67,"222"
68,"197"
69,"185"
70,"210"
71,"196"
72,"185"
73,"211"
74,"184"
75,"204"
76,"193"
77,"173"
78,"198"
79,"158"
80,"172"
81,"149"
82,"169"
83,"191"
84,"151"
85,"179"
86,"168"
87,"180"
88,"160"
89,"169"
90,"167"
91,"165"
92,"162"
93,"160"
94,"164"
95,"164"
96,"139"
97,"163"
98,"138"
99,"146"
100,"151"
101,"169"
102,"141"
103,"138"
104,"146"
105,"134"
106,"145"
107,"143"
108,"142"
109,"130"
110,"126"
111,"154"
112,"141"
113,"142"
114,"136"
115,"150"
116,"142"
117,"131"
118,"151"
119,"127"
120,"138"
121,"133"
122,"133"
123,"127"
124,"129"
125,"127"
126,"110"
127,"134"
128,"112"
129,"120"
130,"131"
131,"111"
132,"148"
133,"106"
134,"122"
135,"125"
136,"123"
137,"122"
138,"121"
139,"102"
140,"117"
141,"109"
142,"104"
143,"116"
144,"87"
145,"117"
146,"120"
147,"116"
148,"104"
149,"106"
150,"97"
151,"99"
152,"103"
153,"102"
154,"109"
155,"102"
156,"105"
157,"105"
158,"117"
159,"93"
160,"117"
161,"108"
162,"119"
163,"119"
164,"148"
165,"133"
166,"159"
167,"118"
168,"129"
169,"130"
170,"118"
171,"82"
172,"102"
173,"98"
174,"85"
175,"104"
176,"76"
177,"91"
178,"76"
179,"88"
180,"91"
181,"93"
182,"92"
183,"91"
184,"82"
185,"87"
186,"78"
187,"94"
188,"67"
189,"86"
190,"81"
191,"74"
192,"65"
193,"69"
194,"65"
195,"55"
196,"50"
197,"62"
198,"53"
199,"48"
200,"67"
201,"60"
202,"81"
203,"46"
204,"56"
205,"53"
206,"57"
207,"60"
208,"44"
209,"50"
210,"46"
211,"44"
212,"41"
213,"38"
214,"49"
215,"45"
216,"43"
217,"55"
218,"59"
219,"63"
220,"88"
221,"79"
222,"107"
223,"108"
224,"115"
225,"120"
226,"108"
227,"112"
228,"110"
229,"98"
230,"104"
231,"116"
232,"91"
233,"77"
234,"72"
235,"67"
236,"65"
237,"46"
238,"34"
239,"48"
240,"36"
241,"47"
242,"42"
243,"35"
244,"49"
245,"48"
246,"54"
247,"45"
248,"45"
249,"46"
250,"37"
251,"34"
252,"26"
253,"30"
254,"31"
255,"28"
256,"32"
257,"36"
258,"22"
259,"32"
260,"28"
261,"28"
262,"33"
263,"24"
264,"39"
265,"39"
266,"36"
267,"29"
268,"44"
269,"27"
270,"39"
271,"27"
272,"26"
273,"28"
274,"21"
275,"23"
276,"26"
277,"17"
278,"19"
279,"26"
280,"17"
281,"22"
282,"27"
283,"18"
284,"23"
285,"25"
286,"31"
287,"43"
288,"45"
289,"54"
290,"64"
291,"65"
292,"91"
293,"111"
294,"113"
295,"93"
296,"130"
297,"99"
298,"101"
299,"95"
300,"71"
301,"72"
302,"61"
303,"49"
304,"47"
305,"64"
306,"58"
307,"120"
308,"181"
309,"294"
310,"508"
311,"815"
312,"1264"
313,"1825"
314,"2597"
315,"3422"
316,"4458"
317,"5495"
318,"6227"
319,"6723"
320,"6973"
321,"6833"
322,"6468"
323,"5542"
324,"4590"
325,"3746"
326,"2926"
327,"2042"
328,"1516"
329,"1075"
330,"765"
331,"528"
332,"369"
333,"243"
334,"203"
335,"151"
336,"137"
337,"124"
338,"107"
339,"119"
340,"102"
341,"113"
342,"178"
343,"202"
344,"301"
345,"357"
346,"467"
347,"659"
348,"776"
349,"909"
350,"1068"
351,"1184"
352,"1249"
353,"1232"
354,"1303"
355,"1139"
356,"1003"
357,"848"
358,"654"
359,"538"
360,"376"
361,"272"
362,"192"
363,"138"
364,"106"
365,"75"
366,"57"
367,"61"
368,"47"
369,"67"
370,"58"
371,"63"
372,"63"
373,"68"
374,"73"
375,"44"
376,"62"
377,"62"
378,"38"
379,"36"
380,"31"
381,"40"
382,"23"
383,"24"
384,"17"
385,"25"
386,"29"
387,"26"
388,"24"
389,"16"
390,"14"
391,"17"
392,"16"
393,"14"
394,"16"
395,"23"
396,"19"
397,"31"
398,"25"
399,"27"
400,"31"
401,"29"
402,"29"
403,"34"
404,"32"
405,"36"
406,"22"
407,"15"
408,"23"
409,"21"
410,"19"
411,"22"
412,"30"
413,"15"
414,"18"
415,"22"
416,"25"
417,"26"
418,"17"
419,"24"
420,"22"
421,"14"
422,"17"
423,"21"
424,"17"
425,"27"
426,"31"
427,"34"
428,"39"
429,"48"
430,"50"
431,"40"
432,"40"
433,"53"
434,"42"
435,"40"
436,"30"
437,"29"
438,"26"
439,"21"
440,"18"
441,"10"
442,"13"
443,"7"
444,"13"
445,"10"
446,"16"
447,"13"
448,"12"
449,"9"
450,"8"
451,"14"
452,"5"
453,"10"
454,"8"
455,"7"
456,"18"
457,"7"
458,"11"
459,"11"
460,"9"
461,"25"
462,"16"
463,"14"
464,"9"
465,"14"
466,"15"
467,"10"
468,"6"
469,"10"
470,"11"
471,"9"
472,"15"
473,"8"
474,"11"
475,"10"
476,"17"
477,"10"
478,"26"
479,"16"
480,"18"
481,"21"
482,"9"
483,"15"
484,"14"
485,"17"
486,"15"
487,"15"
488,"11"
489,"12"
490,"11"
491,"8"
492,"11"
493,"6"
494,"9"
495,"6"
496,"12"
497,"20"
498,"8"
499,"14"
500,"5"
501,"8"
502,"11"
503,"5"
504,"13"
505,"7"
506,"7"
507,"7"
508,"4"
509,"5"
510,"13"
511,"12"
512,"9"
513,"3"
514,"3"
515,"6"
516,"7"
517,"7"
518,"5"
519,"13"
520,"11"
521,"9"
522,"10"
523,"16"
524,"18"
525,"16"
526,"19"
527,"16"
528,"9"
529,"13"
530,"16"
531,"13"
532,"12"
533,"8"
534,"13"
535,"6"
536,"7"
537,"7"
538,"11"
539,"3"
540,"6"
541,"7"
542,"8"
543,"8"
544,"4"
545,"3"
546,"7"
547,"7"
548,"8"
549,"7"
550,"4"
551,"7"
552,"5"
553,"9"
554,"6"
555,"3"
556,"5"
557,"6"
558,"9"
559,"7"
560,"5"
561,"7"
562,"6"
563,"14"
564,"2"
565,"13"
566,"3"
567,"3"
568,"3"
569,"6"
570,"12"
571,"6"
572,"6"
573,"9"
574,"8"
575,"8"
576,"9"
577,"5"
578,"6"
579,"9"
580,"7"
581,"12"
582,"7"
583,"10"
584,"5"
585,"13"
586,"7"
587,"5"
588,"9"
589,"7"
590,"5"
591,"6"
592,"8"
593,"7"
594,"1"
595,"7"
596,"9"
597,"9"
598,"8"
599,"4"
600,"6"
601,"7"
602,"7"
603,"8"
604,"8"
605,"5"
606,"10"
607,"9"
608,"10"
609,"10"
610,"7"
611,"5"
612,"7"
613,"6"
614,"7"
615,"2"
616,"5"
617,"10"
618,"9"
619,"8"
620,"5"
621,"9"
622,"14"
623,"5"
624,"14"
625,"10"
626,"11"
627,"15"
628,"18"
629,"18"
630,"16"
631,"12"
632,"11"
633,"11"
634,"24"
635,"12"
636,"15"
637,"17"
638,"17"
639,"15"
640,"14"
641,"11"
642,"8"
643,"14"
644,"27"
645,"21"
646,"18"
647,"17"
648,"18"
649,"18"
650,"20"
651,"7"
652,"24"
653,"16"
654,"15"
655,"20"
656,"26"
657,"29"
658,"34"
659,"50"
660,"75"
661,"88"
662,"97"
663,"126"
664,"154"
665,"159"
666,"166"
667,"206"
668,"219"
669,"203"
670,"205"
671,"193"
672,"179"
673,"144"
674,"143"
675,"114"
676,"109"
677,"67"
678,"60"
679,"50"
680,"31"
681,"21"
682,"15"
683,"11"
684,"17"
685,"11"
686,"7"
687,"14"
688,"11"
689,"10"
690,"10"
691,"10"
692,"14"
693,"12"
694,"15"
695,"21"
696,"11"
697,"19"
698,"23"
699,"48"
700,"46"
701,"60"
702,"78"
703,"90"
704,"100"
705,"79"
706,"99"
707,"107"
708,"110"
709,"101"
710,"83"
711,"69"
712,"75"
713,"47"
714,"57"
715,"44"
716,"31"
717,"34"
718,"22"
719,"19"
720,"15"
721,"12"
722,"12"
723,"10"
724,"12"
725,"12"
726,"10"
727,"13"
728,"10"
729,"11"
730,"11"
731,"10"
732,"20"
733,"14"
734,"10"
735,"19"
736,"18"
737,"30"
738,"37"
739,"37"
740,"44"
741,"57"
742,"69"
743,"87"
744,"89"
745,"79"
746,"75"
747,"106"
748,"100"
749,"91"
750,"97"
751,"71"
752,"77"
753,"48"
754,"48"
755,"52"
756,"48"
757,"29"
758,"26"
759,"27"
760,"22"
761,"22"
762,"21"
763,"18"
764,"12"
765,"11"
766,"16"
767,"13"
768,"21"
769,"9"
770,"21"
771,"11"
772,"25"
773,"23"
774,"48"
775,"50"
776,"71"
777,"60"
778,"90"
779,"112"
780,"142"
781,"151"
782,"195"
783,"188"
784,"186"
785,"254"
786,"252"
787,"232"
788,"281"
789,"240"
790,"261"
791,"209"
792,"195"
793,"190"
794,"160"
795,"125"
796,"101"
797,"94"
798,"57"
799,"39"
800,"33"
801,"37"
802,"31"
803,"34"
804,"32"
805,"30"
806,"23"
807,"23"
808,"18"
809,"22"
810,"21"
811,"16"
812,"27"
813,"17"
814,"30"
815,"22"
816,"27"
817,"22"
818,"23"
819,"22"
820,"30"
821,"30"
822,"45"
823,"42"
824,"54"
825,"41"
826,"43"
827,"58"
828,"44"
829,"47"
830,"46"
831,"50"
832,"40"
833,"49"
834,"33"
835,"43"
836,"41"
837,"41"
838,"39"
839,"25"
840,"29"
841,"47"
842,"38"
843,"19"
844,"30"
845,"32"
846,"29"
847,"25"
848,"21"
849,"19"
850,"26"
851,"21"
852,"26"
853,"27"
854,"25"
855,"27"
856,"21"
857,"29"
858,"23"
859,"37"
860,"31"
861,"34"
862,"27"
863,"31"
864,"42"
865,"34"
866,"45"
867,"45"
868,"54"
869,"51"
870,"61"
871,"60"
872,"60"
873,"54"
874,"62"
875,"62"
876,"61"
877,"74"
878,"60"
879,"71"
880,"64"
881,"79"
882,"84"
883,"79"
884,"61"
885,"67"
886,"75"
887,"67"
888,"60"
889,"62"
890,"52"
891,"47"
892,"56"
893,"47"
894,"46"
895,"38"
896,"53"
897,"55"
898,"38"
899,"39"
900,"38"
901,"46"
902,"51"
903,"45"
904,"47"
905,"45"
906,"44"
907,"45"
908,"44"
909,"36"
910,"42"
911,"50"
912,"50"
913,"42"
914,"52"
915,"58"
916,"65"
917,"53"
918,"45"
919,"57"
920,"45"
921,"51"
922,"68"
923,"72"
924,"85"
925,"69"
926,"67"
927,"76"
928,"94"
929,"91"
930,"88"
931,"88"
932,"101"
933,"100"
934,"98"
935,"102"
936,"137"
937,"116"
938,"105"
939,"108"
940,"141"
941,"139"
942,"152"
943,"147"
944,"159"
945,"169"
946,"156"
947,"149"
948,"155"
949,"155"
950,"154"
951,"190"
952,"179"
953,"183"
954,"196"
955,"188"
956,"151"
957,"196"
958,"180"
959,"196"
960,"178"
961,"182"
962,"157"
963,"163"
964,"166"
965,"171"
966,"137"
967,"119"
968,"122"
969,"124"
970,"109"
971,"129"
972,"129"
973,"120"
974,"133"
975,"109"
976,"110"
977,"113"
978,"108"
979,"109"
980,"105"
981,"109"
982,"98"
983,"84"
984,"92"
985,"98"
986,"94"
987,"104"
988,"95"
989,"114"
990,"80"
991,"102"
992,"94"
993,"110"
994,"121"
995,"124"
996,"105"
997,"125"
998,"126"
999,"146"
1000,"121"
1001,"174"
1002,"180"
1003,"169"
1004,"180"
1005,"202"
1006,"211"
1007,"219"
1008,"209"
1009,"233"
1010,"198"
1011,"230"
1012,"172"
1013,"190"
1014,"185"
1015,"160"
1016,"164"
1017,"142"
1018,"148"
1019,"139"
1020,"137"
1021,"120"
1022,"114"
1023,"93"
1024,"103"
1025,"99"
1026,"108"
1027,"86"
1028,"113"
1029,"107"
1030,"110"
1031,"111"
1032,"101"
1033,"114"
1034,"117"
1035,"117"
1036,"118"
1037,"114"
1038,"128"
1039,"133"
1040,"140"
1041,"137"
1042,"110"
1043,"131"
1044,"143"
1045,"151"
1046,"132"
1047,"149"
1048,"143"
1049,"159"
1050,"164"
1051,"162"
1052,"163"
1053,"174"
1054,"159"
1055,"165"
1056,"178"
1057,"195"
1058,"188"
1059,"170"
1060,"160"
1061,"153"
1062,"191"
1063,"182"
1064,"198"
1065,"198"
1066,"201"
1067,"180"
1068,"197"
1069,"199"
1070,"185"
1071,"187"
1072,"190"
1073,"207"
1074,"199"
1075,"195"
1076,"176"
1077,"180"
1078,"179"
1079,"177"
1080,"167"
1081,"199"
1082,"201"
1083,"183"
1084,"169"
1085,"167"
1086,"165"
1087,"174"
1088,"174"
1089,"161"
1090,"158"
1091,"177"
1092,"190"
1093,"180"
1094,"179"
1095,"163"
1096,"153"
1097,"168"
1098,"159"
1099,"161"
1100,"175"
1101,"164"
1102,"159"
1103,"177"
1104,"195"
1105,"188"
1106,"150"
1107,"162"
1108,"168"
1109,"181"
1110,"165"
1111,"174"
1112,"192"
1113,"165"
1114,"167"
1115,"175"
1116,"154"
1117,"184"
1118,"171"
1119,"176"
1120,"176"
1121,"155"
1122,"177"
1123,"171"
1124,"160"
1125,"197"
1126,"200"
1127,"184"
1128,"188"
1129,"226"
1130,"200"
1131,"223"
1132,"217"
1133,"216"
1134,"247"
