Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130201-KransvleiCH003-300sec-6"
Duration Time,300
Ambient Temperature,"103.4"
Detector Temperature,"-38.5"
Valid Accumulated Counts,"511539"
Raw Accumulated Counts,"569672"
Valid Count Last Packet,"1647"
Raw Count Last Packet,"1816"
Live Time,282.278839
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,780
Channel#,Intensity
0,"0"
1,"0"
2,"0"
3,"0"
4,"1"
5,"0"
6,"0"
7,"0"
8,"0"
9,"2"
10,"0"
11,"1"
12,"1"
13,"0"
14,"0"
15,"0"
16,"0"
17,"1"
18,"0"
19,"0"
20,"0"
21,"1"
22,"4"
23,"7"
24,"10"
25,"11"
26,"31"
27,"22"
28,"40"
29,"51"
30,"61"
31,"85"
32,"90"
33,"86"
34,"98"
35,"119"
36,"122"
37,"121"
38,"127"
39,"120"
40,"137"
41,"137"
42,"120"
43,"134"
44,"136"
45,"144"
46,"157"
47,"137"
48,"140"
49,"135"
50,"106"
51,"150"
52,"141"
53,"138"
54,"140"
55,"150"
56,"172"
57,"188"
58,"185"
59,"160"
60,"170"
61,"162"
62,"180"
63,"179"
64,"158"
65,"153"
66,"181"
67,"146"
68,"193"
69,"156"
70,"154"
71,"174"
72,"164"
73,"194"
74,"147"
75,"144"
76,"142"
77,"148"
78,"150"
79,"166"
80,"128"
81,"124"
82,"137"
83,"140"
84,"147"
85,"115"
86,"130"
87,"157"
88,"146"
89,"130"
90,"124"
91,"136"
92,"149"
93,"137"
94,"144"
95,"125"
96,"126"
97,"100"
98,"124"
99,"142"
100,"99"
101,"113"
102,"106"
103,"92"
104,"124"
105,"107"
106,"105"
107,"98"
108,"116"
109,"102"
110,"85"
111,"100"
112,"86"
113,"99"
114,"98"
115,"104"
116,"108"
117,"110"
118,"95"
119,"97"
120,"97"
121,"111"
122,"93"
123,"92"
124,"90"
125,"89"
126,"108"
127,"101"
128,"98"
129,"103"
130,"107"
131,"92"
132,"104"
133,"82"
134,"87"
135,"95"
136,"91"
137,"94"
138,"85"
139,"83"
140,"90"
141,"100"
142,"77"
143,"104"
144,"104"
145,"89"
146,"98"
147,"78"
148,"89"
149,"103"
150,"82"
151,"95"
152,"79"
153,"73"
154,"70"
155,"79"
156,"84"
157,"94"
158,"89"
159,"118"
160,"122"
161,"139"
162,"157"
163,"183"
164,"195"
165,"237"
166,"206"
167,"200"
168,"198"
169,"169"
170,"146"
171,"138"
172,"144"
173,"98"
174,"105"
175,"81"
176,"99"
177,"101"
178,"100"
179,"107"
180,"104"
181,"102"
182,"140"
183,"101"
184,"112"
185,"97"
186,"104"
187,"106"
188,"78"
189,"76"
190,"77"
191,"73"
192,"81"
193,"63"
194,"71"
195,"59"
196,"60"
197,"67"
198,"83"
199,"79"
200,"67"
201,"69"
202,"91"
203,"113"
204,"121"
205,"124"
206,"133"
207,"147"
208,"152"
209,"155"
210,"140"
211,"110"
212,"93"
213,"78"
214,"70"
215,"73"
216,"76"
217,"89"
218,"71"
219,"70"
220,"97"
221,"118"
222,"139"
223,"124"
224,"120"
