Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130201-KransvleiCH001-300sec-4"
Duration Time,300
Ambient Temperature,"97.2"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"655097"
Raw Accumulated Counts,"732391"
Valid Count Last Packet,"2241"
Raw Count Last Packet,"2507"
Live Time,277.315033
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,778
Channel#,Intensity
0,"0"
1,"0"
2,"2"
3,"0"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"2"
19,"2"
20,"3"
21,"0"
22,"4"
23,"6"
24,"5"
25,"18"
26,"18"
27,"26"
28,"35"
29,"48"
30,"59"
31,"75"
32,"75"
33,"111"
34,"114"
35,"114"
36,"108"
37,"117"
38,"137"
39,"107"
40,"119"
41,"96"
42,"132"
43,"114"
44,"127"
45,"122"
46,"115"
47,"117"
48,"123"
49,"131"
50,"115"
51,"134"
52,"141"
53,"150"
54,"137"
55,"127"
56,"154"
57,"161"
58,"140"
59,"185"
60,"145"
61,"156"
62,"183"
63,"156"
64,"164"
65,"146"
66,"171"
67,"158"
68,"172"
69,"153"
70,"166"
71,"160"
72,"157"
73,"155"
74,"159"
75,"160"
76,"134"
77,"146"
78,"144"
79,"119"
80,"138"
81,"130"
82,"123"
83,"135"
84,"158"
85,"149"
86,"139"
87,"152"
88,"139"
89,"131"
90,"133"
91,"126"
92,"117"
93,"131"
94,"116"
95,"131"
96,"122"
97,"106"
98,"111"
99,"114"
100,"107"
101,"106"
102,"109"
103,"108"
104,"105"
105,"103"
106,"74"
107,"111"
108,"81"
109,"101"
110,"90"
111,"109"
112,"111"
113,"83"
114,"96"
115,"105"
116,"83"
117,"87"
118,"75"
119,"110"
120,"92"
121,"93"
122,"71"
123,"96"
124,"89"
125,"92"
126,"76"
127,"79"
128,"97"
129,"76"
130,"99"
131,"82"
132,"80"
133,"105"
134,"95"
135,"72"
136,"83"
137,"92"
138,"86"
139,"87"
140,"81"
141,"97"
142,"79"
143,"74"
144,"95"
145,"83"
146,"89"
147,"88"
148,"72"
149,"78"
150,"82"
151,"91"
152,"69"
153,"73"
154,"83"
155,"72"
156,"68"
157,"82"
158,"78"
159,"94"
160,"80"
161,"98"
162,"93"
163,"108"
164,"116"
165,"130"
166,"107"
167,"122"
168,"93"
169,"101"
170,"102"
171,"75"
172,"80"
173,"86"
174,"62"
175,"75"
176,"72"
177,"56"
178,"63"
179,"58"
180,"68"
181,"88"
182,"74"
183,"71"
184,"66"
185,"80"
186,"63"
187,"64"
188,"66"
189,"70"
190,"56"
191,"62"
192,"58"
193,"60"
194,"56"
195,"82"
196,"71"
197,"81"
198,"67"
199,"83"
200,"86"
201,"79"
202,"88"
203,"82"
204,"64"
205,"52"
206,"51"
207,"49"
208,"58"
209,"41"
210,"51"
211,"40"
212,"51"
213,"41"
214,"55"
215,"59"
216,"49"
217,"57"
218,"59"
219,"62"
220,"85"
221,"90"
222,"98"
223,"100"
224,"126"
225,"127"
226,"148"
227,"138"
228,"160"
229,"165"
230,"193"
231,"184"
232,"188"
233,"187"
234,"181"
235,"160"
236,"143"
237,"118"
238,"98"
239,"74"
240,"74"
241,"73"
242,"60"
243,"68"
244,"51"
245,"62"
246,"56"
247,"61"
248,"61"
249,"50"
250,"58"
251,"55"
252,"63"
253,"46"
254,"44"
255,"52"
256,"45"
257,"37"
258,"39"
259,"60"
260,"44"
261,"61"
262,"52"
263,"60"
264,"69"
265,"64"
266,"76"
267,"86"
268,"87"
269,"100"
270,"95"
271,"108"
272,"98"
273,"72"
274,"73"
275,"71"
276,"79"
277,"65"
278,"61"
279,"46"
280,"70"
281,"55"
282,"48"
283,"52"
284,"48"
285,"56"
286,"58"
287,"74"
288,"75"
289,"89"
290,"101"
291,"129"
292,"144"
293,"142"
294,"157"
295,"157"
296,"175"
297,"170"
298,"180"
299,"173"
300,"167"
301,"127"
302,"125"
303,"140"
304,"143"
305,"229"
306,"332"
307,"493"
308,"852"
309,"1417"
310,"2389"
311,"3852"
312,"6058"
313,"9085"
314,"12910"
315,"17509"
316,"21950"
317,"27301"
318,"31079"
319,"33973"
320,"35178"
321,"34020"
322,"31369"
323,"27667"
324,"23465"
325,"18508"
326,"14318"
327,"10435"
328,"7376"
329,"5078"
330,"3357"
331,"2308"
332,"1534"
333,"1090"
334,"881"
335,"659"
336,"590"
337,"551"
338,"551"
339,"557"
340,"593"
341,"664"
342,"840"
343,"1011"
344,"1394"
345,"1785"
346,"2415"
347,"3052"
348,"3737"
349,"4565"
350,"5233"
351,"5895"
352,"6357"
353,"6337"
354,"5995"
355,"5634"
356,"4784"
357,"4038"
358,"3324"
359,"2524"
360,"1771"
361,"1268"
362,"924"
363,"597"
364,"414"
365,"284"
366,"179"
367,"148"
368,"115"
369,"96"
370,"93"
371,"107"
372,"89"
373,"102"
374,"102"
375,"96"
376,"87"
377,"86"
378,"83"
379,"93"
380,"82"
381,"62"
382,"69"
383,"70"
384,"64"
385,"53"
386,"57"
387,"50"
388,"61"
389,"48"
390,"55"
391,"39"
392,"33"
393,"36"
394,"32"
395,"26"
396,"26"
397,"14"
398,"25"
399,"22"
400,"19"
401,"13"
402,"15"
403,"11"
404,"25"
405,"16"
406,"19"
407,"20"
408,"13"
409,"13"
410,"12"
411,"18"
412,"16"
413,"20"
414,"16"
415,"13"
416,"21"
417,"28"
418,"29"
419,"25"
420,"17"
421,"29"
422,"10"
423,"22"
424,"16"
425,"25"
426,"20"
427,"19"
428,"31"
429,"29"
430,"26"
431,"18"
432,"26"
433,"26"
434,"26"
435,"19"
436,"14"
437,"15"
438,"19"
439,"5"
440,"16"
441,"11"
442,"9"
443,"10"
444,"5"
445,"5"
446,"7"
447,"13"
448,"4"
449,"8"
450,"10"
451,"10"
452,"6"
453,"13"
454,"4"
455,"6"
456,"8"
457,"7"
458,"13"
459,"7"
460,"7"
461,"5"
462,"12"
463,"8"
464,"9"
465,"7"
466,"7"
467,"7"
468,"9"
469,"7"
470,"7"
471,"9"
472,"11"
473,"10"
474,"8"
475,"17"
476,"7"
477,"19"
478,"14"
479,"13"
480,"19"
481,"16"
482,"10"
483,"18"
484,"22"
485,"13"
486,"28"
487,"16"
488,"16"
489,"10"
490,"16"
491,"13"
492,"11"
493,"8"
494,"14"
495,"5"
496,"10"
497,"14"
498,"9"
499,"8"
500,"10"
501,"7"
502,"6"
503,"13"
504,"10"
505,"8"
506,"6"
507,"9"
508,"6"
509,"2"
510,"5"
511,"8"
512,"7"
513,"8"
514,"8"
515,"8"
516,"9"
517,"6"
518,"16"
519,"10"
520,"24"
521,"23"
522,"21"
523,"25"
524,"35"
525,"36"
526,"38"
527,"38"
528,"32"
529,"34"
530,"29"
531,"20"
532,"22"
533,"22"
534,"10"
535,"9"
536,"5"
537,"12"
538,"6"
539,"7"
540,"6"
541,"7"
542,"5"
543,"4"
544,"9"
545,"2"
546,"7"
547,"3"
548,"4"
549,"3"
550,"9"
551,"6"
552,"9"
553,"12"
554,"5"
555,"3"
556,"14"
557,"8"
558,"7"
559,"4"
560,"9"
561,"6"
562,"14"
563,"9"
564,"14"
565,"8"
566,"2"
567,"5"
568,"6"
569,"12"
570,"9"
571,"5"
572,"11"
573,"3"
574,"6"
575,"3"
576,"8"
577,"10"
578,"4"
579,"8"
580,"7"
581,"7"
582,"12"
583,"10"
584,"7"
585,"17"
586,"9"
587,"16"
588,"12"
589,"10"
590,"9"
591,"8"
592,"5"
593,"8"
594,"12"
595,"7"
596,"11"
597,"6"
598,"5"
599,"9"
600,"7"
601,"8"
602,"3"
603,"9"
604,"6"
605,"4"
606,"3"
607,"9"
608,"11"
609,"5"
610,"8"
611,"6"
612,"6"
613,"4"
614,"2"
615,"4"
616,"5"
617,"11"
618,"7"
619,"9"
620,"5"
621,"7"
622,"10"
623,"5"
624,"5"
625,"9"
626,"5"
627,"10"
628,"13"
629,"19"
630,"18"
631,"14"
632,"28"
633,"21"
634,"19"
635,"41"
636,"31"
637,"39"
638,"47"
639,"35"
640,"49"
641,"65"
642,"46"
643,"36"
644,"30"
645,"40"
646,"29"
647,"30"
648,"17"
649,"25"
650,"14"
651,"8"
652,"19"
653,"25"
654,"13"
655,"7"
656,"7"
657,"8"
658,"13"
659,"24"
660,"18"
661,"18"
662,"26"
663,"43"
664,"31"
665,"50"
666,"52"
667,"65"
668,"50"
669,"63"
670,"60"
671,"71"
672,"72"
673,"63"
674,"52"
675,"41"
676,"40"
677,"26"
678,"18"
679,"23"
680,"28"
681,"13"
682,"11"
683,"14"
684,"5"
685,"8"
686,"13"
687,"8"
688,"4"
689,"15"
690,"5"
691,"10"
692,"11"
693,"3"
694,"8"
695,"9"
696,"11"
697,"7"
698,"10"
699,"12"
700,"20"
701,"16"
702,"26"
703,"20"
704,"23"
705,"24"
706,"37"
707,"30"
708,"32"
709,"19"
710,"30"
711,"32"
712,"22"
713,"23"
714,"11"
715,"13"
716,"12"
717,"9"
718,"6"
719,"8"
720,"5"
721,"8"
722,"2"
723,"5"
724,"7"
725,"9"
726,"8"
727,"7"
728,"5"
729,"4"
730,"7"
731,"7"
732,"9"
733,"9"
734,"7"
735,"7"
736,"12"
737,"9"
738,"17"
739,"12"
740,"11"
741,"17"
742,"14"
743,"11"
744,"21"
745,"21"
746,"19"
747,"23"
748,"23"
749,"26"
750,"20"
751,"23"
752,"28"
753,"11"
754,"21"
755,"20"
756,"9"
757,"9"
758,"8"
759,"6"
760,"7"
761,"14"
762,"11"
763,"12"
764,"8"
765,"11"
766,"4"
767,"9"
768,"9"
769,"6"
770,"7"
771,"10"
772,"12"
773,"22"
774,"11"
775,"19"
776,"36"
777,"41"
778,"44"
779,"57"
780,"80"
781,"94"
782,"108"
783,"133"
784,"113"
785,"153"
786,"175"
787,"153"
788,"137"
789,"156"
790,"164"
791,"122"
792,"118"
793,"101"
794,"79"
795,"75"
796,"73"
797,"51"
798,"39"
799,"34"
800,"25"
801,"8"
802,"18"
803,"9"
804,"14"
805,"11"
806,"8"
807,"17"
808,"14"
809,"20"
810,"10"
811,"10"
812,"7"
813,"10"
814,"13"
815,"18"
816,"18"
817,"14"
818,"11"
819,"9"
820,"14"
821,"17"
822,"12"
823,"19"
824,"18"
825,"15"
826,"16"
827,"17"
828,"19"
829,"21"
830,"19"
831,"22"
832,"16"
833,"18"
834,"12"
835,"13"
836,"9"
837,"21"
838,"13"
839,"19"
840,"12"
841,"13"
842,"16"
843,"14"
844,"16"
845,"12"
846,"13"
847,"12"
848,"12"
849,"19"
850,"14"
851,"17"
852,"13"
853,"10"
854,"14"
855,"18"
856,"20"
857,"14"
858,"12"
859,"22"
860,"21"
861,"22"
862,"21"
863,"20"
864,"14"
865,"18"
866,"17"
867,"30"
868,"11"
869,"22"
870,"19"
871,"20"
872,"26"
873,"26"
874,"22"
875,"26"
876,"27"
877,"34"
878,"36"
879,"40"
880,"38"
881,"35"
882,"46"
883,"45"
884,"42"
885,"41"
886,"37"
887,"33"
888,"39"
889,"33"
890,"30"
891,"22"
892,"34"
893,"25"
894,"30"
895,"27"
896,"22"
897,"31"
