Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130201-KransvleiCH002-300sec-4"
Duration Time,300
Ambient Temperature,"98.8"
Detector Temperature,"-40.5"
Valid Accumulated Counts,"613096"
Raw Accumulated Counts,"683871"
Valid Count Last Packet,"2070"
Raw Count Last Packet,"2328"
Live Time,278.782684
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,778
Channel#,Intensity
0,"0"
1,"1"
2,"0"
3,"2"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"2"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"1"
20,"1"
21,"2"
22,"5"
23,"2"
24,"9"
25,"7"
26,"13"
27,"20"
28,"33"
29,"52"
30,"45"
31,"62"
32,"80"
33,"106"
34,"92"
35,"79"
36,"114"
37,"119"
38,"113"
39,"108"
40,"107"
41,"126"
42,"114"
43,"126"
44,"132"
45,"106"
46,"126"
47,"128"
48,"127"
49,"110"
50,"132"
51,"137"
52,"141"
53,"137"
54,"159"
55,"149"
56,"144"
57,"133"
58,"157"
59,"166"
60,"163"
61,"169"
62,"183"
63,"163"
64,"154"
65,"151"
66,"148"
67,"157"
68,"162"
69,"156"
70,"157"
71,"157"
72,"138"
73,"144"
74,"149"
75,"140"
76,"150"
77,"148"
78,"122"
79,"149"
80,"115"
81,"150"
82,"136"
83,"108"
84,"132"
85,"124"
86,"125"
87,"119"
88,"132"
89,"113"
90,"134"
91,"109"
92,"127"
93,"105"
94,"126"
95,"103"
96,"115"
97,"116"
98,"124"
99,"97"
100,"115"
101,"109"
102,"95"
103,"96"
104,"105"
105,"105"
106,"99"
107,"116"
108,"106"
109,"94"
110,"101"
111,"80"
112,"88"
113,"82"
114,"98"
115,"91"
116,"95"
117,"82"
118,"111"
119,"93"
120,"82"
121,"88"
122,"85"
123,"81"
124,"84"
125,"82"
126,"92"
127,"84"
128,"92"
129,"99"
130,"80"
131,"77"
132,"94"
133,"56"
134,"101"
135,"81"
136,"72"
137,"67"
138,"75"
139,"80"
140,"79"
141,"64"
142,"72"
143,"79"
144,"67"
145,"89"
146,"82"
147,"79"
148,"82"
149,"73"
150,"67"
151,"74"
152,"88"
153,"79"
154,"99"
155,"71"
156,"72"
157,"87"
158,"89"
159,"71"
160,"76"
161,"73"
162,"96"
163,"95"
164,"104"
165,"100"
166,"87"
167,"98"
168,"71"
169,"73"
170,"89"
171,"66"
172,"69"
173,"66"
174,"53"
175,"51"
176,"62"
177,"70"
178,"64"
179,"56"
180,"70"
181,"70"
182,"67"
183,"75"
184,"69"
185,"78"
186,"67"
187,"64"
188,"71"
189,"62"
190,"70"
191,"52"
192,"63"
193,"67"
194,"44"
195,"63"
196,"54"
197,"74"
198,"70"
199,"74"
200,"66"
201,"60"
202,"71"
203,"46"
204,"60"
205,"51"
206,"49"
207,"44"
208,"55"
209,"39"
210,"38"
211,"41"
212,"37"
213,"54"
214,"57"
215,"52"
216,"59"
217,"55"
218,"51"
219,"53"
220,"70"
221,"81"
222,"91"
223,"102"
224,"118"
225,"108"
226,"127"
227,"149"
228,"161"
229,"161"
230,"187"
231,"178"
232,"158"
233,"162"
234,"146"
235,"130"
236,"112"
237,"124"
238,"87"
239,"79"
240,"72"
241,"72"
242,"63"
243,"56"
244,"52"
245,"64"
246,"58"
247,"58"
248,"55"
249,"60"
250,"42"
251,"49"
252,"41"
253,"50"
254,"54"
255,"46"
256,"49"
257,"49"
258,"55"
259,"54"
260,"57"
261,"47"
262,"59"
263,"53"
264,"68"
265,"66"
266,"69"
267,"89"
268,"71"
269,"68"
270,"77"
271,"73"
272,"65"
273,"66"
274,"74"
275,"73"
276,"69"
277,"62"
278,"61"
279,"54"
280,"53"
281,"48"
282,"42"
283,"47"
284,"57"
285,"42"
286,"58"
287,"43"
288,"62"
289,"78"
290,"88"
291,"119"
292,"122"
293,"123"
294,"109"
295,"154"
296,"143"
297,"148"
298,"148"
299,"121"
300,"122"
301,"117"
302,"115"
303,"154"
304,"154"
305,"226"
306,"327"
307,"490"
308,"784"
309,"1244"
310,"2286"
311,"3585"
312,"5802"
313,"8489"
314,"11981"
315,"16391"
316,"20971"
317,"25274"
318,"28984"
