Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130201-KransvleiCH002-300sec-7"
Duration Time,300
Ambient Temperature,"100.2"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"621877"
Raw Accumulated Counts,"691965"
Valid Count Last Packet,"2122"
Raw Count Last Packet,"2371"
Live Time,278.510651
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,771
Channel#,Intensity
0,"0"
1,"0"
2,"1"
3,"1"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"1"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"1"
18,"2"
19,"0"
20,"1"
21,"4"
22,"6"
23,"5"
24,"8"
25,"11"
26,"10"
27,"28"
28,"32"
29,"49"
30,"61"
31,"54"
32,"77"
33,"81"
34,"98"
35,"107"
36,"106"
37,"115"
38,"112"
39,"99"
40,"115"
41,"104"
42,"98"
43,"108"
44,"112"
45,"107"
46,"129"
47,"109"
48,"113"
49,"111"
50,"131"
51,"115"
52,"136"
53,"142"
54,"140"
55,"141"
56,"116"
57,"158"
58,"160"
59,"180"
60,"159"
61,"158"
62,"153"
63,"163"
64,"163"
65,"166"
66,"154"
67,"159"
68,"147"
69,"148"
70,"169"
71,"161"
72,"140"
73,"147"
74,"149"
75,"133"
76,"142"
77,"159"
78,"146"
79,"127"
80,"136"
81,"143"
82,"123"
83,"129"
84,"149"
85,"130"
86,"120"
87,"144"
88,"117"
89,"117"
90,"116"
91,"118"
92,"103"
93,"111"
94,"120"
95,"111"
96,"89"
97,"117"
98,"104"
99,"101"
100,"89"
101,"102"
102,"103"
103,"89"
104,"104"
105,"104"
106,"93"
107,"100"
108,"100"
109,"77"
110,"98"
111,"92"
112,"91"
113,"83"
114,"93"
115,"99"
116,"95"
117,"87"
118,"95"
119,"91"
120,"97"
121,"95"
122,"96"
123,"96"
124,"72"
125,"92"
126,"92"
127,"92"
128,"69"
129,"79"
130,"100"
131,"85"
132,"88"
133,"79"
134,"81"
135,"71"
136,"76"
137,"87"
138,"87"
139,"81"
140,"62"
141,"74"
142,"81"
143,"80"
144,"80"
145,"81"
146,"80"
147,"82"
148,"78"
149,"79"
150,"91"
151,"86"
152,"75"
153,"79"
154,"61"
155,"82"
156,"66"
157,"64"
158,"61"
159,"77"
160,"87"
161,"94"
162,"102"
163,"103"
164,"116"
165,"101"
166,"95"
167,"115"
168,"113"
169,"94"
170,"91"
171,"73"
172,"69"
173,"57"
174,"63"
175,"67"
176,"71"
177,"72"
178,"72"
179,"65"
180,"70"
181,"90"
182,"82"
183,"70"
184,"69"
185,"89"
186,"62"
187,"68"
188,"62"
189,"67"
190,"68"
191,"51"
192,"60"
193,"63"
194,"54"
195,"59"
196,"59"
197,"76"
198,"68"
199,"63"
200,"70"
201,"64"
202,"50"
203,"77"
204,"68"
205,"54"
206,"65"
207,"52"
208,"42"
209,"51"
210,"44"
211,"34"
212,"47"
213,"45"
214,"44"
215,"50"
216,"43"
217,"55"
218,"58"
219,"75"
220,"76"
221,"84"
222,"86"
223,"105"
224,"116"
225,"114"
226,"121"
227,"146"
228,"147"
229,"157"
230,"193"
231,"205"
232,"188"
233,"163"
234,"169"
235,"154"
236,"138"
237,"106"
238,"103"
239,"81"
240,"77"
241,"55"
242,"79"
243,"66"
244,"58"
245,"66"
246,"67"
247,"65"
248,"63"
249,"61"
250,"50"
251,"48"
252,"41"
253,"47"
254,"47"
255,"61"
256,"54"
257,"32"
258,"52"
259,"39"
260,"54"
261,"63"
262,"63"
263,"74"
264,"63"
265,"73"
266,"76"
267,"75"
268,"76"
269,"78"
270,"98"
271,"84"
272,"72"
273,"74"
274,"88"
275,"62"
276,"58"
277,"54"
278,"55"
279,"50"
280,"58"
281,"42"
282,"46"
283,"58"
284,"46"
285,"46"
286,"57"
287,"66"
288,"58"
289,"75"
290,"86"
291,"105"
292,"127"
293,"149"
294,"143"
295,"127"
296,"142"
297,"155"
298,"129"
299,"150"
300,"109"
301,"115"
302,"121"
303,"157"
304,"158"
305,"211"
306,"287"
307,"481"
308,"772"
309,"1311"
310,"2274"
311,"3801"
312,"5624"
313,"8676"
314,"12373"
315,"16646"
316,"21479"
317,"26019"
318,"30001"
319,"32526"
320,"33866"
321,"32800"
322,"30457"
323,"26841"
324,"22308"
325,"17842"
326,"13798"
327,"10082"
328,"7041"
329,"4840"
330,"3244"
331,"2235"
332,"1557"
333,"1091"
334,"832"
335,"621"
336,"516"
337,"512"
338,"482"
339,"525"
340,"570"
341,"643"
342,"770"
343,"971"
344,"1294"
345,"1672"
346,"2263"
347,"2960"
348,"3591"
349,"4333"
350,"4956"
351,"5632"
352,"5899"
353,"5929"
354,"5753"
355,"5394"
356,"4661"
357,"3864"
358,"3067"
359,"2414"
360,"1689"
361,"1231"
362,"785"
363,"567"
364,"378"
365,"254"
366,"179"
367,"142"
368,"134"
369,"106"
370,"100"
371,"109"
372,"93"
373,"89"
374,"94"
375,"96"
376,"79"
377,"88"
378,"71"
379,"72"
380,"64"
381,"56"
382,"54"
383,"49"
384,"63"
385,"52"
386,"63"
387,"39"
388,"53"
389,"52"
390,"45"
391,"45"
392,"36"
393,"38"
394,"22"
395,"24"
396,"22"
397,"18"
398,"14"
399,"11"
400,"15"
401,"20"
402,"26"
403,"13"
404,"16"
405,"12"
406,"24"
407,"15"
408,"16"
409,"14"
410,"18"
411,"16"
412,"10"
413,"21"
414,"23"
415,"20"
416,"10"
417,"18"
418,"16"
419,"20"
420,"21"
421,"23"
422,"20"
423,"11"
424,"13"
425,"25"
426,"18"
427,"25"
428,"20"
429,"30"
430,"30"
431,"19"
432,"31"
433,"23"
434,"16"
435,"15"
436,"19"
437,"14"
438,"20"
439,"6"
440,"5"
441,"6"
442,"7"
443,"2"
444,"8"
445,"10"
446,"10"
447,"10"
448,"9"
449,"5"
450,"4"
451,"8"
452,"8"
453,"5"
454,"7"
455,"4"
456,"8"
457,"11"
458,"7"
459,"6"
460,"8"
461,"5"
462,"4"
463,"6"
464,"9"
465,"4"
466,"3"
467,"4"
468,"9"
469,"7"
470,"4"
471,"6"
472,"6"
473,"11"
474,"7"
475,"11"
