Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130201-brickn679-300sec-8"
Duration Time,300
Ambient Temperature,"103.7"
Detector Temperature,"-38.5"
Valid Accumulated Counts,"391475"
Raw Accumulated Counts,"445067"
Valid Count Last Packet,"1307"
Raw Count Last Packet,"1509"
Live Time,286.205902
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,779
Channel#,Intensity
0,"1"
1,"0"
2,"1"
3,"1"
4,"0"
5,"0"
6,"1"
7,"0"
8,"0"
9,"0"
10,"1"
11,"1"
12,"0"
13,"0"
14,"0"
15,"0"
16,"2"
17,"0"
18,"1"
19,"0"
20,"3"
21,"4"
22,"3"
23,"5"
24,"10"
25,"24"
26,"33"
27,"35"
28,"47"
29,"74"
30,"101"
31,"92"
32,"93"
33,"127"
34,"136"
35,"154"
36,"172"
37,"134"
38,"169"
39,"153"
40,"181"
41,"171"
42,"171"
43,"171"
44,"178"
45,"155"
46,"184"
47,"184"
48,"172"
49,"137"
50,"173"
51,"188"
52,"194"
53,"193"
54,"206"
55,"210"
56,"185"
57,"203"
58,"194"
59,"212"
60,"217"
61,"204"
62,"196"
63,"213"
64,"188"
65,"223"
66,"195"
67,"218"
68,"202"
69,"193"
70,"185"
71,"210"
72,"192"
73,"209"
74,"215"
75,"186"
76,"189"
77,"190"
78,"168"
79,"183"
80,"204"
81,"179"
82,"166"
83,"162"
84,"196"
85,"168"
86,"165"
87,"162"
88,"160"
89,"162"
90,"185"
91,"169"
92,"175"
93,"154"
94,"155"
95,"175"
96,"173"
97,"153"
98,"147"
99,"127"
100,"140"
101,"141"
102,"116"
103,"175"
104,"162"
105,"155"
106,"147"
107,"129"
108,"145"
109,"159"
110,"124"
111,"126"
112,"137"
113,"139"
114,"132"
115,"138"
116,"142"
117,"138"
118,"132"
119,"148"
120,"140"
121,"134"
122,"123"
123,"107"
124,"137"
125,"117"
126,"121"
127,"138"
128,"141"
129,"108"
130,"130"
131,"107"
132,"115"
133,"96"
134,"146"
135,"115"
136,"106"
137,"105"
138,"121"
139,"116"
140,"121"
141,"109"
142,"108"
143,"116"
144,"103"
145,"113"
146,"111"
147,"124"
148,"91"
149,"114"
150,"84"
151,"114"
152,"106"
153,"110"
154,"92"
155,"111"
156,"103"
157,"101"
158,"114"
159,"97"
160,"114"
161,"116"
162,"130"
163,"139"
164,"137"
165,"139"
166,"155"
167,"145"
168,"125"
169,"145"
170,"131"
171,"102"
172,"84"
173,"77"
174,"89"
175,"78"
176,"99"
177,"94"
178,"74"
179,"89"
180,"87"
181,"83"
182,"98"
183,"92"
184,"86"
185,"90"
186,"87"
187,"71"
188,"67"
189,"60"
190,"71"
191,"85"
192,"62"
193,"57"
194,"61"
195,"51"
196,"46"
197,"74"
198,"49"
199,"56"
200,"71"
201,"62"
202,"55"
203,"59"
204,"58"
205,"59"
206,"50"
207,"55"
208,"48"
209,"30"
210,"45"
211,"45"
212,"50"
213,"43"
214,"36"
215,"45"
216,"40"
217,"50"
218,"53"
219,"71"
220,"78"
221,"96"
222,"83"
223,"109"
224,"103"
225,"138"
226,"133"
227,"111"
228,"119"
229,"111"
230,"91"
231,"97"
232,"96"
233,"70"
234,"86"
235,"68"
236,"56"
237,"53"
238,"41"
