Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130306-KKH3.06-300sec-1"
Duration Time,300
Ambient Temperature,"99.2"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"622016"
Raw Accumulated Counts,"692747"
Valid Count Last Packet,"2097"
Raw Count Last Packet,"2328"
Live Time,278.482788
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,514
Channel#,Intensity
0,"3"
1,"0"
2,"0"
3,"0"
4,"0"
5,"1"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"1"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"2"
20,"1"
21,"0"
22,"0"
23,"5"
24,"7"
25,"11"
26,"14"
27,"25"
28,"41"
29,"42"
30,"52"
31,"60"
32,"81"
33,"89"
34,"86"
35,"91"
36,"115"
37,"97"
38,"98"
39,"93"
40,"106"
41,"94"
42,"103"
43,"128"
44,"130"
45,"115"
46,"107"
47,"130"
48,"136"
49,"104"
50,"127"
51,"122"
52,"114"
53,"120"
54,"145"
55,"118"
56,"131"
57,"154"
58,"153"
59,"164"
60,"137"
61,"154"
62,"169"
63,"150"
64,"163"
65,"145"
66,"151"
67,"167"
68,"162"
69,"146"
70,"146"
71,"166"
72,"139"
73,"122"
74,"150"
75,"145"
76,"139"
77,"142"
78,"153"
79,"131"
80,"145"
81,"129"
82,"131"
83,"131"
84,"144"
85,"135"
86,"133"
87,"130"
88,"161"
89,"143"
90,"135"
91,"119"
92,"117"
93,"114"
94,"126"
95,"130"
96,"91"
97,"105"
98,"93"
99,"109"
100,"109"
101,"95"
102,"100"
103,"112"
104,"92"
105,"100"
106,"84"
107,"107"
108,"110"
109,"97"
110,"85"
111,"92"
112,"79"
113,"101"
114,"98"
115,"86"
116,"86"
117,"96"
118,"84"
119,"80"
120,"80"
121,"88"
122,"81"
123,"95"
124,"92"
125,"96"
126,"84"
127,"71"
128,"88"
129,"95"
130,"81"
131,"67"
132,"70"
133,"81"
134,"90"
135,"83"
136,"64"
137,"84"
138,"75"
139,"77"
140,"77"
141,"81"
142,"75"
143,"88"
144,"80"
145,"72"
146,"74"
147,"85"
148,"74"
149,"78"
150,"71"
151,"76"
152,"89"
153,"78"
154,"66"
155,"86"
156,"70"
157,"67"
158,"92"
159,"83"
160,"84"
161,"92"
162,"106"
163,"95"
164,"104"
165,"118"
166,"104"
167,"114"
168,"97"
169,"92"
170,"74"
171,"90"
172,"107"
173,"64"
174,"91"
175,"74"
176,"66"
177,"69"
178,"72"
179,"88"
180,"95"
181,"101"
182,"106"
183,"94"
184,"126"
185,"82"
186,"91"
187,"87"
188,"84"
189,"78"
190,"70"
191,"56"
192,"66"
193,"56"
194,"77"
195,"74"
196,"73"
197,"91"
198,"77"
199,"98"
200,"82"
201,"67"
202,"86"
203,"68"
204,"59"
205,"64"
206,"57"
207,"56"
208,"44"
209,"59"
210,"23"
211,"46"
212,"55"
213,"55"
214,"53"
215,"41"
216,"43"
217,"56"
218,"53"
219,"65"
220,"88"
221,"66"
222,"109"
223,"109"
224,"113"
225,"127"
226,"155"
227,"156"
228,"169"
229,"162"
230,"176"
231,"174"
232,"193"
233,"158"
234,"154"
235,"144"
236,"139"
237,"124"
238,"95"
239,"85"
240,"80"
241,"97"
242,"62"
243,"57"
244,"59"
245,"67"
246,"72"
247,"77"
248,"56"
249,"64"
250,"63"
251,"62"
252,"58"
253,"54"
254,"57"
255,"45"
256,"48"
257,"32"
258,"47"
259,"67"
260,"34"
261,"59"
262,"51"
263,"52"
264,"62"
265,"90"
266,"72"
267,"80"
268,"68"
269,"71"
270,"73"
271,"62"
272,"46"
273,"65"
274,"59"
275,"65"
276,"64"
277,"46"
278,"53"
279,"53"
280,"51"
281,"66"
282,"46"
283,"57"
284,"47"
285,"44"
286,"51"
287,"43"
288,"51"
289,"46"
290,"50"
291,"55"
292,"59"
293,"62"
294,"51"
295,"79"
296,"68"
297,"80"
298,"76"
299,"73"
300,"78"
301,"117"
302,"117"
303,"125"
304,"158"
305,"209"
306,"315"
307,"486"
