Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130313-brickn679-300sec-4"
Duration Time,300
Ambient Temperature,"85.1"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"397266"
Raw Accumulated Counts,"451765"
Valid Count Last Packet,"1347"
Raw Count Last Packet,"1509"
Live Time,286.004089
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,767
Channel#,Intensity
0,"0"
1,"0"
2,"0"
3,"0"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"2"
21,"2"
22,"4"
23,"12"
24,"9"
25,"16"
26,"26"
27,"43"
28,"57"
29,"68"
30,"94"
31,"79"
32,"129"
33,"121"
34,"160"
35,"156"
36,"162"
37,"164"
38,"171"
39,"157"
40,"186"
41,"181"
42,"169"
43,"165"
44,"157"
45,"162"
46,"190"
47,"181"
48,"203"
49,"181"
50,"170"
51,"205"
52,"190"
53,"182"
54,"212"
55,"193"
56,"220"
57,"201"
58,"191"
59,"201"
60,"220"
61,"206"
62,"210"
63,"211"
64,"233"
65,"223"
66,"208"
67,"210"
68,"211"
69,"210"
70,"221"
71,"192"
72,"207"
73,"191"
74,"207"
75,"190"
76,"205"
77,"201"
78,"215"
79,"159"
80,"185"
81,"177"
82,"202"
83,"175"
84,"174"
85,"178"
86,"197"
87,"196"
88,"196"
89,"178"
90,"159"
91,"169"
92,"164"
93,"170"
94,"157"
95,"157"
96,"169"
97,"180"
98,"189"
99,"141"
100,"161"
101,"157"
102,"147"
103,"159"
104,"155"
105,"127"
106,"166"
107,"144"
108,"153"
109,"128"
110,"157"
111,"141"
112,"165"
113,"143"
114,"134"
115,"130"
116,"138"
117,"132"
118,"140"
119,"132"
120,"116"
121,"109"
122,"123"
123,"129"
124,"116"
125,"125"
126,"116"
127,"113"
128,"96"
129,"102"
130,"133"
131,"124"
132,"120"
133,"121"
134,"115"
135,"126"
136,"142"
137,"133"
138,"80"
139,"109"
140,"113"
141,"92"
142,"107"
143,"118"
144,"120"
145,"105"
146,"104"
147,"121"
148,"130"
149,"101"
150,"108"
151,"110"
152,"117"
153,"95"
154,"97"
155,"117"
156,"107"
157,"110"
158,"101"
159,"132"
160,"82"
161,"111"
162,"139"
163,"147"
164,"150"
165,"150"
166,"140"
167,"137"
168,"128"
169,"123"
170,"124"
171,"112"
172,"84"
173,"77"
174,"100"
175,"106"
176,"87"
177,"78"
178,"93"
179,"84"
180,"95"
181,"94"
182,"80"
183,"109"
184,"68"
185,"66"
186,"73"
187,"71"
188,"77"
189,"60"
190,"66"
191,"61"
192,"60"
193,"66"
194,"71"
195,"55"
196,"73"
197,"52"
198,"54"
199,"65"
200,"51"
201,"63"
202,"62"
203,"62"
204,"52"
205,"51"
206,"49"
207,"48"
208,"46"
209,"47"
210,"34"
211,"48"
212,"43"
213,"45"
214,"30"
215,"54"
216,"42"
217,"47"
218,"51"
219,"68"
220,"73"
221,"91"
222,"110"
223,"93"
224,"120"
225,"123"
226,"135"
227,"102"
228,"126"
229,"136"
230,"119"
231,"93"
232,"100"
233,"69"
234,"79"
235,"69"
236,"64"
237,"68"
238,"49"
239,"49"
240,"38"
241,"36"
242,"32"
243,"42"
244,"35"
245,"42"
246,"65"
247,"57"
248,"52"
249,"40"
250,"47"
251,"43"
252,"31"
253,"39"
254,"29"
255,"24"
256,"33"
257,"34"
258,"27"
259,"24"
260,"28"
261,"32"
262,"38"
263,"33"
264,"28"
265,"23"
266,"33"
267,"27"
268,"28"
269,"26"
270,"36"
271,"32"
272,"32"
273,"35"
274,"21"
275,"30"
276,"30"
277,"21"
278,"22"
279,"18"
280,"22"
281,"23"
282,"23"
283,"30"
284,"33"
285,"30"
286,"29"
287,"32"
288,"62"
289,"67"
290,"64"
291,"93"
292,"102"
293,"92"
294,"124"
295,"105"
296,"125"
297,"109"
298,"95"
299,"67"
300,"85"
301,"51"
302,"63"
303,"62"
304,"55"
305,"63"
306,"74"
307,"127"
308,"192"
309,"338"
310,"511"
311,"821"
312,"1295"
313,"1816"
314,"2637"
315,"3545"
316,"4635"
317,"5634"
318,"6486"
319,"7115"
320,"7153"
321,"7271"
322,"6583"
323,"5818"
324,"4771"
325,"3833"
326,"2969"
327,"2136"
328,"1576"
329,"1059"
330,"763"
331,"499"
332,"345"
333,"258"
334,"201"
335,"169"
336,"120"
337,"136"
338,"120"
339,"106"
340,"128"
341,"149"
342,"165"
343,"198"
344,"257"
345,"394"
346,"530"
347,"626"
348,"719"
349,"981"
350,"1129"
351,"1215"
352,"1342"
353,"1309"
354,"1271"
355,"1171"
356,"1015"
357,"867"
358,"703"
359,"544"
360,"379"
361,"294"
362,"223"
363,"142"
364,"98"
365,"89"
366,"46"
367,"58"
368,"73"
369,"69"
370,"63"
371,"69"
372,"66"
373,"77"
374,"67"
375,"67"
376,"48"
377,"54"
378,"62"
379,"38"
380,"25"
381,"36"
382,"30"
383,"38"
384,"23"
385,"27"
386,"26"
387,"21"
388,"18"
389,"12"
390,"18"
391,"19"
392,"13"
393,"16"
394,"13"
395,"18"
396,"21"
397,"16"
398,"19"
399,"20"
400,"19"
401,"18"
402,"21"
403,"30"
404,"27"
405,"19"
406,"22"
407,"16"
408,"18"
409,"20"
410,"15"
411,"16"
412,"17"
413,"19"
414,"10"
415,"24"
416,"27"
417,"20"
418,"18"
419,"28"
420,"25"
421,"23"
422,"21"
423,"22"
424,"21"
425,"25"
426,"22"
427,"31"
428,"26"
429,"35"
430,"43"
431,"49"
432,"40"
433,"45"
434,"38"
435,"34"
436,"22"
437,"24"
438,"15"
439,"20"
440,"16"
441,"20"
442,"6"
443,"16"
444,"15"
445,"3"
446,"6"
447,"8"
448,"11"
449,"7"
450,"9"
451,"9"
452,"7"
453,"7"
454,"11"
455,"8"
456,"6"
457,"6"
458,"14"
459,"11"
460,"15"
461,"21"
462,"7"
463,"16"
464,"17"
465,"19"
466,"18"
467,"12"
468,"14"
469,"9"
470,"9"
471,"12"
472,"12"
473,"15"
474,"15"
475,"17"
476,"16"
477,"20"
478,"22"
479,"25"
480,"23"
481,"20"
482,"22"
483,"14"
484,"19"
485,"19"
486,"24"
487,"25"
488,"14"
489,"15"
490,"13"
491,"17"
492,"10"
493,"9"
494,"10"
495,"9"
496,"9"
497,"9"
498,"23"
499,"4"
500,"7"
501,"9"
502,"5"
503,"7"
