Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130219-KKH1.10-300sec-7"
Duration Time,300
Ambient Temperature,"95.7"
Detector Temperature,"-40.5"
Valid Accumulated Counts,"559088"
Raw Accumulated Counts,"621198"
Valid Count Last Packet,"1837"
Raw Count Last Packet,"2046"
Live Time,280.671173
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,764
Channel#,Intensity
0,"0"
1,"0"
2,"1"
3,"1"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"1"
14,"0"
15,"0"
16,"0"
17,"2"
18,"0"
19,"0"
20,"0"
21,"1"
22,"7"
23,"4"
24,"3"
25,"9"
26,"20"
27,"24"
28,"36"
29,"39"
30,"46"
31,"76"
32,"84"
33,"97"
34,"112"
35,"90"
36,"115"
37,"103"
38,"113"
39,"114"
40,"92"
41,"119"
42,"108"
43,"126"
44,"119"
45,"127"
46,"111"
47,"121"
48,"127"
49,"125"
50,"123"
51,"143"
52,"126"
53,"136"
54,"148"
55,"152"
56,"127"
57,"166"
58,"171"
59,"154"
60,"175"
61,"156"
62,"132"
63,"176"
64,"182"
65,"151"
66,"152"
67,"159"
68,"151"
69,"170"
70,"160"
71,"145"
72,"170"
73,"140"
74,"120"
75,"160"
76,"145"
77,"133"
78,"158"
79,"128"
80,"139"
81,"141"
82,"130"
83,"131"
84,"121"
85,"113"
86,"135"
87,"133"
88,"132"
89,"130"
90,"123"
91,"87"
92,"107"
93,"104"
94,"108"
95,"105"
96,"106"
97,"112"
98,"106"
99,"89"
100,"109"
101,"112"
102,"118"
103,"82"
104,"102"
105,"107"
106,"103"
107,"90"
108,"102"
109,"114"
110,"85"
111,"101"
112,"101"
113,"94"
114,"91"
115,"95"
116,"101"
117,"100"
118,"77"
119,"110"
120,"87"
121,"83"
122,"75"
123,"102"
124,"90"
125,"92"
126,"89"
127,"89"
128,"87"
129,"73"
130,"95"
131,"79"
132,"81"
133,"96"
134,"94"
135,"75"
136,"83"
137,"92"
138,"90"
139,"80"
140,"83"
141,"89"
142,"75"
143,"78"
144,"62"
145,"90"
146,"92"
147,"86"
148,"65"
149,"69"
150,"85"
151,"71"
152,"93"
153,"62"
154,"84"
155,"90"
156,"66"
157,"88"
158,"87"
159,"101"
160,"95"
161,"138"
162,"166"
163,"164"
164,"189"
165,"198"
166,"202"
167,"178"
168,"193"
169,"132"
170,"160"
171,"124"
172,"101"
173,"95"
174,"73"
175,"69"
176,"70"
177,"82"
178,"93"
179,"102"
180,"93"
181,"82"
182,"86"
183,"84"
184,"70"
185,"83"
186,"68"
187,"64"
188,"86"
189,"53"
190,"52"
191,"69"
192,"51"
193,"55"
194,"56"
195,"57"
196,"57"
197,"78"
198,"75"
199,"70"
200,"87"
201,"73"
202,"68"
203,"66"
204,"64"
205,"65"
206,"55"
207,"54"
208,"37"
209,"40"
210,"46"
211,"55"
212,"44"
213,"46"
214,"41"
215,"50"
216,"53"
217,"65"
218,"65"
219,"85"
220,"113"
221,"120"
222,"164"
223,"216"
224,"217"
225,"257"
226,"247"
227,"242"
228,"262"
229,"231"
230,"260"
231,"193"
232,"198"
233,"162"
234,"178"
235,"146"
236,"115"
237,"116"
238,"106"
239,"80"
240,"74"
241,"79"
242,"74"
243,"90"
244,"81"
245,"112"
246,"78"
247,"90"
248,"65"
249,"84"
250,"78"
251,"81"
252,"58"
253,"60"
254,"55"
255,"44"
256,"61"
257,"49"
258,"52"
259,"50"
260,"54"
261,"53"
262,"49"
263,"59"
264,"65"
265,"60"
266,"74"
267,"78"
268,"76"
269,"74"
270,"77"
271,"68"
272,"64"
273,"56"
274,"60"
275,"67"
276,"60"
277,"64"
278,"41"
279,"49"
280,"44"
281,"53"
282,"40"
283,"45"
284,"46"
285,"45"
286,"43"
287,"39"
288,"52"
289,"65"
290,"52"
291,"73"
292,"75"
293,"81"
294,"103"
295,"114"
296,"101"
297,"89"
298,"86"
299,"83"
300,"112"
301,"85"
302,"94"
303,"101"
304,"115"
305,"176"
306,"214"
307,"370"
308,"633"
309,"1106"
310,"1800"
311,"3023"
312,"4702"
313,"7319"
314,"10251"
315,"13696"
316,"17799"
317,"21418"
318,"24764"
319,"26777"
320,"27792"
321,"26870"
322,"24846"
323,"21875"
324,"18572"
325,"14725"
326,"11450"
327,"8201"
328,"5908"
329,"3919"
330,"2625"
331,"1802"
332,"1276"
333,"855"
334,"644"
335,"517"
336,"469"
337,"437"
338,"412"
339,"398"
340,"443"
341,"515"
342,"633"
343,"786"
344,"1055"
345,"1456"
346,"1796"
347,"2341"
348,"2992"
349,"3526"
350,"4201"
351,"4696"
352,"4875"
353,"5071"
354,"4790"
355,"4465"
356,"3842"
357,"3270"
358,"2614"
359,"1956"
360,"1485"
361,"1030"
362,"684"
363,"474"
364,"357"
365,"232"
366,"152"
367,"119"
368,"118"
369,"92"
370,"102"
371,"68"
372,"84"
373,"101"
374,"77"
375,"78"
376,"66"
377,"68"
378,"75"
379,"60"
380,"62"
381,"69"
382,"56"
383,"66"
384,"54"
385,"36"
386,"50"
387,"45"
388,"52"
389,"32"
390,"30"
391,"26"
392,"20"
393,"20"
394,"25"
395,"19"
396,"20"
397,"19"
398,"17"
399,"9"
400,"15"
401,"17"
402,"27"
403,"16"
404,"14"
405,"7"
406,"13"
407,"16"
408,"12"
409,"20"
410,"16"
411,"19"
412,"18"
413,"17"
414,"24"
415,"16"
416,"16"
417,"13"
418,"13"
419,"35"
420,"17"
421,"21"
422,"21"
423,"25"
424,"17"
425,"21"
426,"25"
427,"36"
428,"29"
429,"32"
430,"31"
431,"33"
432,"40"
433,"36"
434,"23"
435,"33"
436,"26"
437,"22"
438,"28"
439,"15"
440,"11"
441,"19"
442,"13"
443,"10"
444,"8"
445,"6"
446,"9"
447,"7"
448,"8"
449,"9"
450,"11"
451,"11"
452,"7"
453,"3"
454,"5"
455,"14"
456,"12"
457,"12"
458,"11"
459,"12"
