Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130207-KransvleiCH006-300sec-4"
Duration Time,300
Ambient Temperature,"100.6"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"618611"
Raw Accumulated Counts,"690384"
Valid Count Last Packet,"2001"
Raw Count Last Packet,"2212"
Live Time,278.582703
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,771
Channel#,Intensity
0,"0"
1,"0"
2,"1"
3,"0"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"1"
20,"1"
21,"1"
22,"4"
23,"3"
24,"11"
25,"12"
26,"23"
27,"19"
28,"31"
29,"51"
30,"59"
31,"57"
32,"74"
33,"71"
34,"112"
35,"107"
36,"118"
37,"111"
38,"123"
39,"93"
40,"121"
41,"119"
42,"108"
43,"105"
44,"117"
45,"124"
46,"108"
47,"112"
48,"129"
49,"117"
50,"153"
51,"127"
52,"136"
53,"140"
54,"149"
55,"180"
56,"175"
57,"159"
58,"164"
59,"169"
60,"168"
61,"163"
62,"171"
63,"161"
64,"131"
65,"160"
66,"182"
67,"160"
68,"161"
69,"153"
70,"158"
71,"139"
72,"153"
73,"151"
74,"135"
75,"185"
76,"151"
77,"147"
78,"133"
79,"141"
80,"148"
81,"140"
82,"127"
83,"118"
84,"135"
85,"129"
86,"131"
87,"140"
88,"126"
89,"108"
90,"112"
91,"131"
92,"126"
93,"116"
94,"105"
95,"122"
96,"117"
97,"113"
98,"100"
99,"109"
100,"122"
101,"100"
102,"121"
103,"98"
104,"115"
105,"109"
106,"112"
107,"97"
108,"115"
109,"120"
110,"107"
111,"112"
112,"100"
113,"93"
114,"94"
115,"96"
116,"80"
117,"92"
118,"85"
119,"97"
120,"113"
121,"89"
122,"96"
123,"94"
124,"94"
125,"119"
126,"78"
127,"85"
128,"87"
129,"102"
130,"97"
131,"105"
132,"78"
133,"87"
134,"91"
135,"87"
136,"81"
137,"86"
138,"83"
139,"80"
140,"78"
141,"95"
142,"75"
143,"82"
144,"86"
145,"91"
146,"67"
147,"69"
148,"90"
149,"84"
150,"77"
151,"104"
152,"73"
153,"70"
154,"97"
155,"76"
156,"85"
157,"77"
158,"76"
159,"65"
160,"71"
161,"79"
162,"90"
163,"93"
164,"82"
165,"95"
166,"95"
167,"80"
168,"82"
169,"70"
170,"94"
171,"75"
172,"83"
173,"76"
174,"66"
175,"64"
176,"86"
177,"78"
178,"67"
179,"78"
180,"60"
181,"79"
182,"64"
183,"75"
184,"79"
185,"71"
186,"60"
187,"69"
188,"66"
189,"53"
