Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130207-KransvleiCH005-300sec-10"
Duration Time,300
Ambient Temperature,"98.6"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"455867"
Raw Accumulated Counts,"529410"
Valid Count Last Packet,"1505"
Raw Count Last Packet,"1741"
Live Time,283.781342
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,769
Channel#,Intensity
0,"0"
1,"0"
2,"0"
3,"0"
4,"0"
5,"1"
6,"0"
7,"1"
8,"0"
9,"1"
10,"1"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"2"
18,"0"
19,"1"
20,"1"
21,"7"
22,"7"
23,"6"
24,"15"
25,"29"
26,"39"
27,"42"
28,"80"
29,"107"
30,"135"
31,"153"
32,"166"
33,"191"
34,"225"
35,"225"
36,"229"
37,"212"
38,"218"
39,"226"
40,"217"
41,"219"
42,"218"
43,"217"
44,"213"
45,"239"
46,"255"
47,"221"
48,"257"
49,"232"
50,"286"
51,"262"
52,"260"
53,"261"
54,"296"
55,"264"
56,"301"
57,"306"
58,"299"
59,"270"
60,"293"
61,"281"
62,"289"
63,"285"
64,"290"
65,"272"
66,"289"
67,"284"
68,"247"
69,"261"
70,"271"
71,"295"
72,"265"
73,"264"
74,"250"
75,"274"
76,"284"
77,"253"
78,"249"
79,"255"
80,"242"
81,"258"
82,"240"
83,"214"
84,"232"
85,"259"
86,"228"
87,"247"
88,"259"
89,"240"
90,"236"
91,"216"
92,"232"
93,"190"
94,"245"
95,"238"
96,"231"
97,"251"
98,"218"
99,"217"
100,"219"
101,"211"
102,"206"
103,"202"
104,"199"
105,"195"
106,"217"
107,"225"
108,"206"
109,"184"
110,"217"
111,"180"
112,"161"
113,"194"
114,"190"
115,"183"
116,"182"
117,"193"
118,"207"
119,"155"
120,"176"
121,"181"
122,"185"
123,"168"
124,"178"
125,"184"
126,"176"
127,"181"
128,"183"
129,"174"
130,"173"
131,"202"
132,"188"
133,"164"
134,"168"
135,"185"
136,"167"
137,"172"
138,"175"
139,"177"
140,"175"
141,"171"
142,"155"
143,"151"
144,"153"
145,"157"
146,"155"
147,"152"
148,"130"
149,"136"
150,"126"
151,"134"
152,"142"
153,"139"
154,"141"
155,"116"
156,"143"
157,"131"
158,"143"
159,"150"
160,"141"
161,"125"
162,"154"
163,"140"
164,"136"
165,"136"
166,"136"
167,"119"
168,"130"
169,"105"
170,"119"
171,"131"
172,"113"
173,"107"
174,"124"
175,"88"
176,"104"
177,"107"
178,"109"
179,"108"
180,"94"
181,"103"
182,"96"
183,"102"
184,"92"
185,"106"
186,"76"
187,"77"
188,"88"
189,"77"
190,"97"
191,"80"
192,"77"
193,"93"
194,"97"
195,"70"
196,"73"
197,"78"
198,"75"
199,"74"
200,"65"
201,"58"
202,"60"
203,"70"
204,"56"
205,"65"
206,"71"
207,"63"
208,"52"
209,"66"
210,"54"
211,"51"
212,"46"
213,"43"
214,"45"
215,"65"
216,"53"
217,"53"
218,"66"
219,"68"
220,"62"
221,"67"
222,"84"
223,"82"
224,"90"
225,"102"
226,"84"
227,"105"
228,"94"
229,"81"
230,"69"
231,"80"
232,"79"
233,"72"
234,"44"
235,"48"
236,"55"
237,"59"
238,"37"
239,"36"
240,"40"
241,"44"
242,"50"
243,"40"
244,"38"
245,"52"
246,"36"
247,"31"
248,"37"
249,"35"
250,"43"
251,"22"
252,"37"
253,"30"
254,"28"
255,"22"
256,"28"
257,"26"
258,"24"
259,"32"
260,"30"
261,"38"
262,"28"
263,"22"
264,"19"
265,"25"
266,"21"
267,"19"
268,"39"
269,"32"
270,"31"
271,"20"
272,"26"
273,"21"
274,"24"
275,"22"
276,"23"
277,"20"
278,"30"
279,"13"
