Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130207-KransvleiCH005-300sec-5"
Duration Time,300
Ambient Temperature,"94.4"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"459565"
Raw Accumulated Counts,"517449"
Valid Count Last Packet,"1531"
Raw Count Last Packet,"1752"
Live Time,283.949402
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,512
Channel#,Intensity
0,"0"
1,"0"
2,"2"
3,"3"
4,"1"
5,"0"
6,"1"
7,"1"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"1"
17,"1"
18,"0"
19,"0"
20,"0"
21,"0"
22,"1"
23,"8"
24,"9"
25,"14"
26,"22"
27,"36"
28,"42"
29,"61"
30,"69"
31,"83"
32,"88"
33,"134"
34,"132"
35,"143"
36,"124"
37,"144"
38,"152"
39,"169"
40,"172"
41,"159"
42,"154"
43,"174"
44,"161"
45,"166"
46,"165"
47,"189"
48,"146"
49,"172"
50,"159"
51,"161"
52,"177"
53,"191"
54,"188"
55,"189"
56,"162"
57,"185"
58,"203"
59,"198"
60,"221"
61,"207"
62,"195"
63,"184"
64,"196"
65,"170"
66,"204"
67,"165"
68,"220"
69,"180"
70,"188"
71,"195"
72,"217"
73,"206"
74,"163"
75,"190"
76,"186"
77,"190"
78,"169"
79,"169"
80,"140"
81,"174"
82,"175"
83,"174"
84,"182"
85,"198"
86,"179"
87,"158"
88,"176"
89,"152"
90,"135"
91,"159"
92,"142"
93,"166"
94,"151"
95,"152"
96,"167"
97,"159"
98,"138"
99,"129"
100,"146"
101,"128"
102,"128"
103,"130"
104,"166"
105,"119"
106,"144"
107,"146"
108,"135"
109,"125"
110,"123"
111,"131"
112,"110"
113,"116"
114,"119"
115,"139"
116,"118"
117,"125"
118,"121"
119,"125"
120,"121"
121,"124"
122,"131"
123,"115"
124,"112"
125,"107"
126,"113"
127,"110"
128,"112"
129,"114"
130,"113"
131,"118"
132,"113"
133,"117"
134,"106"
135,"95"
136,"120"
137,"123"
138,"106"
139,"94"
140,"113"
141,"119"
142,"104"
143,"102"
144,"101"
145,"94"
146,"103"
147,"91"
148,"122"
149,"109"
150,"107"
151,"113"
152,"106"
153,"88"
154,"109"
155,"98"
156,"100"
157,"102"
158,"65"
159,"103"
160,"122"
161,"107"
162,"93"
163,"89"
164,"128"
165,"112"
166,"102"
167,"108"
168,"117"
169,"92"
170,"94"
171,"107"
172,"108"
173,"91"
174,"71"
175,"71"
176,"80"
177,"81"
178,"78"
179,"69"
180,"88"
181,"73"
182,"76"
183,"72"
184,"69"
185,"95"
186,"56"
187,"72"
188,"73"
189,"73"
190,"61"
191,"60"
192,"63"
193,"61"
194,"49"
195,"75"
196,"71"
197,"58"
198,"55"
199,"83"
200,"56"
201,"60"
202,"58"
203,"49"
204,"57"
205,"58"
206,"62"
207,"42"
208,"55"
209,"50"
210,"36"
211,"37"
212,"51"
213,"49"
214,"38"
215,"48"
216,"52"
217,"59"
218,"50"
219,"74"
220,"60"
221,"85"
222,"92"
223,"91"
224,"109"
225,"116"
226,"117"
227,"110"
228,"131"
229,"125"
230,"126"
231,"106"
232,"110"
233,"106"
234,"108"
235,"97"
236,"92"
237,"77"
238,"54"
239,"58"
240,"63"
241,"46"
242,"49"
243,"46"
244,"49"
245,"58"
246,"66"
247,"47"
248,"48"
249,"40"
250,"41"
251,"38"
252,"47"
253,"32"
254,"27"
255,"34"
256,"40"
257,"39"
258,"40"
259,"26"
260,"27"
261,"44"
262,"30"
263,"42"
264,"38"
265,"44"
266,"49"
267,"33"
268,"37"
269,"32"
270,"43"
271,"32"
272,"43"
273,"46"
274,"25"
275,"33"
276,"36"
277,"33"
278,"33"
279,"31"
280,"29"
281,"21"
282,"29"
283,"22"
284,"25"
285,"31"
286,"21"
287,"33"
288,"39"
289,"27"
290,"24"
291,"29"
292,"29"
293,"40"
294,"38"
295,"39"
296,"24"
297,"37"
298,"31"
299,"40"
300,"56"
301,"53"
302,"62"
303,"62"
304,"63"
305,"84"
306,"141"
307,"188"
308,"325"
309,"591"
310,"957"
311,"1603"
312,"2450"
313,"3881"
314,"5367"
315,"6962"
316,"8997"
317,"11223"
318,"12991"
319,"13789"
320,"14522"
321,"14083"
322,"13088"
323,"11332"
324,"9582"
325,"7493"
326,"6018"
327,"4227"
328,"3058"
329,"2105"
330,"1486"
331,"993"
332,"683"
333,"466"
334,"352"
335,"326"
336,"253"
337,"243"
338,"224"
339,"280"
340,"249"
341,"287"
342,"342"
343,"443"
344,"576"
345,"722"
346,"1047"
347,"1222"
348,"1488"
349,"1926"
350,"2211"
