Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130315-KKH4.08-300sec-2"
Duration Time,300
Ambient Temperature,"104.4"
Detector Temperature,"-38.0"
Valid Accumulated Counts,"547515"
Raw Accumulated Counts,"607380"
Valid Count Last Packet,"1782"
Raw Count Last Packet,"1983"
Live Time,281.090057
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,774
Channel#,Intensity
0,"0"
1,"0"
2,"0"
3,"0"
4,"2"
5,"0"
6,"1"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"1"
16,"0"
17,"1"
18,"0"
19,"0"
20,"1"
21,"3"
22,"4"
23,"5"
24,"4"
25,"10"
26,"16"
27,"25"
28,"39"
29,"33"
30,"47"
31,"56"
32,"100"
33,"80"
34,"89"
35,"99"
36,"113"
37,"99"
38,"104"
39,"102"
40,"104"
41,"99"
42,"105"
43,"121"
44,"125"
45,"111"
46,"89"
47,"140"
48,"120"
49,"125"
50,"133"
51,"122"
52,"131"
53,"140"
54,"132"
55,"125"
56,"146"
57,"140"
58,"152"
59,"167"
60,"156"
61,"144"
62,"151"
63,"165"
64,"160"
65,"131"
66,"157"
67,"135"
68,"147"
69,"180"
70,"136"
71,"168"
72,"163"
73,"158"
74,"153"
75,"137"
76,"152"
77,"150"
78,"140"
79,"142"
80,"132"
81,"123"
82,"123"
83,"135"
84,"130"
85,"119"
86,"105"
87,"126"
88,"112"
89,"130"
90,"124"
91,"111"
92,"134"
93,"103"
94,"107"
95,"114"
96,"87"
97,"115"
98,"129"
99,"115"
100,"112"
101,"85"
102,"106"
103,"106"
104,"106"
105,"93"
106,"92"
107,"84"
108,"94"
109,"90"
110,"96"
111,"100"
112,"103"
113,"93"
114,"76"
115,"76"
116,"98"
117,"90"
118,"95"
119,"81"
120,"91"
121,"90"
122,"102"
123,"96"
124,"89"
125,"89"
126,"86"
127,"79"
128,"81"
129,"73"
130,"89"
131,"85"
132,"70"
133,"64"
134,"81"
135,"69"
136,"79"
137,"75"
138,"107"
139,"88"
140,"94"
141,"86"
142,"80"
143,"68"
144,"75"
145,"71"
146,"78"
147,"82"
148,"73"
149,"62"
150,"65"
151,"78"
152,"72"
153,"50"
154,"68"
155,"80"
156,"61"
157,"71"
158,"68"
159,"85"
160,"80"
161,"81"
162,"71"
163,"95"
164,"95"
165,"71"
166,"74"
167,"85"
168,"79"
169,"80"
170,"75"
171,"71"
172,"70"
173,"68"
174,"75"
175,"78"
176,"73"
177,"70"
178,"82"
179,"78"
180,"72"
181,"108"
182,"98"
183,"95"
184,"115"
185,"115"
186,"82"
187,"80"
188,"96"
189,"87"
190,"88"
191,"54"
192,"59"
193,"72"
194,"56"
195,"74"
196,"54"
197,"63"
198,"81"
199,"64"
200,"71"
201,"69"
202,"67"
203,"64"
204,"66"
205,"42"
206,"46"
207,"47"
208,"43"
209,"52"
210,"48"
211,"43"
212,"46"
213,"38"
214,"51"
215,"51"
216,"39"
217,"49"
218,"44"
219,"70"
220,"64"
221,"55"
222,"73"
223,"71"
224,"77"
225,"79"
226,"118"
227,"106"
228,"97"
229,"127"
230,"143"
231,"146"
232,"155"
233,"154"
234,"139"
235,"127"
236,"120"
237,"102"
238,"87"
239,"77"
240,"66"
241,"63"
242,"55"
243,"42"
244,"57"
245,"47"
246,"52"
247,"58"
248,"50"
249,"48"
250,"56"
251,"55"
252,"45"
253,"41"
254,"49"
255,"30"
256,"28"
257,"43"
258,"44"
259,"38"
260,"54"
261,"56"
262,"49"
263,"47"
264,"71"
265,"53"
266,"70"
267,"56"
268,"56"
269,"67"
270,"53"
271,"47"
272,"43"
273,"52"
274,"41"
275,"49"
276,"48"
277,"53"
278,"42"
279,"52"
280,"47"
281,"38"
282,"41"
283,"42"
284,"27"
285,"45"
286,"38"
287,"56"
288,"60"
289,"72"
290,"94"
291,"90"
292,"100"
293,"129"
294,"114"
295,"127"
296,"123"
297,"129"
298,"103"
299,"101"
300,"104"
301,"106"
302,"104"
303,"117"
304,"122"
305,"162"
306,"263"
307,"379"
308,"666"
309,"1073"
310,"1881"
311,"2988"
312,"4749"
313,"7177"
314,"10346"
315,"14110"
316,"18160"
317,"22145"
318,"25400"
319,"27492"
320,"28454"
321,"28199"
322,"26129"
323,"23405"
324,"19441"
325,"15467"
326,"11845"
327,"8525"
328,"5912"
329,"4079"
330,"2690"
331,"1617"
332,"1097"
333,"662"
334,"428"
335,"308"
336,"225"
337,"214"
338,"198"
339,"226"
340,"234"
341,"313"
342,"388"
343,"576"
344,"788"
345,"1122"
346,"1539"
347,"2184"
348,"2790"
349,"3392"
350,"4002"
351,"4507"
352,"4871"
353,"4944"
354,"4935"
355,"4417"
356,"3964"
357,"3251"
358,"2563"
359,"2086"
360,"1480"
361,"1000"
362,"659"
363,"467"
364,"291"
365,"159"
366,"117"
367,"83"
368,"58"
369,"51"
370,"52"
371,"44"
372,"55"
373,"51"
374,"39"
375,"46"
376,"36"
377,"52"
378,"35"
379,"35"
380,"24"
381,"15"
382,"11"
383,"12"
384,"14"
385,"6"
386,"7"
387,"7"
388,"8"
389,"11"
390,"11"
391,"6"
392,"12"
393,"3"
394,"12"
395,"12"
396,"11"
397,"15"
398,"18"
399,"10"
400,"13"
401,"20"
402,"17"
403,"13"
404,"16"
405,"14"
406,"15"
407,"16"
408,"14"
409,"12"
410,"6"
411,"15"
412,"9"
413,"13"
414,"15"
415,"13"
416,"17"
417,"19"
418,"14"
419,"11"
420,"18"
421,"19"
422,"10"
423,"21"
424,"16"
425,"18"
426,"17"
427,"16"
428,"16"
429,"19"
430,"22"
431,"24"
432,"21"
433,"22"
434,"20"
435,"20"
436,"19"
437,"11"
438,"11"
439,"12"
440,"12"
441,"5"
442,"10"
443,"8"
444,"6"
445,"7"
446,"2"
447,"7"
448,"7"
449,"7"
450,"7"
451,"10"
452,"4"
453,"1"
454,"6"
455,"3"
456,"6"
457,"6"
458,"5"
459,"5"
460,"9"
461,"2"
462,"2"
463,"5"
464,"9"
465,"4"
466,"7"
467,"3"
468,"8"
469,"7"
470,"4"
471,"7"
472,"7"
473,"8"
474,"9"
475,"12"
476,"10"
477,"10"
478,"19"
479,"13"
480,"21"
481,"8"
482,"13"
483,"16"
484,"15"
485,"13"
486,"13"
487,"18"
488,"16"
489,"10"
490,"4"
491,"10"
492,"4"
493,"10"
494,"12"
495,"5"
496,"11"
497,"7"
498,"6"
499,"9"
500,"6"
501,"2"
502,"5"
503,"7"
504,"3"
505,"3"
506,"7"
507,"3"
508,"8"
509,"1"
510,"7"
511,"3"
512,"8"
513,"1"
514,"4"
515,"5"
516,"5"
517,"7"
518,"3"
519,"9"
520,"7"
521,"7"
522,"13"
523,"13"
524,"11"
525,"9"
526,"21"
527,"13"
528,"13"
529,"9"
530,"13"
531,"11"
532,"8"
533,"8"
534,"8"
535,"10"
536,"3"
537,"6"
538,"0"
539,"3"
540,"3"
541,"3"
542,"2"
543,"3"
544,"7"
545,"4"
546,"3"
547,"6"
548,"7"
549,"4"
550,"4"
551,"4"
552,"2"
553,"4"
554,"3"
555,"6"
556,"4"
557,"3"
558,"7"
559,"2"
560,"5"
561,"0"
562,"6"
563,"4"
564,"6"
565,"1"
566,"7"
567,"2"
568,"1"
569,"3"
570,"3"
571,"4"
572,"7"
573,"4"
574,"6"
575,"6"
576,"5"
577,"6"
578,"3"
579,"10"
580,"9"
581,"6"
582,"7"
583,"3"
584,"3"
585,"3"
586,"9"
587,"4"
588,"7"
589,"6"
590,"6"
591,"9"
592,"2"
593,"3"
594,"10"
595,"11"
596,"8"
597,"9"
598,"8"
599,"5"
600,"6"
601,"2"
602,"7"
603,"4"
604,"6"
605,"6"
606,"3"
607,"5"
608,"8"
609,"9"
610,"2"
611,"8"
612,"3"
613,"8"
614,"7"
615,"2"
616,"10"
617,"4"
618,"11"
619,"5"
620,"8"
621,"7"
622,"6"
623,"6"
624,"10"
625,"9"
626,"8"
627,"13"
628,"9"
629,"10"
630,"12"
631,"17"
632,"15"
633,"22"
634,"7"
635,"16"
636,"36"
637,"28"
638,"29"
639,"43"
640,"34"
641,"30"
642,"34"
643,"26"
644,"26"
645,"32"
646,"18"
647,"24"
648,"14"
649,"14"
650,"11"
651,"12"
652,"10"
653,"7"
654,"7"
655,"6"
656,"8"
657,"3"
658,"6"
659,"4"
660,"10"
661,"14"
662,"11"
663,"9"
664,"12"
665,"16"
666,"17"
667,"34"
668,"28"
669,"28"
670,"28"
671,"34"
672,"27"
673,"30"
674,"23"
675,"15"
676,"23"
677,"18"
678,"8"
679,"15"
680,"11"
681,"7"
682,"10"
683,"5"
684,"7"
685,"8"
686,"10"
687,"3"
688,"4"
689,"8"
690,"5"
691,"6"
692,"5"
693,"1"
694,"7"
695,"11"
696,"4"
697,"13"
698,"7"
699,"18"
700,"17"
701,"33"
702,"23"
703,"22"
704,"31"
705,"37"
706,"43"
707,"39"
708,"34"
709,"36"
710,"34"
711,"29"
712,"31"
713,"17"
714,"28"
715,"18"
716,"27"
717,"15"
718,"3"
719,"2"
720,"10"
721,"7"
722,"6"
723,"6"
724,"4"
725,"8"
726,"9"
727,"1"
728,"3"
729,"8"
730,"3"
731,"4"
732,"8"
733,"6"
734,"4"
735,"5"
736,"10"
737,"8"
738,"12"
739,"5"
740,"13"
741,"16"
742,"13"
743,"9"
744,"7"
745,"15"
746,"17"
747,"18"
748,"13"
749,"18"
750,"21"
751,"12"
752,"11"
753,"12"
754,"16"
755,"11"
756,"6"
757,"7"
758,"5"
759,"6"
760,"7"
761,"4"
762,"4"
763,"4"
764,"5"
765,"5"
766,"6"
767,"2"
768,"6"
769,"5"
770,"6"
771,"3"
772,"9"
773,"7"
774,"12"
775,"9"
776,"6"
777,"9"
778,"14"
779,"18"
780,"21"
781,"27"
782,"27"
783,"43"
784,"43"
785,"39"
786,"42"
787,"42"
788,"47"
789,"52"
790,"46"
791,"38"
792,"45"
793,"39"
794,"19"
795,"28"
796,"23"
797,"13"
798,"13"
799,"16"
800,"7"
801,"15"
802,"9"
803,"8"
804,"11"
805,"11"
806,"4"
807,"11"
808,"9"
809,"7"
810,"11"
811,"4"
812,"7"
813,"16"
814,"13"
815,"3"
816,"15"
817,"13"
818,"8"
819,"14"
820,"8"
821,"8"
822,"11"
823,"14"
824,"10"
825,"5"
826,"7"
827,"15"
828,"14"
829,"19"
830,"8"
831,"18"
832,"16"
833,"15"
