Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130301-KKH2.10-300sec-4"
Duration Time,300
Ambient Temperature,"93.5"
Detector Temperature,"-40.5"
Valid Accumulated Counts,"566035"
Raw Accumulated Counts,"627696"
Valid Count Last Packet,"1939"
Raw Count Last Packet,"2162"
Live Time,280.460114
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,776
Channel#,Intensity
0,"1"
1,"1"
2,"0"
3,"2"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"1"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"1"
18,"0"
19,"0"
20,"0"
21,"0"
22,"2"
23,"4"
24,"4"
25,"15"
26,"19"
27,"17"
28,"35"
29,"27"
30,"43"
31,"65"
32,"62"
33,"85"
34,"87"
35,"91"
36,"92"
37,"94"
38,"109"
39,"112"
40,"110"
41,"101"
42,"92"
43,"120"
44,"110"
45,"118"
46,"122"
47,"112"
48,"119"
49,"104"
50,"108"
51,"118"
52,"113"
53,"118"
54,"123"
55,"112"
56,"137"
57,"136"
58,"161"
59,"149"
60,"151"
61,"138"
62,"122"
63,"136"
64,"137"
65,"132"
66,"138"
67,"148"
68,"151"
69,"133"
70,"136"
71,"148"
72,"130"
73,"135"
74,"138"
75,"151"
76,"137"
77,"131"
78,"123"
79,"145"
80,"125"
81,"117"
82,"114"
83,"128"
84,"115"
85,"133"
86,"120"
87,"122"
88,"117"
89,"136"
90,"124"
91,"103"
92,"95"
93,"118"
94,"106"
95,"109"
96,"109"
97,"109"
98,"94"
99,"94"
100,"103"
101,"124"
102,"94"
103,"101"
104,"95"
105,"87"
106,"95"
107,"86"
108,"93"
109,"91"
110,"86"
111,"95"
112,"85"
113,"66"
114,"80"
115,"104"
116,"80"
117,"82"
118,"93"
119,"87"
120,"72"
121,"88"
122,"81"
123,"95"
124,"68"
125,"87"
126,"87"
127,"109"
128,"124"
129,"106"
130,"111"
131,"111"
132,"102"
133,"116"
134,"105"
135,"111"
136,"92"
137,"86"
138,"94"
139,"68"
140,"67"
141,"78"
142,"72"
143,"90"
144,"76"
145,"88"
146,"64"
147,"57"
148,"70"
149,"75"
150,"77"
151,"61"
152,"65"
153,"91"
154,"57"
155,"73"
156,"83"
157,"77"
158,"80"
159,"80"
160,"75"
161,"85"
162,"83"
163,"127"
164,"103"
165,"111"
166,"119"
167,"124"
168,"105"
169,"99"
170,"101"
171,"89"
172,"93"
173,"84"
174,"59"
175,"91"
176,"81"
177,"105"
178,"132"
179,"170"
180,"209"
181,"242"
182,"258"
183,"333"
184,"346"
185,"355"
186,"313"
187,"261"
188,"263"
189,"227"
190,"154"
191,"140"
192,"83"
193,"111"
194,"77"
195,"74"
196,"94"
197,"90"
198,"98"
199,"103"
200,"98"
201,"95"
202,"94"
203,"113"
204,"83"
205,"79"
206,"76"
207,"64"
208,"69"
209,"32"
210,"54"
211,"40"
212,"51"
213,"38"
214,"49"
215,"49"
216,"38"
217,"51"
218,"56"
219,"65"
220,"76"
221,"90"
222,"87"
223,"77"
224,"100"
225,"108"
226,"120"
227,"118"
228,"143"
229,"141"
230,"175"
231,"126"
232,"154"
233,"140"
234,"134"
235,"115"
236,"103"
237,"110"
238,"90"
239,"73"
240,"84"
241,"88"
242,"91"
243,"75"
244,"71"
245,"69"
246,"86"
247,"65"
248,"74"
249,"67"
250,"65"
251,"44"
252,"45"
253,"47"
254,"34"
255,"37"
256,"41"
257,"46"
258,"40"
259,"53"
260,"53"
261,"50"
262,"52"
263,"66"
264,"65"
265,"72"
266,"60"
267,"49"
268,"54"
269,"38"
270,"69"
271,"45"
272,"59"
273,"44"
274,"49"
275,"52"
276,"56"
277,"41"
278,"52"
279,"41"
280,"47"
281,"42"
282,"57"
283,"51"
284,"59"
285,"68"
286,"86"
287,"104"
288,"129"
289,"202"
290,"226"
291,"279"
292,"355"
293,"378"
294,"388"
295,"367"
296,"438"
297,"387"
298,"355"
299,"287"
300,"262"
301,"239"
302,"167"
303,"170"
304,"192"
305,"223"
306,"267"
307,"448"
308,"636"
309,"1191"
310,"1958"
311,"3137"
312,"4860"
313,"7341"
314,"10383"
315,"14143"
316,"18354"
317,"22156"
318,"25540"
319,"27664"
320,"28887"
321,"28115"
322,"26012"
323,"22985"
324,"19244"
325,"15264"
326,"11702"
327,"8539"
328,"6012"
329,"4123"
330,"2856"
331,"1878"
332,"1293"
333,"921"
334,"699"
335,"540"
336,"466"
337,"453"
338,"429"
339,"414"
340,"491"
341,"551"
342,"669"
343,"856"
344,"1113"
345,"1457"
346,"1902"
347,"2410"
348,"3135"
349,"3736"
350,"4267"
351,"4653"
352,"5114"
353,"5060"
354,"4991"
355,"4459"
356,"3995"
357,"3236"
358,"2716"
359,"1968"
360,"1514"
361,"1021"
362,"757"
363,"466"
364,"331"
365,"229"
366,"171"
367,"136"
368,"114"
369,"99"
370,"115"
371,"79"
372,"87"
373,"100"
374,"98"
375,"76"
376,"88"
377,"85"
378,"71"
379,"68"
380,"60"
381,"74"
382,"71"
383,"44"
384,"48"
385,"56"
386,"59"
387,"38"
388,"55"
389,"53"
390,"42"
391,"46"
392,"29"
393,"29"
394,"28"
395,"24"
396,"16"
397,"17"
398,"16"
399,"26"
400,"19"
401,"22"
402,"18"
403,"28"
404,"24"
405,"16"
406,"20"
407,"17"
408,"18"
409,"16"
410,"18"
411,"19"
412,"22"
413,"12"
414,"22"
415,"14"
416,"18"
417,"17"
418,"18"
419,"22"
420,"25"
421,"18"
422,"25"
423,"16"
424,"19"
425,"15"
426,"20"
427,"20"
428,"26"
429,"23"
430,"21"
431,"30"
432,"28"
433,"36"
434,"27"
435,"42"
436,"16"
437,"12"
438,"13"
439,"16"
440,"9"
441,"8"
442,"5"
443,"11"
444,"7"
445,"4"
446,"4"
447,"7"
448,"6"
449,"7"
450,"5"
451,"6"
452,"9"
453,"4"
454,"6"
455,"5"
456,"7"
457,"3"
458,"4"
459,"6"
460,"10"
461,"11"
462,"9"
463,"9"
464,"2"
465,"7"
466,"5"
467,"3"
468,"4"
469,"6"
470,"7"
471,"9"
472,"13"
473,"9"
474,"9"
475,"10"
476,"13"
477,"12"
478,"15"
479,"13"
480,"18"
481,"19"
482,"17"
483,"17"
484,"13"
485,"13"
486,"17"
487,"17"
488,"11"
489,"9"
490,"14"
491,"4"
492,"12"
493,"10"
494,"10"
495,"14"
496,"9"
497,"6"
498,"12"
499,"7"
500,"6"
501,"7"
502,"4"
503,"6"
504,"8"
505,"8"
506,"4"
507,"7"
508,"7"
509,"9"
510,"2"
511,"3"
512,"8"
513,"8"
514,"5"
515,"3"
516,"1"
517,"11"
518,"7"
519,"9"
520,"6"
521,"10"
522,"15"
523,"10"
524,"13"
525,"10"
526,"14"
527,"13"
528,"14"
529,"16"
530,"9"
531,"7"
532,"13"
533,"8"
534,"9"
535,"5"
536,"3"
537,"7"
538,"8"
539,"2"
540,"9"
541,"5"
542,"4"
543,"4"
544,"5"
545,"5"
546,"9"
547,"4"
548,"5"
549,"4"
550,"3"
551,"7"
552,"2"
553,"6"
554,"1"
555,"7"
556,"7"
557,"10"
558,"4"
559,"10"
560,"11"
561,"5"
562,"3"
563,"8"
564,"7"
565,"10"
566,"1"
567,"10"
568,"4"
569,"3"
570,"3"
571,"10"
572,"5"
573,"8"
574,"7"
575,"6"
576,"8"
577,"8"
578,"10"
579,"4"
580,"4"
581,"6"
582,"7"
583,"4"
584,"9"
585,"4"
586,"9"
587,"10"
588,"14"
589,"11"
590,"13"
591,"18"
592,"11"
593,"14"
594,"18"
595,"15"
596,"23"
597,"13"
598,"8"
599,"17"
600,"16"
601,"11"
602,"13"
603,"7"
604,"12"
605,"4"
606,"8"
607,"9"
608,"9"
609,"3"
610,"9"
611,"5"
612,"6"
613,"8"
614,"4"
615,"3"
616,"10"
617,"7"
618,"7"
619,"11"
620,"10"
621,"5"
622,"8"
623,"4"
624,"7"
625,"9"
626,"5"
627,"13"
628,"14"
629,"12"
630,"14"
631,"15"
632,"13"
633,"17"
634,"24"
635,"22"
636,"13"
637,"24"
638,"26"
639,"30"
640,"31"
641,"43"
642,"37"
643,"34"
644,"33"
645,"21"
646,"26"
647,"13"
648,"19"
649,"12"
650,"6"
651,"7"
652,"8"
653,"5"
654,"13"
655,"4"
656,"11"
657,"10"
658,"6"
659,"12"
660,"9"
661,"8"
662,"21"
663,"23"
664,"14"
665,"20"
666,"24"
667,"19"
668,"18"
669,"24"
670,"32"
671,"25"
672,"22"
673,"21"
674,"19"
675,"35"
676,"22"
677,"17"
678,"22"
679,"24"
680,"29"
681,"19"
682,"19"
683,"18"
684,"9"
685,"20"
686,"12"
687,"15"
688,"20"
689,"16"
690,"32"
691,"32"
692,"43"
693,"53"
694,"83"
695,"106"
696,"166"
697,"198"
698,"320"
699,"400"
700,"492"
701,"619"
702,"766"
703,"921"
704,"1043"
705,"1029"
706,"1207"
707,"1226"
708,"1164"
709,"1027"
710,"1015"
711,"921"
712,"837"
713,"678"
714,"552"
715,"425"
716,"327"
717,"268"
718,"147"
719,"113"
720,"89"
721,"62"
722,"61"
723,"52"
724,"34"
725,"26"
726,"27"
727,"31"
728,"16"
729,"18"
730,"13"
731,"11"
732,"17"
733,"18"
734,"12"
735,"20"
736,"21"
737,"11"
738,"17"
739,"17"
740,"22"
741,"21"
742,"20"
743,"22"
744,"28"
745,"24"
746,"25"
747,"24"
748,"17"
749,"21"
750,"15"
751,"20"
752,"10"
753,"18"
754,"12"
755,"8"
756,"18"
757,"16"
758,"8"
759,"13"
760,"12"
761,"15"
762,"20"
763,"15"
764,"20"
765,"20"
766,"9"
767,"21"
768,"17"
769,"18"
770,"21"
771,"21"
772,"16"
773,"22"
774,"27"
775,"12"
776,"19"
777,"33"
778,"28"
779,"39"
780,"33"
781,"49"
782,"53"
783,"59"
784,"100"
785,"95"
786,"115"
787,"124"
788,"160"
789,"177"
790,"178"
791,"181"
792,"162"
793,"207"
794,"161"
795,"132"
796,"155"
797,"126"
798,"109"
799,"85"
800,"81"
801,"73"
802,"49"
803,"42"
804,"48"
805,"40"
806,"33"
807,"32"
808,"29"
809,"29"
810,"18"
811,"21"
812,"13"
813,"28"
814,"22"
815,"12"
816,"16"
817,"10"
818,"8"
819,"12"
820,"14"
821,"11"
822,"12"
823,"7"
824,"10"
825,"12"
826,"7"
827,"14"
828,"15"
829,"14"
830,"8"
831,"12"
832,"17"
833,"6"
834,"8"
835,"8"
836,"9"
837,"16"
838,"12"
839,"17"
840,"12"
841,"12"
842,"10"
843,"12"
844,"9"
845,"14"
846,"14"
847,"12"
848,"8"
849,"12"
850,"7"
851,"12"
852,"11"
853,"12"
854,"8"
855,"15"
856,"20"
857,"11"
858,"14"
859,"6"
860,"16"
861,"12"
862,"15"
863,"16"
864,"17"
865,"20"
866,"22"
867,"18"
868,"22"
869,"31"
870,"14"
871,"28"
872,"24"
873,"29"
874,"18"
875,"21"
876,"19"
877,"23"
878,"24"
879,"20"
880,"10"
881,"14"
882,"14"
883,"24"
884,"17"
885,"19"
886,"23"
887,"10"
888,"11"
889,"22"
890,"15"
891,"18"
892,"13"
893,"15"
894,"24"
895,"16"
896,"16"
897,"25"
898,"16"
899,"18"
900,"24"
901,"29"
902,"14"
903,"23"
904,"16"
905,"21"
906,"17"
907,"18"
908,"24"
909,"22"
910,"20"
911,"14"
912,"19"
913,"19"
914,"17"
915,"34"
916,"23"
917,"29"
918,"27"
919,"30"
920,"26"
921,"25"
922,"33"
923,"30"
924,"38"
925,"29"
926,"31"
927,"43"
928,"31"
929,"43"
930,"32"
931,"36"
932,"36"
933,"38"
934,"43"
935,"45"
936,"43"
937,"49"
938,"47"
939,"42"
940,"43"
941,"55"
942,"60"
943,"56"
944,"66"
945,"61"
946,"54"
947,"65"
948,"70"
949,"50"
950,"58"
951,"56"
952,"75"
953,"74"
954,"77"
955,"70"
956,"78"
957,"68"
958,"70"
959,"86"
960,"62"
961,"60"
962,"78"
963,"58"
964,"68"
965,"65"
966,"74"
967,"60"
968,"70"
969,"70"
970,"61"
971,"52"
972,"54"
973,"56"
974,"47"
975,"59"
976,"47"
977,"54"
978,"44"
979,"53"
980,"44"
981,"45"
982,"59"
983,"46"
984,"43"
985,"36"
986,"61"
987,"68"
988,"40"
989,"54"
990,"43"
991,"53"
992,"36"
993,"49"
994,"60"
995,"70"
996,"78"
997,"76"
998,"78"
999,"95"
1000,"103"
1001,"102"
1002,"108"
1003,"133"
1004,"99"
1005,"138"
1006,"136"
1007,"145"
1008,"133"
1009,"146"
1010,"142"
1011,"133"
1012,"156"
1013,"122"
1014,"111"
1015,"120"
1016,"84"
1017,"78"
1018,"74"
1019,"72"
1020,"74"
1021,"54"
1022,"60"
1023,"66"
1024,"52"
1025,"56"
1026,"55"
1027,"47"
1028,"50"
1029,"51"
1030,"60"
1031,"41"
1032,"63"
1033,"52"
1034,"44"
1035,"52"
1036,"61"
1037,"49"
1038,"45"
1039,"59"
1040,"56"
1041,"57"
1042,"48"
1043,"60"
1044,"50"
1045,"67"
1046,"56"
1047,"65"
1048,"65"
1049,"77"
1050,"63"
1051,"55"
1052,"57"
1053,"60"
1054,"78"
1055,"81"
1056,"72"
1057,"59"
1058,"68"
1059,"76"
1060,"76"
1061,"66"
1062,"72"
1063,"82"
1064,"81"
1065,"95"
1066,"69"
1067,"89"
1068,"81"
1069,"71"
1070,"78"
1071,"93"
1072,"56"
1073,"80"
1074,"79"
1075,"74"
1076,"95"
1077,"79"
1078,"81"
1079,"80"
1080,"80"
1081,"83"
1082,"96"
1083,"81"
1084,"76"
1085,"72"
1086,"74"
1087,"81"
1088,"71"
1089,"79"
1090,"86"
1091,"77"
1092,"68"
1093,"68"
1094,"60"
1095,"82"
1096,"62"
1097,"81"
1098,"63"
1099,"89"
1100,"82"
1101,"93"
1102,"80"
1103,"72"
1104,"73"
1105,"71"
1106,"77"
1107,"78"
1108,"83"
1109,"75"
1110,"80"
1111,"96"
1112,"90"
1113,"76"
1114,"95"
1115,"92"
1116,"77"
1117,"76"
1118,"82"
1119,"80"
1120,"88"
1121,"68"
1122,"90"
1123,"71"
1124,"92"
1125,"83"
1126,"82"
