Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130301-KKH2.12-300sec-7"
Duration Time,300
Ambient Temperature,"103.3"
Detector Temperature,"-38.5"
Valid Accumulated Counts,"622900"
Raw Accumulated Counts,"696745"
Valid Count Last Packet,"2072"
Raw Count Last Packet,"2316"
Live Time,278.420776
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,780
Channel#,Intensity
0,"0"
1,"0"
2,"1"
3,"0"
4,"1"
5,"0"
6,"1"
7,"0"
8,"0"
9,"0"
10,"0"
11,"1"
12,"0"
13,"0"
14,"0"
15,"0"
16,"1"
17,"0"
18,"0"
19,"1"
20,"1"
21,"4"
22,"5"
23,"5"
24,"8"
25,"11"
26,"15"
27,"25"
28,"33"
29,"59"
30,"61"
31,"69"
32,"91"
33,"67"
34,"118"
35,"110"
36,"118"
37,"129"
38,"107"
39,"133"
40,"110"
41,"121"
42,"119"
43,"116"
44,"138"
45,"128"
46,"137"
47,"139"
48,"124"
49,"131"
50,"140"
51,"144"
52,"135"
53,"152"
54,"160"
55,"141"
56,"175"
57,"156"
58,"175"
59,"175"
60,"156"
61,"169"
62,"164"
63,"160"
64,"183"
65,"146"
66,"177"
67,"159"
68,"185"
69,"131"
70,"165"
71,"158"
72,"160"
73,"154"
74,"133"
75,"185"
76,"156"
77,"161"
78,"142"
79,"127"
80,"140"
81,"146"
82,"134"
83,"121"
84,"114"
85,"111"
86,"121"
87,"153"
88,"142"
89,"101"
90,"135"
91,"147"
92,"140"
93,"142"
94,"133"
95,"126"
96,"101"
97,"109"
98,"106"
99,"119"
100,"134"
101,"106"
102,"117"
103,"116"
104,"101"
105,"121"
106,"104"
107,"109"
108,"104"
109,"106"
110,"102"
111,"107"
112,"104"
113,"103"
114,"99"
115,"85"
116,"75"
117,"107"
118,"92"
119,"92"
120,"94"
121,"99"
122,"88"
123,"86"
124,"106"
125,"81"
126,"94"
127,"96"
128,"84"
129,"98"
130,"94"
131,"94"
132,"97"
133,"87"
134,"92"
135,"81"
136,"94"
137,"65"
138,"90"
139,"89"
140,"89"
141,"97"
142,"90"
143,"83"
144,"94"
145,"89"
146,"74"
147,"78"
148,"92"
149,"77"
150,"93"
151,"71"
152,"73"
153,"81"
154,"99"
155,"80"
156,"80"
157,"74"
158,"89"
159,"89"
160,"109"
161,"113"
162,"102"
163,"131"
164,"128"
165,"148"
166,"142"
167,"144"
168,"113"
169,"134"
170,"116"
171,"96"
172,"92"
173,"91"
174,"83"
175,"81"
176,"86"
177,"72"
178,"90"
179,"99"
180,"96"
181,"94"
182,"119"
183,"93"
184,"92"
185,"106"
186,"112"
187,"94"
188,"92"
189,"88"
190,"73"
191,"60"
192,"70"
193,"71"
194,"80"
195,"64"
196,"95"
197,"109"
198,"84"
199,"99"
200,"106"
201,"92"
202,"111"
203,"93"
204,"72"
205,"82"
206,"74"
207,"48"
208,"60"
209,"54"
210,"37"
211,"53"
212,"52"
213,"62"
214,"50"
215,"41"
216,"55"
217,"62"
218,"56"
219,"67"
220,"84"
221,"87"
222,"98"
223,"114"
224,"117"
225,"139"
226,"149"
227,"161"
228,"180"
229,"167"
230,"171"
231,"195"
232,"184"
233,"167"
234,"159"
235,"161"
236,"136"
237,"121"
238,"95"
239,"92"
240,"94"
241,"62"
242,"61"
243,"66"
244,"84"
245,"73"
246,"72"
247,"74"
248,"62"
249,"69"
250,"67"
251,"64"
252,"46"
253,"55"
254,"50"
255,"54"
256,"55"
257,"54"
258,"53"
259,"49"
260,"53"
261,"65"
262,"68"
263,"53"
264,"66"
265,"76"
266,"77"
267,"72"
268,"57"
269,"84"
270,"71"
271,"63"
272,"63"
273,"71"
274,"66"
275,"60"
276,"65"
277,"55"
278,"54"
279,"49"
280,"41"
