Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130301-KKH2.13-300sec-8"
Duration Time,300
Ambient Temperature,"103.5"
Detector Temperature,"-38.5"
Valid Accumulated Counts,"441413"
Raw Accumulated Counts,"511706"
Valid Count Last Packet,"1480"
Raw Count Last Packet,"1720"
Live Time,284.305084
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,-1
Channel#,Intensity
0,"0"
1,"1"
2,"0"
3,"0"
4,"0"
5,"1"
6,"1"
7,"0"
8,"0"
9,"0"
10,"1"
11,"0"
12,"1"
13,"1"
14,"0"
15,"1"
16,"0"
17,"1"
18,"0"
19,"0"
20,"3"
21,"3"
22,"8"
23,"12"
24,"18"
25,"22"
26,"32"
27,"52"
28,"82"
29,"104"
30,"121"
31,"169"
32,"144"
33,"203"
34,"201"
35,"243"
36,"243"
37,"215"
38,"231"
39,"228"
40,"228"
41,"236"
42,"257"
43,"237"
44,"235"
45,"217"
46,"233"
47,"248"
48,"265"
49,"230"
50,"259"
51,"220"
52,"232"
53,"236"
54,"219"
55,"250"
56,"258"
57,"258"
58,"279"
59,"267"
60,"278"
61,"274"
62,"269"
63,"262"
64,"290"
65,"273"
66,"258"
67,"263"
68,"257"
69,"255"
70,"249"
71,"264"
72,"241"
73,"266"
74,"254"
75,"230"
76,"268"
77,"245"
78,"246"
79,"226"
80,"255"
81,"219"
82,"251"
83,"226"
84,"209"
85,"220"
86,"226"
87,"204"
88,"229"
89,"242"
90,"232"
91,"217"
92,"214"
93,"219"
94,"218"
95,"211"
96,"203"
97,"222"
98,"210"
99,"200"
100,"223"
101,"209"
102,"218"
103,"208"
104,"213"
105,"170"
106,"192"
107,"199"
108,"220"
109,"177"
110,"189"
111,"183"
112,"180"
113,"201"
114,"195"
115,"169"
116,"186"
117,"194"
118,"189"
119,"183"
120,"183"
121,"160"
122,"184"
123,"186"
124,"180"
125,"178"
126,"190"
127,"196"
128,"210"
129,"204"
130,"250"
131,"235"
132,"251"
133,"241"
134,"216"
135,"206"
136,"205"
137,"178"
138,"185"
139,"180"
140,"178"
141,"181"
142,"150"
143,"138"
144,"180"
145,"176"
146,"158"
147,"169"
148,"173"
149,"157"
150,"137"
151,"124"
152,"152"
153,"166"
154,"143"
155,"140"
156,"126"
157,"140"
158,"117"
159,"141"
160,"125"
161,"151"
162,"165"
163,"138"
164,"171"
165,"159"
166,"191"
167,"155"
168,"155"
169,"165"
170,"128"
