Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130301-KKH2.12-300sec-10"
Duration Time,300
Ambient Temperature,"103.8"
Detector Temperature,"-38.5"
Valid Accumulated Counts,"546646"
Raw Accumulated Counts,"609267"
Valid Count Last Packet,"1855"
Raw Count Last Packet,"2056"
Live Time,281.057983
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,779
Channel#,Intensity
0,"0"
1,"0"
2,"0"
3,"0"
4,"0"
5,"0"
6,"0"
7,"2"
8,"2"
9,"0"
10,"1"
11,"0"
12,"0"
13,"0"
14,"0"
15,"1"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"3"
22,"5"
23,"2"
24,"7"
25,"12"
26,"17"
27,"33"
28,"40"
29,"56"
30,"73"
31,"65"
32,"106"
33,"98"
34,"92"
35,"126"
36,"117"
37,"126"
38,"119"
39,"148"
40,"123"
41,"111"
42,"128"
43,"114"
44,"135"
45,"145"
46,"127"
47,"105"
48,"131"
49,"140"
50,"133"
51,"152"
52,"148"
53,"157"
54,"150"
55,"159"
56,"155"
57,"174"
58,"179"
59,"186"
60,"152"
61,"174"
62,"177"
63,"160"
64,"188"
65,"160"
66,"170"
67,"151"
68,"170"
69,"188"
70,"155"
71,"153"
72,"142"
73,"163"
74,"149"
75,"175"
76,"137"
77,"164"
78,"129"
79,"151"
80,"134"
81,"138"
82,"126"
83,"145"
84,"139"
85,"165"
86,"140"
87,"151"
88,"106"
89,"121"
90,"123"
91,"127"
92,"139"
93,"121"
94,"134"
95,"123"
96,"113"
97,"128"
98,"128"
99,"134"
100,"134"
101,"83"
102,"114"
103,"116"
104,"112"
105,"120"
106,"116"
107,"106"
108,"113"
109,"99"
110,"86"
111,"91"
112,"110"
113,"98"
114,"111"
115,"113"
116,"89"
117,"128"
118,"107"
119,"89"
120,"98"
121,"83"
122,"93"
123,"78"
124,"95"
125,"111"
126,"80"
127,"97"
128,"104"
129,"99"
130,"94"
131,"87"
132,"97"
133,"95"
134,"89"
135,"91"
136,"90"
137,"99"
138,"96"
139,"104"
140,"101"
141,"87"
142,"82"
143,"100"
144,"90"
145,"100"
146,"91"
147,"72"
148,"90"
149,"86"
150,"81"
151,"78"
152,"77"
153,"87"
154,"92"
155,"92"
156,"84"
157,"72"
158,"97"
159,"94"
160,"92"
161,"115"
162,"109"
163,"130"
164,"126"
165,"130"
166,"115"
167,"126"
168,"115"
169,"123"
170,"90"
171,"99"
172,"96"
173,"79"
174,"70"
175,"85"
176,"74"
177,"81"
178,"84"
179,"91"
180,"91"
181,"119"
182,"118"
183,"122"
184,"135"
185,"114"
186,"102"
187,"111"
188,"91"
189,"86"
190,"77"
191,"71"
192,"56"
193,"73"
194,"86"
195,"59"
196,"71"
197,"84"
198,"74"
199,"81"
200,"75"
201,"67"
202,"77"
203,"62"
204,"63"
205,"52"
206,"47"
207,"52"
208,"42"
209,"44"
210,"29"
211,"49"
212,"53"
213,"40"
214,"33"
215,"42"
216,"35"
217,"49"
218,"62"
219,"70"
220,"81"
221,"95"
222,"95"
223,"124"
224,"144"
225,"127"
226,"166"
227,"166"
228,"168"
229,"161"
230,"159"
231,"180"
232,"154"
233,"154"
234,"149"
235,"152"
236,"103"
237,"81"
238,"80"
239,"69"
240,"71"
241,"58"
242,"80"
243,"65"
244,"67"
245,"57"
246,"86"
247,"72"
248,"71"
249,"62"
250,"55"
251,"65"
252,"51"
253,"63"
254,"40"
255,"46"
256,"35"
257,"49"
258,"43"
259,"56"
260,"62"
261,"46"
262,"51"
263,"59"
264,"65"
265,"59"
266,"55"
267,"67"
268,"58"
269,"64"
270,"53"
271,"60"
272,"57"
273,"48"
274,"54"
275,"50"
276,"59"
277,"43"
278,"50"
279,"46"
280,"52"
281,"40"
282,"34"
283,"46"
284,"46"
285,"40"
286,"39"
287,"53"
288,"49"
289,"56"
290,"50"
291,"47"
292,"59"
293,"67"
294,"65"
295,"58"
296,"69"
297,"68"
298,"74"
299,"71"
300,"85"
301,"72"
302,"78"
303,"116"
304,"106"
305,"155"
306,"219"
307,"359"
308,"587"
309,"988"
310,"1719"
311,"2805"
312,"4436"
313,"6480"
314,"9265"
315,"12692"
316,"16307"
317,"19992"
318,"22816"
319,"25159"
320,"25607"
321,"25440"
322,"23582"
323,"20873"
324,"17296"
325,"13946"
326,"10459"
327,"7676"
328,"5245"
329,"3618"
330,"2300"
331,"1559"
332,"917"
333,"621"
334,"394"
335,"258"
336,"216"
337,"201"
338,"191"
339,"208"
340,"226"
341,"276"
342,"409"
343,"521"
344,"736"
345,"1014"
346,"1405"
347,"1870"
348,"2437"
349,"3092"
