Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130301-brickn679-300sec-10"
Duration Time,300
Ambient Temperature,"104.4"
Detector Temperature,"-38.0"
Valid Accumulated Counts,"397442"
Raw Accumulated Counts,"451905"
Valid Count Last Packet,"1339"
Raw Count Last Packet,"1491"
Live Time,286.004913
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,780
Channel#,Intensity
0,"1"
1,"2"
2,"0"
3,"0"
4,"2"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"1"
11,"1"
12,"0"
13,"0"
14,"0"
15,"1"
16,"0"
17,"1"
18,"0"
19,"3"
20,"1"
21,"2"
22,"6"
23,"4"
24,"13"
25,"17"
26,"25"
27,"32"
28,"60"
29,"68"
30,"84"
31,"89"
32,"107"
33,"162"
34,"124"
35,"151"
36,"174"
37,"161"
38,"146"
39,"173"
40,"174"
41,"152"
42,"185"
43,"168"
44,"177"
45,"190"
46,"166"
47,"152"
48,"174"
49,"179"
50,"196"
51,"204"
52,"193"
53,"194"
54,"195"
55,"191"
56,"178"
57,"224"
58,"180"
59,"198"
60,"193"
61,"221"
62,"212"
63,"207"
64,"217"
65,"167"
66,"235"
67,"212"
68,"203"
69,"190"
70,"210"
71,"216"
72,"191"
73,"230"
74,"166"
75,"201"
76,"204"
77,"191"
78,"198"
79,"219"
80,"165"
81,"182"
82,"178"
83,"211"
84,"155"
85,"188"
86,"173"
87,"149"
88,"174"
89,"164"
90,"174"
91,"175"
92,"177"
93,"152"
94,"182"
95,"164"
96,"156"
97,"150"
98,"163"
99,"155"
100,"173"
101,"139"
102,"154"
103,"147"
104,"140"
105,"120"
106,"150"
107,"140"
108,"150"
109,"140"
110,"155"
111,"145"
112,"133"
113,"117"
114,"142"
115,"139"
116,"120"
117,"140"
118,"126"
119,"131"
120,"132"
121,"148"
122,"128"
123,"117"
124,"127"
125,"125"
126,"140"
127,"112"
128,"117"
129,"114"
130,"117"
131,"118"
132,"107"
133,"115"
134,"108"
135,"130"
136,"120"
137,"104"
138,"113"
139,"124"
140,"117"
141,"106"
142,"122"
143,"131"
144,"111"
145,"122"
146,"110"
147,"97"
148,"107"
149,"111"
150,"101"
151,"101"
152,"82"
153,"104"
154,"98"
155,"101"
156,"99"
157,"91"
158,"100"
159,"115"
160,"130"
161,"132"
162,"116"
163,"144"
164,"135"
165,"149"
166,"155"
167,"154"
168,"131"
169,"124"
170,"113"
171,"114"
172,"89"
173,"89"
174,"97"
175,"86"
176,"84"
177,"82"
178,"93"
179,"77"
180,"86"
181,"79"
182,"82"
183,"102"
184,"89"
185,"74"
186,"81"
187,"68"
188,"67"
189,"64"
190,"54"
191,"62"
192,"60"
193,"59"
194,"64"
195,"58"
196,"57"
197,"47"
198,"65"
199,"65"
200,"47"
201,"49"
202,"61"
203,"59"
204,"51"
205,"62"
206,"55"
207,"43"
208,"42"
209,"46"
210,"45"
211,"38"
212,"48"
213,"42"
214,"44"
215,"40"
216,"44"
217,"43"
218,"61"
219,"58"
220,"73"
221,"81"
222,"96"
223,"140"
224,"117"
225,"116"
226,"127"
227,"147"
228,"122"
229,"101"
230,"116"
231,"85"
232,"100"
233,"92"
234,"70"
235,"84"
236,"80"
237,"51"
238,"41"
239,"44"
240,"49"
241,"40"
242,"43"
243,"33"
244,"43"
245,"47"
246,"60"
247,"50"
248,"52"
249,"29"
250,"52"
251,"38"
252,"23"
253,"27"
254,"37"
255,"30"
256,"15"
257,"28"
258,"23"
259,"26"
260,"36"
261,"36"
262,"24"
263,"26"
264,"35"
265,"22"
266,"31"
267,"32"
268,"34"
269,"32"
270,"29"
271,"25"
272,"27"
273,"37"
274,"33"
275,"24"
276,"34"
277,"23"
278,"17"
279,"19"
280,"19"
281,"25"
282,"16"
283,"24"
284,"25"
285,"26"
286,"34"
287,"46"
288,"45"
289,"64"
290,"92"
291,"89"
292,"101"
293,"115"
294,"126"
295,"103"
296,"113"
297,"130"
298,"83"
299,"98"
300,"75"
301,"57"
302,"50"
303,"45"
304,"60"
305,"54"
306,"79"
307,"102"
308,"193"
309,"301"
310,"520"
311,"839"
312,"1314"
313,"1963"
314,"2733"
315,"3793"
316,"4869"
317,"5942"
318,"6849"
319,"7604"
320,"7830"
321,"7491"
322,"7040"
323,"6397"
324,"5328"
325,"4258"
326,"3251"
327,"2459"
328,"1687"
329,"1116"
330,"763"
331,"509"
332,"301"
333,"195"
334,"123"
335,"94"
336,"90"
337,"66"
338,"70"
339,"59"
340,"80"
341,"94"
342,"130"
343,"177"
344,"221"
345,"320"
346,"459"
347,"615"
348,"757"
349,"942"
350,"1134"
351,"1137"
352,"1261"
353,"1300"
354,"1299"
355,"1233"
356,"1013"
357,"873"
358,"669"
359,"555"
360,"411"
361,"296"
362,"175"
363,"144"
364,"98"
365,"73"
366,"59"
367,"49"
368,"34"
369,"47"
370,"39"
371,"47"
372,"49"
373,"50"
374,"62"
375,"62"
376,"47"
377,"48"
378,"51"
379,"39"
380,"27"
381,"22"
382,"18"
383,"17"
384,"18"
385,"11"
386,"5"
387,"7"
388,"8"
389,"16"
390,"8"
391,"8"
392,"10"
393,"9"
394,"16"
395,"10"
396,"15"
397,"18"
398,"19"
399,"26"
400,"24"
401,"22"
402,"29"
403,"28"
404,"37"
405,"46"
406,"22"
407,"24"
408,"25"
409,"19"
410,"28"
411,"17"
412,"21"
413,"23"
414,"15"
415,"23"
416,"21"
417,"21"
418,"22"
419,"18"
420,"22"
421,"23"
422,"18"
423,"25"
424,"24"
425,"16"
426,"33"
427,"26"
428,"35"
429,"46"
430,"58"
431,"48"
432,"41"
433,"53"
434,"46"
435,"44"
436,"31"
437,"34"
438,"21"
439,"21"
440,"13"
441,"16"
442,"16"
443,"14"
444,"21"
445,"10"
446,"8"
447,"12"
448,"9"
449,"14"
450,"6"
451,"14"
452,"10"
453,"13"
454,"5"
455,"6"
456,"10"
457,"9"
458,"11"
459,"18"
460,"22"
461,"20"
462,"17"
463,"21"
464,"17"
465,"18"
466,"8"
467,"9"
468,"6"
469,"7"
470,"10"
471,"12"
472,"7"
473,"19"
474,"13"
475,"21"
476,"12"
477,"17"
478,"13"
479,"16"
480,"20"
481,"22"
482,"24"
483,"18"
484,"19"
485,"17"
486,"15"
487,"25"
488,"10"
489,"11"
490,"13"
491,"18"
492,"18"
493,"10"
494,"18"
495,"9"
496,"14"
497,"17"
498,"10"
499,"14"
500,"9"
501,"8"
502,"9"
503,"5"
504,"2"
505,"9"
506,"12"
507,"9"
508,"9"
509,"10"
510,"5"
511,"5"
512,"10"
513,"6"
514,"5"
515,"7"
516,"13"
517,"11"
518,"4"
519,"11"
520,"16"
521,"13"
522,"14"
523,"17"
524,"13"
525,"18"
526,"15"
527,"17"
528,"15"
529,"27"
530,"18"
531,"11"
532,"14"
533,"13"
534,"14"
535,"13"
536,"11"
537,"10"
538,"7"
539,"4"
540,"2"
541,"5"
542,"7"
543,"3"
544,"5"
545,"5"
546,"2"
547,"5"
548,"13"
549,"8"
550,"7"
551,"8"
552,"7"
553,"10"
554,"7"
555,"10"
556,"3"
557,"5"
558,"10"
559,"9"
560,"5"
561,"2"
562,"7"
563,"6"
564,"6"
565,"5"
566,"10"
567,"9"
568,"8"
569,"1"
570,"8"
571,"9"
572,"4"
573,"7"
574,"7"
575,"4"
576,"7"
577,"0"
578,"3"
579,"10"
580,"5"
581,"12"
582,"7"
583,"14"
584,"7"
585,"10"
586,"7"
587,"7"
588,"7"
589,"8"
590,"4"
591,"7"
592,"6"
593,"6"
594,"7"
595,"2"
596,"6"
597,"9"
598,"5"
599,"6"
600,"6"
601,"0"
602,"6"
603,"6"
604,"5"
605,"7"
606,"8"
607,"10"
608,"7"
609,"5"
610,"7"
611,"5"
612,"5"
613,"6"
614,"7"
615,"7"
616,"9"
617,"8"
618,"6"
619,"12"
620,"10"
621,"8"
622,"6"
623,"15"
624,"17"
625,"13"
626,"13"
627,"7"
628,"21"
629,"15"
630,"16"
631,"21"
632,"14"
633,"23"
634,"16"
635,"18"
636,"16"
637,"15"
638,"15"
639,"21"
640,"17"
641,"11"
642,"19"
643,"16"
644,"17"
645,"20"
646,"15"
647,"20"
648,"28"
649,"7"
650,"16"
651,"14"
652,"14"
653,"19"
654,"19"
655,"17"
656,"28"
657,"22"
658,"48"
659,"63"
660,"65"
661,"98"
662,"102"
663,"121"
664,"157"
665,"141"
666,"213"
667,"243"
668,"216"
669,"213"
670,"218"
671,"228"
672,"205"
673,"172"
674,"155"
675,"139"
676,"102"
677,"83"
678,"71"
679,"50"
680,"39"
681,"27"
682,"21"
683,"22"
684,"14"
685,"12"
686,"18"
687,"19"
688,"8"
689,"8"
690,"6"
691,"10"
692,"10"
693,"6"
694,"7"
695,"12"
696,"11"
697,"29"
698,"25"
699,"42"
700,"57"
701,"64"
702,"70"
703,"93"
704,"83"
705,"106"
706,"104"
707,"120"
708,"107"
709,"112"
710,"90"
711,"96"
712,"76"
713,"62"
714,"66"
715,"42"
716,"28"
717,"25"
718,"25"
719,"18"
720,"21"
721,"14"
722,"8"
723,"15"
724,"5"
725,"12"
726,"5"
727,"6"
728,"11"
729,"6"
730,"14"
731,"12"
732,"12"
733,"22"
734,"10"
735,"17"
736,"27"
737,"30"
738,"26"
739,"36"
740,"46"
741,"64"
742,"65"
743,"83"
744,"117"
745,"98"
746,"89"
747,"136"
748,"101"
749,"96"
750,"102"
751,"81"
752,"67"
753,"71"
754,"71"
755,"63"
756,"49"
757,"40"
758,"27"
759,"25"
760,"17"
761,"21"
762,"22"
763,"21"
764,"16"
765,"14"
766,"14"
767,"20"
768,"11"
769,"16"
770,"15"
771,"24"
772,"13"
773,"30"
774,"27"
775,"40"
776,"41"
777,"67"
778,"95"
779,"114"
780,"149"
781,"146"
782,"193"
783,"213"
784,"228"
785,"282"
786,"297"
787,"291"
788,"267"
789,"300"
790,"302"
791,"238"
792,"254"
793,"169"
794,"145"
795,"141"
796,"133"
797,"115"
798,"83"
799,"61"
800,"44"
801,"36"
802,"28"
803,"24"
804,"20"
805,"25"
806,"24"
807,"25"
808,"21"
809,"22"
810,"25"
811,"24"
812,"21"
813,"15"
814,"16"
815,"21"
816,"17"
817,"26"
818,"32"
819,"25"
820,"17"
821,"26"
822,"31"
823,"32"
824,"42"
825,"39"
826,"32"
827,"56"
828,"35"
829,"49"
830,"49"
831,"40"
832,"53"
833,"48"
834,"57"
835,"36"
836,"39"
837,"40"
