Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130224-KKH1.17-300sec-2"
Duration Time,300
Ambient Temperature,"98.4"
Detector Temperature,"-40.5"
Valid Accumulated Counts,"600329"
Raw Accumulated Counts,"668936"
Valid Count Last Packet,"2066"
Raw Count Last Packet,"2311"
Live Time,279.228882
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,776
Channel#,Intensity
0,"0"
1,"0"
2,"0"
3,"1"
4,"0"
5,"0"
6,"1"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"2"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"2"
19,"2"
20,"1"
21,"3"
22,"1"
23,"6"
24,"4"
25,"8"
26,"14"
27,"19"
28,"45"
29,"45"
30,"66"
31,"71"
32,"83"
33,"70"
34,"112"
35,"106"
36,"108"
37,"109"
38,"95"
39,"97"
40,"133"
41,"114"
42,"119"
43,"119"
44,"106"
45,"117"
46,"129"
47,"124"
48,"143"
49,"134"
50,"131"
51,"136"
52,"132"
53,"131"
54,"143"
55,"152"
56,"153"
57,"153"
58,"167"
59,"148"
60,"173"
61,"162"
62,"188"
63,"154"
64,"179"
65,"154"
66,"171"
67,"160"
68,"157"
69,"172"
70,"135"
71,"133"
72,"140"
73,"152"
74,"166"
75,"149"
76,"156"
77,"144"
78,"131"
79,"136"
80,"117"
81,"120"
82,"117"
83,"109"
84,"134"
85,"115"
86,"127"
87,"148"
88,"110"
89,"130"
90,"117"
91,"109"
92,"129"
93,"109"
94,"121"
95,"105"
96,"125"
97,"125"
98,"145"
99,"136"
100,"110"
101,"93"
102,"112"
103,"109"
104,"103"
105,"112"
106,"91"
107,"118"
108,"98"
109,"121"
110,"106"
111,"92"
112,"109"
113,"91"
114,"101"
115,"100"
116,"87"
117,"84"
118,"97"
119,"84"
120,"94"
121,"113"
122,"84"
123,"86"
124,"80"
125,"100"
126,"80"
127,"87"
128,"84"
129,"62"
130,"92"
131,"99"
132,"82"
133,"75"
134,"87"
135,"81"
136,"81"
137,"81"
138,"84"
139,"65"
140,"72"
141,"90"
142,"84"
143,"88"
144,"78"
145,"87"
146,"85"
147,"77"
148,"78"
149,"89"
150,"75"
151,"98"
152,"68"
153,"72"
154,"75"
155,"78"
156,"75"
157,"70"
158,"94"
159,"104"
160,"111"
161,"118"
162,"141"
163,"159"
164,"184"
165,"184"
166,"170"
167,"172"
168,"186"
169,"143"
170,"162"
171,"114"
172,"91"
173,"86"
174,"97"
175,"74"
176,"87"
177,"91"
178,"88"
179,"92"
180,"92"
181,"96"
182,"83"
183,"80"
184,"83"
185,"67"
186,"73"
187,"70"
188,"63"
189,"70"
190,"57"
191,"67"
192,"58"
193,"55"
194,"64"
195,"66"
196,"72"
197,"71"
198,"81"
199,"83"
200,"90"
201,"72"
202,"69"
203,"55"
204,"58"
205,"48"
206,"62"
207,"63"
208,"53"
209,"46"
210,"46"
211,"55"
212,"51"
213,"53"
214,"47"
215,"45"
216,"54"
217,"66"
218,"71"
219,"77"
220,"98"
221,"119"
222,"153"
223,"144"
224,"172"
225,"174"
226,"186"
227,"201"
228,"200"
229,"190"
230,"186"
231,"172"
232,"176"
233,"185"
234,"177"
235,"144"
236,"126"
237,"116"
238,"115"
239,"86"
240,"90"
241,"82"
242,"79"
243,"87"
244,"84"
245,"72"
246,"82"
247,"58"
248,"73"
249,"82"
250,"66"
251,"63"
252,"50"
253,"67"
254,"38"
255,"60"
256,"65"
257,"55"
258,"55"
259,"42"
260,"48"
261,"50"
262,"56"
263,"59"
264,"66"
265,"53"
266,"65"
267,"63"
268,"48"
269,"57"
270,"71"
271,"56"
272,"51"
273,"66"
274,"53"
275,"62"
276,"44"
277,"44"
278,"39"
279,"46"
280,"46"
281,"45"
282,"50"
283,"49"
284,"51"
285,"46"
286,"45"
287,"52"
288,"60"
289,"42"
290,"51"
291,"63"
292,"66"
293,"69"
294,"57"
295,"56"
296,"66"
297,"59"
298,"76"
299,"80"
300,"82"
301,"100"
302,"93"
303,"126"
304,"143"
305,"210"
306,"316"
307,"424"
308,"708"
309,"1289"
310,"2135"
311,"3329"
312,"5456"
313,"8018"
314,"11482"
315,"15482"
316,"19718"
317,"24020"
318,"27996"
319,"30013"
320,"31110"
321,"30374"
322,"28293"
323,"24765"
324,"20770"
325,"16836"
326,"12581"
327,"9127"
328,"6390"
329,"4511"
330,"2982"
331,"2029"
332,"1346"
333,"1024"
334,"736"
335,"619"
336,"498"
337,"500"
338,"459"
339,"467"
340,"508"
341,"609"
342,"712"
343,"899"
344,"1138"
345,"1606"
346,"2131"
347,"2661"
348,"3343"
349,"4094"
350,"4777"
351,"5127"
352,"5570"
353,"5624"
354,"5378"
355,"4887"
356,"4171"
357,"3542"
358,"2875"
359,"2126"
360,"1527"
361,"1110"
362,"803"
363,"556"
364,"382"
365,"247"
366,"169"
367,"119"
368,"98"
369,"92"
370,"103"
371,"82"
372,"108"
373,"92"
374,"86"
375,"90"
376,"78"
377,"81"
378,"83"
379,"81"
380,"64"
381,"59"
382,"66"
383,"83"
384,"70"
385,"56"
386,"43"
387,"55"
388,"52"
389,"46"
390,"39"
391,"29"
392,"30"
393,"29"
394,"20"
395,"25"
396,"22"
397,"23"
398,"15"
399,"27"
400,"18"
401,"22"
402,"16"
403,"17"
404,"14"
405,"15"
406,"19"
407,"13"
408,"20"
409,"20"
410,"17"
411,"20"
412,"22"
413,"14"
414,"16"
415,"16"
416,"29"
417,"21"
418,"21"
419,"18"
420,"20"
421,"23"
422,"20"
423,"15"
424,"20"
425,"18"
426,"17"
427,"15"
428,"11"
429,"15"
430,"22"
431,"18"
432,"12"
433,"18"
434,"17"
435,"10"
436,"10"
437,"10"
438,"10"
439,"11"
440,"9"
441,"10"
442,"8"
443,"13"
444,"11"
445,"8"
446,"5"
447,"9"
448,"7"
449,"11"
450,"9"
451,"8"
452,"11"
453,"8"
454,"11"
455,"6"
456,"10"
457,"4"
458,"4"
459,"9"
460,"9"
461,"4"
462,"11"
463,"8"
464,"8"
465,"4"
466,"13"
467,"13"
468,"7"
469,"6"
470,"5"
471,"9"
472,"10"
473,"9"
474,"8"
475,"2"
476,"14"
477,"11"
478,"13"
479,"10"
480,"15"
481,"12"
482,"16"
483,"15"
484,"22"
485,"19"
486,"25"
487,"15"
488,"13"
489,"18"
490,"15"
491,"9"
492,"12"
493,"8"
494,"8"
495,"9"
496,"8"
497,"12"
498,"10"
499,"8"
500,"7"
501,"7"
502,"3"
503,"12"
504,"6"
505,"6"
506,"9"
507,"5"
508,"7"
509,"9"
510,"3"
511,"5"
512,"9"
513,"4"
514,"13"
515,"7"
516,"4"
517,"6"
518,"5"
519,"11"
520,"6"
521,"9"
522,"16"
523,"15"
524,"13"
525,"17"
526,"9"
527,"12"
528,"18"
529,"13"
530,"17"
531,"9"
532,"9"
533,"9"
534,"8"
535,"12"
536,"6"
537,"4"
538,"7"
539,"6"
540,"3"
541,"6"
542,"6"
543,"5"
544,"6"
545,"6"
546,"3"
547,"5"
548,"6"
549,"3"
550,"5"
551,"4"
552,"3"
553,"5"
554,"4"
555,"10"
556,"9"
557,"7"
558,"8"
559,"2"
560,"6"
561,"2"
562,"8"
563,"9"
564,"4"
565,"8"
566,"5"
567,"11"
568,"8"
569,"4"
570,"7"
571,"2"
572,"3"
573,"10"
574,"6"
575,"12"
576,"9"
577,"6"
578,"5"
579,"8"
580,"5"
581,"5"
582,"5"
583,"5"
584,"3"
585,"5"
586,"8"
587,"9"
588,"6"
589,"11"
590,"6"
591,"12"
592,"10"
593,"12"
594,"12"
595,"17"
596,"16"
597,"8"
598,"13"
599,"12"
600,"11"
601,"10"
602,"11"
603,"11"
604,"6"
605,"8"
606,"5"
607,"6"
608,"6"
609,"5"
610,"3"
611,"11"
612,"4"
613,"3"
614,"5"
615,"5"
616,"4"
617,"7"
618,"7"
619,"7"
620,"4"
