Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130224-KKH1.18-300sec-5"
Duration Time,300
Ambient Temperature,"101.5"
Detector Temperature,"-39.5"
Valid Accumulated Counts,"396488"
Raw Accumulated Counts,"458542"
Valid Count Last Packet,"1302"
Raw Count Last Packet,"1547"
Live Time,285.895966
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,776
Channel#,Intensity
0,"0"
1,"0"
2,"0"
3,"1"
4,"0"
5,"0"
6,"1"
7,"0"
8,"0"
9,"2"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"1"
17,"0"
18,"0"
19,"0"
20,"1"
21,"4"
22,"7"
23,"15"
24,"21"
25,"24"
26,"39"
27,"70"
28,"73"
29,"103"
30,"105"
31,"148"
32,"137"
33,"164"
34,"197"
35,"203"
36,"227"
37,"239"
38,"234"
39,"216"
40,"192"
41,"222"
42,"203"
43,"215"
44,"216"
45,"221"
46,"228"
47,"208"
48,"242"
49,"216"
50,"237"
51,"263"
52,"242"
53,"251"
54,"254"
55,"248"
56,"250"
57,"232"
58,"275"
59,"237"
60,"244"
61,"237"
62,"286"
63,"244"
64,"258"
65,"242"
66,"237"
67,"265"
68,"235"
69,"245"
70,"242"
71,"230"
72,"236"
73,"213"
74,"242"
75,"250"
76,"253"
77,"215"
78,"213"
79,"226"
80,"222"
81,"225"
82,"233"
83,"214"
84,"177"
85,"211"
86,"216"
87,"213"
88,"222"
89,"193"
90,"209"
91,"216"
92,"190"
93,"195"
94,"201"
95,"190"
96,"200"
97,"189"
98,"168"
99,"199"
100,"214"
101,"199"
102,"182"
103,"185"
104,"173"
105,"161"
106,"190"
107,"168"
108,"169"
109,"206"
110,"171"
111,"198"
112,"157"
113,"164"
114,"169"
115,"152"
116,"180"
117,"175"
118,"170"
119,"147"
120,"164"
121,"161"
122,"159"
123,"146"
124,"171"
125,"145"
126,"153"
127,"150"
128,"171"
129,"174"
130,"152"
131,"133"
132,"136"
133,"138"
134,"148"
135,"155"
136,"164"
137,"152"
138,"154"
139,"137"
140,"126"
141,"164"
142,"131"
143,"143"
144,"141"
145,"150"
146,"144"
147,"110"
148,"126"
149,"131"
150,"150"
151,"116"
152,"124"
153,"120"
154,"120"
155,"121"
156,"126"
157,"133"
158,"133"
159,"130"
160,"144"
161,"144"
162,"190"
163,"193"
164,"171"
165,"173"
166,"193"
167,"173"
168,"181"
169,"161"
170,"137"
