Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130225-KKH2.02-300sec-3"
Duration Time,300
Ambient Temperature,"90.4"
Detector Temperature,"-40.5"
Valid Accumulated Counts,"700511"
Raw Accumulated Counts,"783131"
Valid Count Last Packet,"2290"
Raw Count Last Packet,"2568"
Live Time,275.763184
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,766
Channel#,Intensity
0,"1"
1,"1"
2,"1"
3,"0"
4,"0"
5,"0"
6,"0"
7,"1"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"1"
14,"0"
15,"1"
16,"0"
17,"0"
18,"1"
19,"3"
20,"1"
21,"1"
22,"2"
23,"4"
24,"5"
25,"13"
26,"24"
27,"16"
28,"35"
29,"41"
30,"62"
31,"52"
32,"83"
33,"88"
34,"74"
35,"95"
36,"104"
37,"95"
38,"117"
39,"129"
40,"112"
41,"109"
42,"112"
43,"124"
44,"109"
45,"115"
46,"123"
47,"141"
48,"128"
49,"123"
50,"115"
51,"119"
52,"115"
53,"108"
54,"122"
55,"165"
56,"140"
57,"143"
58,"146"
59,"164"
60,"170"
61,"137"
62,"159"
63,"162"
64,"135"
65,"155"
66,"153"
67,"156"
68,"167"
69,"135"
70,"150"
71,"147"
72,"165"
73,"160"
74,"149"
75,"134"
76,"147"
77,"142"
78,"124"
79,"135"
80,"156"
81,"120"
82,"135"
83,"126"
84,"127"
85,"125"
86,"128"
87,"126"
88,"114"
89,"119"
90,"136"
91,"116"
92,"134"
93,"97"
94,"94"
95,"127"
96,"128"
97,"102"
98,"120"
99,"108"
100,"94"
101,"87"
102,"87"
103,"98"
104,"99"
105,"99"
106,"92"
107,"84"
108,"97"
109,"105"
110,"92"
111,"93"
112,"79"
113,"86"
114,"93"
115,"80"
116,"87"
117,"90"
118,"81"
119,"84"
120,"88"
121,"75"
122,"95"
123,"94"
124,"86"
125,"84"
126,"69"
127,"86"
128,"81"
129,"69"
130,"100"
131,"70"
132,"69"
133,"65"
134,"77"
135,"92"
136,"72"
137,"70"
138,"75"
139,"73"
140,"76"
141,"87"
142,"59"
143,"79"
144,"78"
145,"85"
146,"84"
147,"67"
148,"77"
149,"79"
150,"80"
151,"82"
152,"83"
153,"79"
154,"74"
155,"66"
156,"83"
157,"77"
158,"105"
159,"90"
160,"74"
161,"105"
162,"117"
163,"131"
164,"145"
165,"138"
166,"131"
167,"136"
168,"111"
169,"121"
170,"99"
171,"107"
172,"94"
173,"87"
174,"71"
175,"83"
176,"77"
177,"95"
178,"62"
179,"84"
180,"91"
181,"124"
182,"100"
183,"118"
184,"119"
185,"130"
186,"108"
187,"117"
188,"91"
189,"95"
190,"93"
191,"76"
192,"67"
193,"81"
194,"73"
195,"73"
196,"71"
197,"76"
198,"70"
199,"81"
200,"90"
201,"71"
202,"78"
203,"66"
204,"60"
205,"65"
206,"58"
207,"51"
208,"44"
209,"47"
210,"46"
211,"39"
212,"51"
213,"56"
214,"50"
215,"52"
216,"43"
217,"47"
218,"61"
219,"76"
220,"79"
221,"90"
222,"113"
223,"107"
224,"135"
225,"149"
226,"156"
227,"165"
228,"189"
229,"204"
230,"176"
231,"232"
232,"211"
233,"204"
234,"179"
235,"168"
236,"157"
237,"117"
238,"106"
239,"111"
240,"96"
241,"74"
242,"79"
243,"96"
244,"79"
245,"96"
246,"106"
247,"125"
248,"95"
249,"104"
250,"86"
251,"78"
252,"74"
253,"46"
254,"62"
255,"63"
256,"65"
257,"55"
258,"67"
259,"60"
260,"66"
261,"78"
262,"46"
263,"60"
264,"65"
265,"74"
266,"83"
267,"93"
268,"71"
269,"84"
270,"89"
271,"87"
272,"72"
273,"77"
274,"68"
275,"60"
276,"57"
277,"61"
278,"67"
279,"62"
280,"65"
281,"44"
282,"62"
283,"51"
284,"44"
285,"59"
286,"54"
287,"55"
288,"60"
289,"55"
290,"67"
291,"73"
292,"68"
293,"85"
294,"88"
295,"100"
296,"107"
297,"105"
298,"119"
299,"110"
300,"118"
301,"130"
302,"146"
303,"142"
304,"199"
305,"247"
306,"346"
307,"563"
308,"962"
309,"1691"
310,"2757"
311,"4372"
312,"6860"
313,"10278"
314,"14759"
315,"20009"
316,"25308"
317,"30812"
318,"35844"
319,"39012"
320,"40004"
321,"39206"
322,"36520"
323,"32082"
324,"27082"
325,"21401"
326,"16364"
327,"12013"
328,"8347"
329,"5861"
330,"3966"
331,"2757"
332,"1834"
333,"1309"
334,"972"
335,"818"
336,"702"
337,"606"
338,"598"
339,"667"
340,"662"
341,"744"
342,"941"
343,"1223"
344,"1494"
345,"1949"
346,"2638"
347,"3401"
