Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"130129-augsberg-300sec-10"
Duration Time,300
Ambient Temperature,"97.3"
Detector Temperature,"-40.0"
Valid Accumulated Counts,"379526"
Raw Accumulated Counts,"432315"
Valid Count Last Packet,"1271"
Raw Count Last Packet,"1423"
Live Time,286.612701
HV DAC,203
HV ADC,40.000000
Filament DAC,215
Filament ADC,27.900000
Pulse Length,200
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,774
Channel#,Intensity
0,"0"
1,"0"
2,"1"
3,"0"
4,"0"
5,"0"
6,"0"
7,"0"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"1"
19,"1"
20,"1"
21,"1"
22,"4"
23,"6"
24,"11"
25,"17"
26,"27"
27,"45"
28,"42"
29,"71"
30,"92"
31,"109"
32,"124"
33,"142"
34,"119"
35,"148"
36,"141"
37,"189"
38,"150"
39,"147"
40,"154"
41,"172"
42,"161"
43,"167"
44,"170"
45,"160"
46,"165"
47,"193"
48,"176"
49,"148"
50,"182"
51,"174"
52,"173"
53,"174"
54,"177"
55,"160"
56,"185"
57,"197"
58,"238"
59,"221"
60,"220"
61,"193"
62,"218"
63,"212"
64,"217"
65,"234"
66,"178"
67,"232"
68,"209"
69,"207"
70,"223"
71,"184"
72,"175"
73,"220"
74,"189"
75,"233"
76,"176"
77,"206"
78,"214"
79,"185"
80,"149"
81,"181"
82,"195"
83,"178"
84,"182"
85,"178"
86,"179"
87,"136"
88,"173"
89,"180"
90,"157"
91,"165"
92,"167"
93,"155"
94,"178"
95,"157"
96,"156"
97,"164"
98,"152"
99,"142"
100,"151"
101,"147"
102,"152"
103,"142"
104,"134"
105,"137"
106,"134"
107,"142"
108,"139"
109,"146"
110,"160"
111,"124"
112,"137"
113,"110"
114,"138"
115,"134"
116,"139"
117,"138"
118,"118"
119,"118"
120,"129"
121,"131"
122,"120"
123,"124"
124,"133"
125,"113"
126,"126"
127,"97"
128,"110"
129,"133"
130,"127"
131,"108"
132,"112"
133,"111"
134,"113"
135,"118"
136,"115"
137,"117"
138,"119"
139,"102"
140,"99"
141,"113"
142,"97"
143,"97"
144,"113"
145,"102"
146,"105"
147,"113"
148,"135"
149,"107"
150,"104"
151,"83"
152,"116"
153,"120"
154,"117"
155,"120"
156,"97"
157,"102"
158,"86"
159,"96"
160,"109"
161,"110"
162,"119"
163,"131"
164,"134"
165,"126"
166,"129"
167,"118"
168,"119"
169,"114"
170,"104"
171,"93"
172,"103"
173,"96"
174,"81"
175,"94"
176,"86"
177,"96"
178,"81"
179,"88"
180,"92"
181,"105"
182,"90"
183,"95"
184,"105"
185,"115"
186,"104"
187,"99"
188,"91"
189,"108"
190,"77"
191,"71"
192,"66"
193,"62"
194,"67"
195,"57"
196,"71"
197,"75"
198,"63"
199,"61"
200,"71"
201,"65"
202,"71"
203,"60"
204,"56"
205,"49"
206,"46"
207,"43"
208,"32"
209,"49"
210,"42"
211,"50"
212,"35"
213,"41"
214,"46"
215,"34"
216,"37"
217,"39"
218,"45"
219,"40"
220,"59"
221,"65"
222,"77"
223,"81"
224,"81"
225,"88"
226,"102"
227,"96"
228,"89"
229,"108"
230,"95"
231,"90"
232,"83"
233,"61"
234,"65"
235,"55"
236,"63"
237,"53"
238,"43"
239,"43"
240,"46"
241,"36"
242,"33"
243,"49"
244,"38"
245,"49"
246,"41"
247,"40"
248,"48"
249,"48"
250,"51"
251,"32"
252,"31"
253,"34"
254,"32"
255,"23"
256,"33"
257,"23"
258,"28"
259,"28"
260,"28"
261,"22"
262,"21"
263,"21"
264,"17"
265,"29"
266,"25"
267,"35"
268,"24"
269,"28"
270,"35"
271,"27"
272,"27"
273,"31"
274,"25"
275,"21"
276,"26"
277,"26"
278,"19"
279,"21"
280,"25"
281,"28"
282,"24"
283,"27"
284,"13"
285,"19"
286,"28"
287,"24"
288,"26"
289,"31"
290,"29"
291,"23"
292,"41"
293,"34"
294,"41"
295,"38"
296,"45"
297,"44"
298,"50"
299,"45"
300,"37"
301,"39"
302,"31"
303,"46"
304,"33"
305,"52"
306,"71"
307,"92"
308,"160"
309,"300"
310,"454"
311,"748"
312,"1108"
313,"1686"
314,"2444"
315,"3267"
316,"4046"
317,"4899"
318,"5624"
319,"6095"
320,"6366"
321,"6400"
322,"5807"
323,"5072"
324,"4254"
325,"3363"
326,"2627"
327,"2003"
328,"1395"
329,"963"
330,"651"
331,"441"
332,"320"
333,"252"
334,"169"
335,"153"
336,"114"
337,"126"
338,"91"
339,"100"
340,"119"
341,"144"
342,"161"
343,"195"
344,"239"
345,"294"
346,"419"
347,"552"
348,"640"
349,"908"
350,"949"
351,"1036"
